Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Consumers routinely rely on forecasters to make predictions about uncertain events (e.g., sporting contests, stock fluctuations). The authors demonstrate that when forecasts are higher versus lower (e.g., a 70% vs. 30% chance of team A winning a game), consumers infer that the forecaster is more confident in his or her prediction, has conducted more in-depth analyses, and is more trustworthy. Consumers also judge the prediction as more accurate. This occurs because people tend to evaluate forecasts on the basis of how well they predict a target event occurring (e.g., team A winning). Higher forecasts indicate greater likelihood of the target event occurring and signal a confident analyst, while lower forecasts indicate lower likelihood and lower confidence in the target event occurring. Yet because with lower forecasts, consumers still focus on the target event (rather than its complement), lower confidence in the target event occurring is erroneously interpreted as the forecaster being less confident in his or her overall prediction (instead of more confident in the complementary event occurring, i.e., team A losing). The authors identify boundary conditions, generalize to other prediction formats, and demonstrate consequences of their findings.","Bagchi, R; Ince, EC",Tactical,10.1509/jmr.12.0526,event prediction; subjective probability; accuracy; outcomes; forecasting,5.0,,20,5,AMER MARKETING ASSOC,"The abstract discusses how consumers interpret forecasts in relation to predictions, which aligns with tactical decision-making in marketing analytics and consumer behavior analysis.",wos-prediction,10,60,Is a 70% Forecast More Accurate Than a 30% Forecast? How Level of a Forecast Affects Inferences About Forecasts and Forecasters,2016
"The role of small and medium enterprises (SMEs) is recognized globally given their contribution to total productivity and job opportunities. However, the majority of SMEs tend to fail due to a lack of marketing knowledge and managerial skills or technical expertise. Professional accountants are in a unique situation to help SME owner/managers to achieve their business objectives and bridge the skills gap. Therefore, this paper aims to identify the factors that affect the decisions of owner/managers of SMEs in Iranian manufacturing sector to utilise the professional accountants' advisory services and to examine the impact of these advisory services on SME performance using the Resource-Based View (RBV) of the firm. Based on a questionnaire survey data of 658 Iranian manufacturing SMEs, our regression analysis reveals a significant positive relationship between utilisation of professional accountants' advisory services and three independent variables, namely, knowledge of owner/manager, competitive intensity and complexity of marketing decisions. Furthermore, we evidence that the use of advisory services is significant and positively associated with SME performance. More importantly, utilisation of professional accountants' advisory services partially mediates the relationship between knowledge of owner/manager, competitive intensity and complexity of marketing decisions and firm performance. Therefore, we provide a specific, theoretically and empirically grounded prediction of how utilisation of professional accountants' advisory services influences performance with implications for theory and practice.","Kamyabi, Y; Devi, S",Strategic,10.4102/sajbm.v43i2.184,,5.0,,10,5,AOSIS,"The abstract discusses the broader implications of utilizing professional accountants' advisory services in SMEs, aiming to identify factors affecting management decisions and their overall performance. It aligns with long-term organizational goals and the nature of utilizing advisory services to enhance productivity.",wos-prediction,60,20,The impact of advisory services on Iranian SME performance: An empirical investigation of the role of professional accountants,2012
"Managing the allocation of shelf space for new products is a problem of significant importance for retailers. The problem is particularly complex for exhibitors-the retailers in the motion picture supply chain-because they face dynamic challenges, given the short Life cycles of movies, the changing level of demand over time, the scarcity of shelf space, and the complex revenue sharing contract between the exhibitor and the distributor. In the face of this complexity, the aim of current research is to provide a structure for analyzing management problems of exhibitors in the movie industry. Using a mathematical programming approach and a fast, but readily accessible algorithm, we propose a decision support model, SilverScreener, whose aim is to help exhibitors make effective and timely decisions regarding theater screens management. The major objective is to help select and schedule movies for a multiple-screens theater over a fixed planning horizon in such a way that the exhibitor's cumulative profit is maximized. By treating the multiple screens as parallel machines and the movies as jobs, we provide an analogy of the current problem to the parallel machine scheduling problem. We formulate the resulting problem as an integer program. We depart from the typical parallel machine scheduling problems by introducing the time-indexed formulation that is particularly useful for solving the current problem. An important distinction between the current problem and typical machine scheduling problems is that the present approach allows for the choice of which movies to play; typically, in machine scheduling, all jobs have to be scheduled. We provide various analyses of normative versus actual decision making, based on publicly available data. The developed model is readily implementable and appears to lead to improved profitability in different comparative cases. Through sensitivity analysis, we demonstrate that the above results are robust to variations in various parameters of the problem. The main findings and insights from the normative policy suggest the following: Based on SilverScreener's recommendations, the exhibitor can achieve substantially higher cumulative profit. The improvement over actual decisions in terms of profitability appears to result from a combination of better selection and scheduling of the movies. The general structure of the exhibitor's normative decision is: choose fewer right movies and ran them longer. We propose a two-tier integrated application of the model to show how the model can be applied to realistic decision making. The first tier involves development of a movie selection plan to help the manager plan an entire season and bid for movies before the start of that season. An ex ante revenue prediction scheme is developed, based intuitively on a matching of the forthcoming movies with similar movies played in this theater previously. If the forthcoming season's scheduling plan can be visualized as a two-dimensional (week-by-screen) matrix, then that matrix contains only empty cells before the first tier. After a bid plan is developed, the exhibitor can fill some of those empty cells. The remaining empty cells represent slots, which can be decided during the season by either extending movies the exhibitor booked before the season or by scheduling other movies which may become available later in the season, This motivates the second tier-adaptive scheduling approach-of the integrated approach. The second tier helps the exhibitor in weekly decision making during the season. This application involves rolling, and updating data, from one time window to another. The approaches followed in the two tiers of the integrated application are quite general in that they can incorporate a sophisticated demand prediction model, managerial judgments, or a combination of both. We also propose an alternative behavioral decision rule (heuristic), which exemplifies relationship dilemmas in the movie industry. This heuristic shows that the exhibitors need to be selective in their choice of movies and may suffer a substantial loss in profitability if they place too much emphasis on accommodating distributors.","Swami, S; Eliashberg, J; Weinberg, CB",Tactical,10.1287/mksc.18.3.352,movies; decision support systems; retailing; scheduling; integer programming,5.0,,10,0,INST OPERATIONS RESEARCH MANAGEMENT SCIENCES,"The abstract discusses a decision support model for exhibitors in the movie industry to optimize movie selection and scheduling, which aligns with tactical decision-making. It aims to interpret strategic goals (maximizing profit) into actionable targets (movie scheduling and selection).",wos-prediction,15,70,SilverScreener: A modeling approach to movie screens management,1999
"We develop a model of the evolution of inter-purchase times for a consumer-packaged product. After the introduction of the product, a consumer waits to make the initial purchase, then either waits to repurchase or decides not to. A repurchasing consumer repeats this decision process. The components of the model are the repurchase probability and the density function of the time to repurchase at each stage of the purchasing cycle. Issues of interest are: the strength of the dependency between successive repurchase times; the number of repeat purchases before stability occurs; the effects of consumer characteristics on inter-purchase times. The model of individual purchasing behaviour can be transformed via simulation to produce sales time series for a given population. As an example, the model is estimated for a product using Australian panel data. The accuracy of the model's prediction is compared with an existing model. (C) 2009 Elsevier B.V. All rights reserved.","Meade, N; Islam, T",Tactical,10.1016/j.ejor.2009.02.033,Marketing; New products; Copulas; Simulation; Consumer heterogeneity; Panel data,0.0,,20,0,ELSEVIER,"The abstract discusses a model for predicting consumer purchasing behavior and inter-purchase times, which aligns with tactical-level decision-making in marketing, such as purchase prediction and marketing analytics.",wos-prediction,10,70,Using copulas to model repeat purchase behaviour - An exploratory analysis via a case study,2010
"In most marketing experiments, managerial decisions are not based directly on the estimates of the parameters but rather on functions of these estimates. For example, many managerial decisions are driven by whether or not a feature is valued more than the price the consumer will be asked to pay. In other cases, some managerial decisions are weighed more heavily than others. The standard measures used to evaluate experimental designs (e.g., A-efficiency or D-efficiency) do not accommodate these phenomena. We propose alternative managerial efficiency criteria (M-errors) that are relatively easy to implement. We explore their properties, suggest practical algorithms to decrease errors, and provide illustrative examples. Realistic examples suggest improvements of as much as 30% in managerial efficiency. We close by considering approximations for nonlinear criteria and extensions to choice-based experiments.","Toubia, O; Hauser, JR",Tactical,10.1287/mksc.1060.0244,conjoint analysis; experimental design; product development; efficiency,5.0,,20,0,INFORMS,"The abstract discusses alternative managerial efficiency criteria (M-errors) that can be implemented to improve decision-making in marketing experiments, which aligns with tactical decision-making processes that interpret strategic goals into actionable targets.",wos-prediction,15,60,On managerially efficient experimental designs,2007
"Consumers incorrectly rely on their sense of understanding of what a company does to evaluate investment risk. In three correlational studies, greater sense of understanding was associated with lower risk ratings (Study 1) and with prediction distributions of future stock performance that had lower standard deviations and higher means (Studies 2 and 3). In all studies, sense of understanding was unassociated with objective risk measures. Risk perceptions increased when the authors degraded sense of understanding by presenting company information in an unstructured versus structured format (Study 4). Sense of understanding also influenced downstream investment decisions. In a portfolio construction task, both novices and seasoned investors allocated more money to hard-to-understand companies for a risk-tolerant client relative to a risk-averse one (Study 5). Study 3 ruled out an alternative explanation based on familiarity. The results may explain both the enduring popularity and common misinterpretation of the invest in what you know philosophy.","Long, AR; Fernbach, PM; de Langhe, B",Out of scope,10.1509/jmr.16.0429,sense of understanding; risk perception; financial decision making; heuristics and biases,10.0,,10,60,SAGE PUBLICATIONS INC,"The abstract discusses consumer behavior regarding investment risk and stock performance, which is related to the financial services sector rather than marketing.",wos-prediction,10,10,Circle of Incompetence: Sense of Understanding as an Improper Guide to Investment Risk,2018
"Historically, neither the creators nor the distributors of cultural products such as books or movies have used analytics - data, statistics, predictive modeling - to determine the likely success of their offerings. Instead, companies relied on the brilliance of tastemakers to predict and shape what people would buy. Creative judgment and expertise will always play a vital role in the creation, shaping and marketing of cultural products. But the balance between art and science is shifting. Today companies have unprecedented access to data and sophisticated technology that allows even the best-known experts to weigh factors and consider evidence that was unobtainable just a few years ago. And with increased cost and risk associated with the creation of cultural products, it has never been more important to get these decisions right. In this article, the authors describe the results of a study of prediction and recommendation efforts for a variety of cultural products. They discuss different approaches used to make predictions, the contexts in which these predictions are applied and the barriers to more extensive use, including the problem of decision making pre-creation. They then discuss two aspects of the prediction market. First, the need for better prediction for distributors of cultural products, and second, the potential for business models around prediction techniques.",[Anonymous],Strategic,,,5.0,,10,5,"SLOAN MANAGEMENT REVIEW ASSOC, MIT SLOAN SCHOOL MANAGEMENT","The abstract discusses the shifting balance between art and science in the creation and marketing of cultural products, emphasizing the need for better prediction techniques and business models around these predictions, which aligns with long-term organizational goals and strategic planning.",wos-prediction,60,20,What People Want (and How to Predict It),2009
"Purpose - The frequency and sophistication of consumer boycotts continue to increase from already high levels. Surprisingly, only limited research in marketing has investigated this topic. The purpose of this paper is to provide a strategic analysis of an actual consumer protest with implications for better managerial decisions. Design/methodology/approach - The animosity model of consumer purchase behavior was employed in two longitudinal studies to investigate an ongoing marketplace protest - Australian consumers' boycott of French products. Study 1 was carried out while France was engaged in nuclear testing in the South Pacific. Study 2 was carried out 1 year after the resolution of the conflict. Findings - Results from Study I show that Australian consumers' animosity toward France was negatively related to their willingness to purchase French products. Consistent with a key prediction from the animosity model, this effect was independent of evaluations of French product quality. The findings from Study 2 show that, a year after the cessation of nuclear testing, Australian consumers continue to have strong negative affect toward France, which in turn, had negative marketplace consequences for French products. Originality/value - While the results from Study 1 show that consumer anger over nuclear testing did not necessarily lead to the denigration of the quality of French goods, the second study indicates that, beyond the duration of the official protest, there may be repercussions for products associated with the offending party. Accordingly, managers should consider implementing communications programs which, over time, effectively reinforce the quality of their products in the minds of protesting consumers.","Ettenson, R; Klein, JG",Strategic,10.1108/02651330510593278,international business; consumer behaviour; brands,5.0,,10,5,EMERALD GROUP PUBLISHING LIMITED,"The abstract discusses a long-term consumer boycott and its implications for managerial decisions, focusing on a strategic analysis of consumer behavior and the animosity model, which aligns with long-term organizational goals.",wos-prediction,60,20,The fallout from French nuclear testing in the South Pacific - A longitudinal study of consumer boycotts,2005
"The paper examines the effect of different payment modes on hedonic post-purchase product evaluations over time. Two theoretical frameworks-mental accounting and cognitive dissonance-suggest such an effect, but are contradictory regarding its direction. Additionally, the paper examines whether prospective consumers are able to correctly predict post-purchase evaluations and the effect of payment mode over time. In an online survey, hedonic evaluations of 346 car owners in three ownership phases (one, two, and three years after purchase) were measured and compared to predictions of 75 prospective car owners. Two different payment modes (down payment vs. installments) were distinguished. Results showed an interaction between payment mode and the hedonic evaluation of the car over time. In the first and third year, the evaluations by both groups were similar; in the second year, the installments group rated their cars more favorably than the down payment group. Neither of the two theoretical frameworks-mental accounting or cognitive dissonance-is sufficient to explain the observed relationship between payment mode and evaluation over time. The results suggest that mental accounting theory should be expanded with elements of cognitive dissonance. Regarding predictions, prospective car owners did not foresee the effect of payment mode on evaluations over time. Mispredictions are of practical relevance because they can influence consumer decisions. (C) 2011 Wiley Periodicals, Inc.","Hoelzl, E; Pollai, M; Kastner, H",Tactical,10.1002/mar.20419,,5.0,,20,0,WILEY,"The paper explores specific consumer behaviors related to payment modes and post-purchase evaluations, suggesting actionable insights that could influence marketing strategies and decision-making processes.",wos-prediction,15,60,Hedonic Evaluations of Cars: Effects of Payment Mode on Prediction and Experience,2011
"PurposeThis study aims to develop a system dynamics (SD) simulation model to forecast the performance of the Indonesian halal industry to verify whether decision-making has been properly executed to increase the contribution of the success factors.Design/methodology/approachThis study establishes a SD-based model using three subsystems, namely, the halal assurance and certification process, the government and the export-import subsystem.FindingsThe best scenario is the third scenario or the combined scenario of providing facilities to accelerate the micro-, small- and medium-sized enterprises (MSMEs), carrying out halal certification, reducing the time for the certification process, increasing the number of the halal auditor and increasing the awareness from enterprises (both MSMEs and large enterprises) to carry out halal certification because of the internal and external motivations.Research limitations/implicationsFirst, the demand for certification of the type of food product is acquired using the number of SMEs and large companies. Second, the model does not include the government budget as a constraint.Practical implicationsThis study provides essential insights into implementing the best policies that can increase the performance of the halal industry.Social implicationsThis study revealed that relevant policy scenarios could be built after simulating and analyzing each scenario's effect on the halal industry's performance.Originality/valueThis study will enrich the scientific insight related to institutional theory and resource-based view, as those theories identify success factors associated with the performance of the halal food industry. This study will also enrich the scientific insight related to system dynamic methodology, as it is used to model the performance of the halal industry.","Susanty, A; Puspitasari, NB; Rosyada, ZF",Strategic,10.1108/JIMA-02-2023-0039,Performance; Halal industry; System dynamics; The best scenario,5.0,,15,0,EMERALD GROUP PUBLISHING LTD,"The study focuses on developing a system dynamics simulation model to forecast the performance of the halal industry, which aligns with long-term strategic planning to enhance decision-making and industry contributions.",wos-prediction,60,20,Prediction of the performance of halal food industry using a system dynamics simulation model,2024
"The authors propose amodel relating a product's comparative price to the construal level of its associated communications and show how perceived expensiveness shapes consumers' response to the wording of marketing communications. A series of six studies shows that for both absolute low-and high-cost product categories, comparatively expensive (inexpensive) products are preferred when accompanied by high-construal (low-construal) messages, due to the conceptual fluency of the match between price-induced psychological distance and construal level. The model provides novel implications for designing effective marketing communications: comparatively expensive versions of objectively low-priced products (e.g., an expensive chocolate truffle) are best promoted through more abstract slogans, whereas comparatively affordable versions of objectively high-priced products (e.g., an inexpensive diamond pendant) are best promoted using more concrete slogans. By emphasizing the link between comparative price and the matching level of construal, the authors contribute to a richer view of the interplay between price and product communication in marketing.","Allard, T; Griffin, D",Tactical,10.1509/jm.16.0018,price; construal level; psychological distance; expensiveness; advertising,5.0,,10,0,SAGE PUBLICATIONS INC,"The abstract discusses a model relating product pricing to the effectiveness of marketing communications, which aligns with tactical decision-making focused on optimizing marketing strategies. It provides insights on how to structure marketing messages based on price perception, indicating a structured approach to achieving specific marketing goals.",wos-prediction,15,70,Comparative Price and the Design of Effective Product Communications,2017
