Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Customer relationship management (CRM) refers to a firm's activities for establishing and maintaining relationships with its customers. Outsourcing refers to a firm's contracting with another firm to perform activities that were erstwhile performed within the firm. The emergence of a low cost, high speed, global communication network and information processing network has enabled an increasing number of firms based in more industrialized market economies to outsource specific elements of their CRM to offshore vendors located in countries with significantly lower labor costs. Building on scholarly insights from multiple literature streams, we present a conceptual model delineating the antecedents and consequences of CRM offshore outsourcing intensity. We also provide a literature overview of the determinants of location choice decision for offshore outsourcing, an issue that is closely linked to the offshore outsourcing decision. The growing trend toward offshore outsourcing of CRM serves to highlight a number of issues that merit careful managerial consideration. In this context, we highlight supply-side versus demand-side effects of CRM offshore outsourcing, the economics of CRM offshore outsourcing versus CRM automation, CRM offshore outsourcing versus CRM offshoring, and the evolution of hierarchical CRM organizations toward market based CRM business systems, and other issues.","Kalaignanam, K; Varadarajan, R",Strategic,10.1007/s11747-011-0291-0,Offshore outsourcing; Cross-border outsourcing; Offshoring; Customer relationship management; Global marketing; International marketing,5.0,,10,5,SPRINGER,"The abstract discusses the long-term implications of CRM offshore outsourcing, its antecedents, consequences, and broader managerial considerations, indicating a focus on strategic planning and decision-making.",wos-automation,60,20,Offshore outsourcing of customer relationship management: conceptual model and propositions,2012
"Purpose - The purpose of this paper is to identify factors influencing firm adoption of internet banking services (IBS). While previous literature has primarily focussed on the individual consumers' adoption, the authors aim to shed light on the adoption of online banking by firms. The authors investigate the propensity and speed of IBS adoption and offer recommendations to providers of IBS and firm users. Design/methodology/approach - To attain the above purpose a conceptual model was based on research about IBS adoption in the firm context that derives primarily from technology acceptance model and diffusion of innovation. The authors use data from 5,002 firms located in 239 counties, encompassing 52.1 percent of firms users of IBS of a financial service provider and 47.9 percent of non-user firms. All sampled firms received an offer to adopt IBS from the financial service provider. Such unique data set was analyzed using logistic regression to assess propensity and a survival analysis model to assess IBS adoption speed. Findings - Results revealed that firms, with high propensity to adopt IBS, operate with a diverse management board, are large and young, and compete with a large number of firm users. The survival model showed that the diverse composition of management board also speeds up IBS adoption. Practical implications - Several implications are drawn from the findings. For instance, managers in firms adopting IBS should invest in recruiting and retaining a diverse set of board members (e. g. internal and external with full decision power), which allows for thorough assessment of pros and cons of any relevant decision to be made. The authors also highlight implications for managers in financial service providers (e. g. bank) that offer IBS to automate the relationship with customer firms. Managers should consider the study as a template for the selection criteria of firms that are likely to accept the IBS offer. Originality/value - This is one of few empirical studies to investigate the adoption of IBS in a firm context. Previous studies focussed on the individual consumer adoption of IBS. The authors show that adopting diverse set of board management, growing in size, young firms and facing the competitive environment positively influence firm's propensity to adopt IBS. The authors also analyze the time spent by firms from the IBS offering to the adoption, which shows that management decision context play a key role in adoption speed. The research contributions add to the scarce ongoing discussion about firm's adoption of IBS.","Claro, DP; Rosa, RB",Strategic,10.1108/MIP-11-2015-0226,B2B relationship; Firm technology adoption; Internet banking service; Relationship automation,5.0,,5,0,EMERALD GROUP PUBLISHING LTD,"The abstract discusses factors influencing firm adoption of internet banking services, which relates to long-term organizational goals and strategic planning. It emphasizes the importance of diverse management for long-term adoption and success in a competitive environment.",wos-automation,60,30,Drivers leading firm adoption of internet banking services,2016
"Purpose The purpose of this study is to model the consumer journey of admission-based membership services from initial purchase to full-season memberships. Particularly, the study pays attention to customer-owned contacts (purchase behavior) and service-owned contacts (salesperson voice- and text-based communications), to examine longitudinal internal data to determine factors which hinder and propel customers toward full memberships. Design/methodology/approach On the basis of big data supplied by a National Hockey League team, the study uses three simultaneous equations in modeling to account for potential endogeneity related to the likelihood that sales and service personnel are more likely to contact frequent customers. The longitudinal data allow us to map the customer journey over the course of multiple years, compared to typical cross-section studies. Findings The findings show that as customers increasingly own committed points of contact, they are prepared to move to the next level - but rarely skip major steps in the relationship journey. The quantity, type and timing of customer contacts by the service firm may hinder or propel the customer down the path to purchase full memberships. Research limitations/implications The prevalence of big data among service firms should allow researchers to better understand how consumers respond to contact strategies over time, as well as fluctuations in firm performance. The research adds to the customer journey research stream, while meeting the call of researchers to bridge the gap between service marketing research priorities and current practice. Practical implications Sales practices and marketing automation tactics may come at the cost of burning leads and alienating future members. Frequent text-based contacts absent voice-based interactions hinder consumer journey and work against relationship building. Service marketers can learn how to better allocate resources, properly manage and motivate contact strategies and target campaigns to send the right message via the right media at the right time. Originality/value This is the first study to map customer journey for admission-based, membership services. The longitudinal approach across multiple years provides a deep understanding of how customers take steps toward loyal membership status, while also pinpointing potential drawbacks of current contact strategies.","George, M; Wakefield, KL",Tactical,10.1108/JSM-03-2017-0071,Big data; Customer journey; Admission-based services; Contact strategy; Membership services,5.0,,15,0,EMERALD GROUP PUBLISHING LTD,"The study focuses on interpreting strategic goals into actionable insights regarding customer journey and contact strategies for membership services. It examines specific behaviors and practices that can be targeted to improve customer acquisition and engagement, aligning well with tactical decision-making.",wos-automation,20,60,Modeling the consumer journey for membership services,2018
"The concept of justification and evaluation of systems, projects, and technologies has traditionally fallen within the scope of internal enterprise decision-making. Yet, with the growth of inter-organizational projects, technologies, and programs, the evaluation process takes on a broader and more complex characteristic. Previously, strategic justification and selection focused on internal departments within an organization and meeting their requirements. Within this context the decision was usually tied to strategic goals and directions of the firm, a common element for all departments. Even though the objectives and directions may have some minor conflicts among these various groups, the decision ultimately came down to one decision maker or group that had the best interests of that specific organization in mind. With inter-organizational systems, such as information systems used in managing the supply chain, the conflicts are between organizations that may have more than one supply chain that they are a part of, with varying strategic directions. The additional complexities of multiorganizational systems evaluation are evaluated within a framework described in this paper. The paper's goal is to introduce the various factors and present a decision framework that will aid members of the supply chain and a supply chain director in deciding which electronic commerce technology media and software is most suitable for the whole supply chain. The techniques used in this approach include both qualitative and quantitative measurements for the evaluation or justification of these systems. The framework uses an integrative set of models based on the analytical hierarchy process and goal programming. An illustrative example provides some managerial insight into the framework and decision environment. (C) 2003 Elsevier B.V. All rights reserved.","Sarkis, J; Talluri, S",Strategic,10.1016/j.ejor.2003.08.018,analytical hierarchy process; goal programming; e-commerce technologies; supply chains,5.0,,10,5,ELSEVIER SCIENCE BV,"The abstract discusses the broader implications of inter-organizational systems evaluation and decision-making frameworks, which are related to long-term strategic planning and the alignment of multiple organizations' goals within the supply chain context.",wos-automation,60,20,Evaluating and selecting e-commerce software and communication systems for a supply chain,2004
"An important component of making critical decisions is the ability to accurately predict future performance. This is essential for the sales function of a business, as so many factors hinge on the sales forecast. Accordingly, quantitative data should build projections based on sound data analysis. This study identifies how sales professionals (both sales managers and salespeople) are achieving this, given modern-day tools that are available, as well as the resulting impacts. In addition to some demographics, the study examines the perceptions concerning several forecasting sales force automation components, specifically enterprise resource planning (ERP), and customer relationship management (CRM) software. These perceptions have tremendous impacts on the ability to integrate new state-of-the-art predictive analytic tools to help in the allocation of such resources as time, money, and talent. Perceptions indicate a need to better understand how to integrate the power of CRM, ERP, and other technologies to take advantage of the opportunities provided by such tools. Sales professionals, both salespeople and sales managers, need to harness the capabilities of these new analytical tools to improve corporate metrics and outcomes.","Hoyle, JA; Dingus, R; Wilson, JH",Tactical,10.1057/s41270-020-00082-8,Forecasting; Sales forecasting; Sales analytics,5.0,,15,0,PALGRAVE MACMILLAN LTD,"The abstract focuses on how sales professionals use predictive analytics and sales forecasting tools, which aligns with tactical decision-making in interpreting strategic goals into structured actions like sales promotion and marketing analytics.",wos-automation,10,70,An exploration of sales forecasting: sales manager and salesperson perspectives,2020
"Purpose - User acceptance is a necessary precondition to implementing self-driving buses as a solution to public transport challenges. Focusing on potential users in a real-life setting, this paper aims to analyze the factors that affect their willingness to use public autonomous shuttles (PASs) as well as their word-of-mouth (WOM) intentions. Design/methodology/approach - Grounded on Unified Theory of Acceptance and Use of Technology (UTAUT2), the study was carried out on a sample of 318 potential users in a real-life setting. The hypothesized relationships were tested using partial least squares structural equation modeling (PLS-SEM). Findings - The study reveals that performance expectancy, facilitating conditions, hedonic motivation and trust are significant predictors of PAS usage intention, which is, in turn, related to WOM communication. Additionally, the factors that impact the intention to use a PAS are found to exert an indirect effect on WOM, mediated by usage intention. Practical implications - This study includes practical insights for transport decision-makers on PAS service design, marketing campaigns and WOM monitoring. Originality/value - While extant research focuses on passengers who have tried autonomous shuttles in experimental settings, this article adopts the perspective of potential users who have no previous experience with these vehicles and identifies the link between usage intention and WOM communication in a real-life traffic environment.","Quinones, M; Romero, J; Schmitz, A; Díaz-Martín, AM",Tactical,10.1108/EJMBE-07-2023-0224,Autonomous vehicle; Autonomous shuttle; Driverless shuttle; Self-driving bus; Technology adoption; Technology acceptance; Usage intention; Word-of-mouth; Sustainable mobility; Smart mobility; Robots; UTAUT2,5.0,,15,0,EMERALD GROUP PUBLISHING LTD,"The abstract discusses factors influencing user acceptance of public autonomous shuttles (PASs) and their word-of-mouth intentions, which are more aligned with structured decision-making processes related to marketing strategies and user engagement.",wos-autonomous,10,70,What factors determine the intention to use and recommend public autonomous shuttles in a real-life setting?,2024
"PurposeMarketing is all about understanding your consumers and giving them what they want. However, this process becomes more complicated in times of economic crisis and national slowdown. Consumers can become scattered and unpredictable in their behaviour, making it hard to understand what they want or need. At times like these, it is more important than ever to rely on qualitative market research to understand the views of consumers and managers. Thus, this study aims to look at the significant consumer challenges that arise during times of crisis and the marketing strategies that managers prefer to counter the crisis. Design/methodology/approachThe data collected for this study involves an extensive literature review followed by personal interviews with industry experts. This study presents two separate models, indicating hierarchical relationships among consumer challenges during crisis and marketing strategies using the total interpretive structural modelling approach. Further MICMAC analysis (popularly known as cross-impact matrix multiplication) was also performed to assess each variable's driving and dependence power. FindingsPrice sensitiveness and adaptive buying result as driving factors with the highest driving and lowest dependence power, which further gives rise to other consumer behaviour challenges. Likewise, the most critical strategies are information systems and the formation of crisis management teams during a crisis. At the same time, other strategies have resulted as linkage and dependent factors and none as the autonomous factor. Originality/valueThis paper provides a systematic understanding of how a manager can understand the challenges consumers face during a crisis and suggests a powerful summary of strategies companies can implement to sail through a crisis.","Ishrat, I; Hasan, M; Farooq, A; Khan, FM",Strategic,10.1108/QMR-12-2021-0149,Marketing strategies; Consumer; Challenges; Crisis; COVID; TISM,5.0,,5,0,EMERALD GROUP PUBLISHING LTD,"The abstract discusses understanding consumer challenges during crises and suggests marketing strategies, indicating a focus on long-term organizational goals and frameworks for decision-making in uncertain environments.",wos-autonomous,70,20,Modelling of consumer challenges and marketing strategies during crisis,2023
"Autonomous cars are considered to be the next disruptive innovation that will affect consumers. It can be expected that not only traditional automakers will enter this market (e.g., Ford) but also technology companies (e.g., Google) and newer companies dedicated to self-driving cars (e.g., Tesla). We take a brand extension perspective and analyze to what extent consumers prefer autonomous cars from these brand categories. Our empirical study is based on discrete choice experiments about adopting autonomous vehicles in a purchase scenario and in a renting context. Our findings show that brands play a central role when making autonomous driving decisions. Brand preferences differ systematically when buying versus renting a self-driving car. While technology brands are most preferred overall, consumers favor automaker brands over new brands only when purchasing, not when renting. We further disentangle the brand strength into the marginal effects of image associations. For example, Google's strong brand positioning can be explained by experiences with the parent brand, but it could still improve brand strength by highlighting the relevance of the associated brand portfolio for self-driving cars. The effect of these brand extension success factors differs between parent-brand categories and also between the renting and purchasing scenarios, which requires a dedicated brand management.","Eggers, F; Eggers, F",Strategic,10.1007/s11002-021-09571-x,Autonomous cars; Brand extension; Brand image; Innovations; Conjoint analysis,5.0,,10,0,SPRINGER,"The abstract discusses the long-term implications of brand preferences in the autonomous car market, which aligns with strategic planning and organizational goals in understanding consumer behavior and market dynamics.",wos-autonomous,60,25,Drivers of autonomous vehicles-analyzing consumer preferences for self-driving car brand extensions,2022
"In this article, we explore consumers' perceptions of marketing and the extent to which they believe that marketing can play a positive transformative role in society. Findings from 36 semistructured interviews indicate that consumers typically perceive marketing as having a traditional short-term, transactional, and company-focused orientation rather than a transformative one. This was reflected in participants' views of marketing, as well as in their choices and comments when they were given two academic definitions of marketing and one description of unethical marketing and asked to choose the one they thought best described marketing. In addition, participants viewed marketing as manipulative, and most held one-sidedly negative opinions of its transformative potential. The majority did not feel autonomous in their purchase decisions, calling into question marketers' usual defence that consumers are sovereign. In a similar vein, they expressed concerns about the effects of marketing's manipulative and deceptive techniques on vulnerable consumers. These findings are rather worrying given that enhancing the transformative potential of marketing requires a more nuanced understanding of its role and function within society. Accordingly, we argue that successful transformative marketing interventions need to take into account and address consumers' disbelief as to the capacity of marketing to improve social welfare. Copyright (c) 2012 John Wiley & Sons, Ltd.","Heath, TP; Chatzidakis, A",Strategic,10.1002/cb.1387,,15.0,,5,0,WILEY,"The abstract discusses consumers' perceptions of marketing and its transformative potential in society, suggesting a focus on long-term implications and societal roles, which aligns with strategic planning.",wos-autonomous,70,10,The transformative potential of marketing from the consumers' point of view,2012
"As a mature tourism destination, the Balearic Islands suffer the normal effects of the stagnation stage of the tourism area life cycle (TALC) model. During stagnation, reorientation policies are used in an attempt to mitigate some of those effects in order to reduce the prevalence of seasonality. Various planning instruments have been designed and implemented by successive local governments, a key priority being the attempt to find a strategic answer to reducing this phenomenon. Based on the analysis of successive marketing plans of the Autonomous Region of the Balearic Islands, and using the Gini index to measure seasonality, this study explores the link between the two and demonstrates that regional political policies adopted over the last 20 years have not reduced seasonal variation in tourism. The demand remains at the same levels of seasonality as in the 1990s, suggesting the ineffectiveness of the policies implemented.","Sastre, MAG; Hormaeche, MA; Villar, MT",Strategic,10.5367/te.2015.0519,seasonality; marketing plan; tourism destination; Balearic Islands,5.0,,10,5,SAGE PUBLICATIONS LTD,"The abstract discusses long-term tourism policies and their effectiveness in addressing seasonal variation in the Balearic Islands, which aligns with strategic planning focused on long-term goals and organizational nature.",wos-autonomous,60,20,Are regional political decisions the key element in reducing seasonal variation in tourism? The case of the Balearic Islands,2015
"A paradigm shift in marketing seems to be underway. Inspired by Vargo and Lusch's (2004a) proposal of service dominant logic, customer integration is proposed as a key component of marketing. Three stages of service provision are identified: facilities, transformation. and usage. The stages differ in terms of resource origin (company or customer), autonomy of decision-making (integrative or autonomous), and value (potential value, value-in-transformation. and value-in-use). These perspectives, which are synthesized in the study framework, shed light on the process of service provision and direct or indirect knowledge application (Vargo and Lusch 2004a). The author aims to show that in the context of the proposed framework, customer integration is vital to the implementation of service provision.","Moeller, S",Strategic,10.1177/1094670508324677,customer integration; service dominant logic; marketing implementation; service provision,5.0,,10,0,SAGE PUBLICATIONS INC,"The abstract discusses a paradigm shift in marketing and emphasizes the importance of customer integration within service provision, which aligns with long-term organizational goals and strategic planning.",wos-autonomous,65,20,Customer Integration-A Key to an Implementation Perspective of Service Provision,2008
