Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
Artificial intelligence in business and economics research: Trends and future,Ruiz-Real J.L.; Uribe-Toril J.; Torres J.A.; Pablo J.D.E.,2021,10.3846/jbem.2020.13641,"Artificial Intelligence is a disruptive technology developed during the 20th century, which has undergone an accelerated evolution, underpinning solutions to complex problems in the business world. Neural Networks, Machine Learning, or Deep Learning are concepts currently associated with terms such as digital marketing, decision making, industry 4.0 and business digital transformation. Interest in this technology will increase as the competitive advantages of the use of Artificial Intelligence by economic entities is realised. The aim of this research is to analyse the state-of-the-art research of Artificial Intelligence in business. To this end, a bibliometric analysis has been implement using the Web of Science and Scopus online databases. By using a fractional counting method, this paper identifies 11 clusters and the most frequent terms used in Artificial Intelligence research. The present study identifies the main trends in research on Artificial Intelligence in business and proposes future lines of inquiry. © 2020 The Author(s). Published by Vilnius Gediminas Technical University.",Artificial intelligence; Bibliometrics; Business; Decision-making; Economics; Research trends,VGTU,scopus-artificial intelligence,Strategic,"The abstract discusses the state-of-the-art research in Artificial Intelligence in business, identifying trends and proposing future lines of inquiry, which aligns with long-term organizational goals and planning.",60,20,10,5,5
Effects of influential factors and their interactions in information processing strategy adoption: The perspective from dual process theory,Liqiang H.; Kanliang W.,2021,10.13587/j.cnki.jieem.2021.06.001,"In the past decades, researchers in various areas of social and cognitive psychology have developed dual process theories of information processing. Although these theories differ on a variety of dimensions, including domains of application and specific definitions, they all share the basic assumption that two different modes of information processing operate in making judgments, decisions as well as in solving problems. In essence, the common distinction in dual process modes is between a fast, associative information process mode with low effort heuristics, and a slow, rule-based mode with high effort systematic process. On the basis of a brief theoretical development introduction, we illustrate how the dual process theory is manifested in various disciplines. Table 1 summarizes the different representations of dual process, including heuristic vs. systematic; peripheral route vs. central route; associative access vs. attitude construct; categorization vs. individuation; automatic contextual influences vs. correction; experiential vs. rational; impulsive vs. reflective; implicit vs. explicit. Later on, we discuss how different types of information processing modes are determined and what the main factors that may significantly influence information processing adoption. Several determinants are identified froma review of the extant literature; for instance, the involvement would be an influential factor that affects what type of information processing mode adopted. Specifically, if an information processor does not have a high level of involvement, it would be more likely of him / her to adopt a heuristic mode comparing with a systematic mode. Similarly, if a consumer does not in a focal status of high motivation, comparing with the one with a high level of motivation, he/ she would be more likely to adopt a heuristic mode. The related factors that are generally discussed in previous studied are shown in Table 2. Although we may learn that these factors as listed are playing significant roles in influencing what type of information processing mode adopted, little has been discussed in prior research in relation to the possible interaction effects that would play a role. In particular, we could conjecture that a higher level of motivation of information processor would be more likely to adopt systematic information processing mode, but what would be happen if the information processor does not have a higher level of ability to process the information in order to make a judgment or decision? Will the information processor adopt systematic mode or heuristic mode? Moreover, when we try to take the risk as an important factor into consideration, if the decision context is with a high risk, will the information processor adopt systematic processing mode even if he/ she does not have the ability to process related information? Whether the processor would adopt heuristic processing mode when he / she does not have the ability to process? This calls for future research to further explore more rich findings and interesting underlying mechanisms. The exploration of the impacts aroused by various influential factors would be a bright future. Future research could be extended on the basis of the current theory at least from the following three facets. First, the exploration of the theory application. As we discussed above, most of previous studies emphasize on investigating the independent effect of individual factor on information processing mode adoption, while little has been discussed on the underlying effects aroused by interactive factors in various contexts. Take the online product review context-a hot topic studied in information systems, marketing, as well as electronic commerce disciplines-as an example, our review of recent studies shows that although the dual process theories have been widely applied to examine the effects of online product reviews, or the review helpfulness itself, there is scant research regarding what factors that really determine which type of information processing mode used, and whether the information processing mode would be dynamically caused by various interactive factors. On the basis of the analysis of our paper which argues that the determinant factors that would be interactive in affecting the information processing mode, related future research with respect to this area could be widely extended. As regard to the research methodology in examining the focal theory, secondly, we call for more advanced method which could be used in future research in order to explore more interesting findings. Particularly, the current studies in relation to the dual process theories largely focus on experimental method or survey, while few attentions have been paid by using behavioral data to deduce what type of information processing mode being used. Based on the research logic presented by recent seminal papers such as Gladstone et al., Stachl et al. and Wu et al., we think it is feasible to extend the method scope to examine this theory. In addition, third, with respect to the extension of the theory itself, in line the recent arguments of seminal papers published on Nature (Rahwan et al.) and California Management Review (Huang et al., we may conjecture that the dual process theory could be extended in the new artificial intelligence era. In particular, during the interaction between human and robot (artificial intelligence), it is imperative to understand whether the robot, cognitively, will use these two different types of processing modes in their information processing like human? How would the robot be in the eye of human when the brain becomes to integrate with robot? Will the robot be the third processing mode complementing with the original two processing mode? Or will the robot interrupt the original two processing modes? Or will the robot replace the one type of either processing mode? We call for future research to further explore the bright and interesting area to explore the effects of interaction between human and robot. © 2021. All Rights Reserved.",Decision making; Dual process model; Dual process systems; Judgment; Social cognition,Zhejiang University,scopus-artificial intelligence,Not identified,"The abstract discusses dual process theories in psychology and their implications for information processing modes, which are not clearly aligned with strategic, tactical, or operational marketing decisions. It primarily focuses on theoretical exploration rather than practical applications in marketing.",10,5,5,0,80
Overcoming the pitfalls and perils of algorithms: A classification of machine learning biases and mitigation methods,van Giffen B.; Herhausen D.; Fahse T.,2022,10.1016/j.jbusres.2022.01.076,"Over the last decade, the importance of machine learning increased dramatically in business and marketing. However, when machine learning is used for decision-making, bias rooted in unrepresentative datasets, inadequate models, weak algorithm designs, or human stereotypes can lead to low performance and unfair decisions, resulting in financial, social, and reputational losses. This paper offers a systematic, interdisciplinary literature review of machine learning biases as well as methods to avoid and mitigate these biases. We identified eight distinct machine learning biases, summarized these biases in the cross-industry standard process for data mining to account for all phases of machine learning projects, and outline twenty-four mitigation methods. We further contextualize these biases in a real-world case study and illustrate adequate mitigation strategies. These insights synthesize the literature on machine learning biases in a concise manner and point to the importance of human judgment for machine learning algorithms. © 2022 The Authors",Artificial intelligence; Bias; Case study; Machine learning; Mitigation methods,Elsevier Inc.,scopus-artificial intelligence,Strategic,"The abstract addresses the long-term implications of machine learning biases in decision-making processes, emphasizing the importance of human judgment and proposing systematic methods for mitigation, which aligns with strategic planning in organizations.",60,20,10,0,10
Forecasting the Behavior of Target Segments to Activate Advertising Tools: Case of Mobile Operator Vodafone Ukraine,Zatonatska T.; Dluhopolskyi O.; Artyukh T.; Tymchenko K.,2022,10.2478/eoik-2022-0005,"Today, the use of machine learning technology in combination with the use of big data are topics that are actively discussed in business around the world. This topic has long gone beyond the information sphere, as it now applies to almost every sphere of life: economic, telecommunications, education, medicine, administration, and especially defense. Predicting customer behavior based on scoring models is in its infancy in Ukrainian companies, the main ones being the introduction of artificial intelligence technologies and machine learning, which will be the leading catalyst that will facilitate decision-making in business in the nearest future. The aim of the study is to develop a scoring model that predicts the behavior of target segments, namely, updating their activity to activate advertising tools. To achieve the goal of the work a set of research methods was used: dialectical-to reveal the theoretical foundations of models and types of forecasting models; analytical-in the study of the functioning of the environment SAS, Anaconda; optimization methods-to choose the best model and generate features. Scientific novelty and theoretical significance lie in the development of a scoring model for predicting the activity of subscribers of the telecommunications company ""VF Ukraine"", on the basis of which marketing campaigns are conducted. With the help of the built-in scoring model, the company ""VF Ukraine""can target its campaigns to retain subscribers. The marketing directorate of the enterprise can choose the TOP-20 or TOP-30 of the most prone subscribers to non-resumption of activity, i.e., tend to switch to other mobile operators, and hold promotions for them-providing additional gifts and bonuses, money to mobile account.  © 2022 Tetiana Zatonatska et al., published by Sciendo.",advertising; big data; market segment; scoring models; target; telecommunication sector,Sciendo,scopus-artificial intelligence,Tactical,"The abstract discusses the development of a scoring model for predicting customer behavior, which aligns with tactical decision-making processes in marketing, particularly in targeting and campaign optimization.",10,70,15,0,5
"Optimising marketing strategies by customer segments and lifetime values, with a/b testing",Guha P.; Echagarruga C.; Tian E.Q.,2021,,"Every customer has different needs and purchasing behaviour. This paper shows how data science tools such as machine learning, artificial intelligence and A/B testing enable marketers to segment their target market, identify the most loyal high-value customers and their purchasing patterns, and calculate the lifetime value of these customer segments to optimise marketing strategies and campaigns. The paper also argues that A/B testing helps marketers make unbiased data-driven decisions, making it the gold standard for identifying the best marketing strategy. © Henry Stewart Publications 2054-7544 (2021).",A/B testing; Customer; Experimentation; Lifetime value (LTV); Predictive analytics; Segmentation,Henry Stewart Publications,scopus-artificial intelligence,Tactical,"The abstract discusses the use of data science tools, such as machine learning and A/B testing, to optimize marketing strategies and segment customers, which aligns with tactical decision-making processes that interpret strategic goals into actionable targets.",20,60,15,0,5
The effect of supply chain finance on sustainability performance: empirical analysis and fsQCA,Wang S.; Yu H.; Wei M.,2023,10.1108/JBIM-03-2022-0154,"Purpose: In the context of global economic downturn and intense competition, firms are increasingly resorting to supply chains to acquire capital support and achieve sustainability. This study aims to investigate the effect of supply chain finance (SCF) on corporate sustainability performance (CSP) and identifies SCF-related recipes for CSP. Design/methodology/approach: Based on a sample of 1,038 firms that disclose CSP – namely, corporate financial performance (CFP) and environmental, social and governance performance (ESGP) – the authors use a quasi-replication method consisting of empirical analysis with fuzzy-set qualitative comparative analysis (fsQCA) to investigate SCF’s effects on CSP. Findings: The authors find that SCF has a “doing well by doing good” effect on CSP. CFP can promote the positive effect of SCF and ESGP while ESGP’s positive effect on SCF and CFP is nonsignificant. In addition, heterogeneity tests show that SCF’s promoting effect on CSP is affected by high-low CFP and ESGP. The fsQCA results verify the empirical findings and reveal five SCF-related recipes for achieving high CSP. Research limitations/implications: This study has the following two limitations. First, we do not consider how SCF affects CSP in different industries. There is a need to investigate whether industry heterogeneity changes SCF’s effects on CSP, especially in prominent industries, such as the energy industry, with its high susceptibility to ESGP, and the manufacturing industry, with its extensive application of SCF. It will be important to investigate these industries to better understand SCF’s role in sustainability. Second, we study the secondary supply chain – namely, core firm–suppliers and core firm–customers. The authors do not consider financial institutions (e.g. banks and guarantee institutions). SCF modes that include the participation of financial institutions, such as factoring financing and reverse factoring financing, cater more to the capital needs of diversified firms. In the future, studying specific industries that have made significant contributions to the application of SCF along with others that are more sensitive to environmental governance could better highlight the effect of SCF on sustainability and help supply chain managers understand the application value of SCF. Future research could also extend SCF participants into multiple roles to explore separate effects. Tracking financing demanders, fund providers and credit guarantors could capture SCF characteristics more comprehensively. Methodologically, it will be challenging to accurately measure SCF networks in terms of quantification. In future work, this could be performed with the help of artificial intelligence. Practical implications: First, our findings indicate that SCF has a “doing well by doing good” effect on core firms. SCF can not only overcome the capital shortage of SMEs but also provide significant benefits to core firms. Second, our findings provide SCF-related recipes to help firms fulfil ESGP obligations without sacrificing CFP under the pressure to “do good.” The authors provide valuable insights and diverse recommendations to help supply chain managers, marketing executives and researchers adjust supply chain management strategies. Third, this work can guide executives in various fields to adopt SCF to achieve sustainability as a risk-mitigation strategy by means of marketing. Originality/value: This study identifies better, more straightforward SCF-related recipes for CSP (consisting of CFP and ESGP) using a quasi-replication analysis that improves upon conventional methods such as regression analysis, which have limited power. The authors provide valuable insights and diverse recommendations to help managers pursue sustainable development. The findings point to practical guidelines and feasible solutions that can support well-founded operational strategic and management decision-making, which can enhance a firm’s competitiveness under uncertainty and a sluggish economy. © 2022, Emerald Publishing Limited.",Environmental; Financial performance; Recipe; social and governance performance; Supply chain finance; Sustainability performance,Emerald Publishing,scopus-artificial intelligence,Strategic,"The study explores the long-term implications of supply chain finance (SCF) on corporate sustainability performance (CSP), aligning with strategic planning that defines organizational goals and nature. It provides insights into achieving sustainability, which is crucial for long-term organizational success.",60,20,10,5,5
Practice papers ChatGPT and search engine optimisation: The future is here,Cutler K.,2023,,"The new chatbot from artificial intelligence company OpenAI, called ChatGPT, has grown aggressively since its launch in late 2022. ChatGPT provides information back to users who populate questions in a clear and easy to understand structure. This technology can be used for different purposes, including writing code, creating business proposals, writing stories and answering complex questions. Because this technology is considered a breakthrough in terms of its ability to process natural language, it stands to reason that it could have future effects on the fundamental digital marketing tactic known as search engine optimisation (SEO), a process by which websites are developed and updated with the goal of increasing natural ranking, traffic and customers from search engines like Google and Bing. For the past 20 years, people have turned to search engines for information, news articles, images, videos and answers to questions both mundane and complex. This technological advance with chatbots could indicate a significant general shift for marketers, specifically related to web searches and how marketers think about SEO. In fact, Microsoft’s decision to invest in ChatGPT and include it within their search engine, Bing, has already created waves in the search engine ecosystems. In this paper, ChatGPT will be examined, its capabilities and how they could affect search marketing and SEO. © Henry Stewart Publications.",chat bots; ChatGPT; digital marketing; search engine marketing; search engine optimisation; search marketing; SEO,Henry Stewart Publications,scopus-artificial intelligence,Strategic,"The abstract discusses the implications of ChatGPT on digital marketing strategies, particularly focusing on SEO and future marketing environments, which aligns with long-term planning and organizational goals.",60,25,10,0,5
The paradox of technology: Negativity bias in consumer adoption of innovative technologies,Frank D.-A.; Chrysochou P.; Mitkidis P.,2023,10.1002/mar.21740,"Innovative technologies often feature inherently conflicting properties. This poses a challenge for marketers because negative properties not only weigh heavily on consumers' technology adoption decisions but potentially do more so than positive ones. To shed light on the paradox of technology and its underlying processes, the present research develops a conceptual model drawing on technology adoption and valence perception theories about the prevalence of negativity bias in consumers' technology adoption decisions with its unique effect through the serial chain of consumers' perceptions of risk and trust regarding the technology. Results of three studies (N = 1309) demonstrate that the effect of negative valence consistently outperforms that of positive valence in consumers' technology adoption intentions (Studies 1–2) and decisions (Study 3). Furthermore, results show that the disproportionate effect of negative (vs. positive) valence can be explained by the proposed serial causal chain through consumers' perception of risk of the technology and trust in the technology (Studies 2–3) while ruling out company trust and consumer knowledge as alternative drivers of the effects (Study 3). These findings contribute to the pertinent literature on consumer psychology in decisions to adopt novel technologies in that they quantify and explain the potential outcome stemming from the ambiguous properties of novel technology. Moreover, this study finds negativity bias to be an often overlooked consumer bias with implications for marketing practice and useful for understanding and lowering resistance towards artificial intelligence technology. © 2022 The Authors. Psychology & Marketing published by Wiley Periodicals LLC.",artificial intelligence; innovation adoption; negativity bias; paradox of technology; risk; technology acceptance; trust,John Wiley and Sons Inc,scopus-artificial intelligence,Strategic,"The abstract discusses the long-term implications of consumer technology adoption and the influence of negativity bias on decision-making. It contributes to the broader understanding of consumer psychology in technology adoption, which aligns with strategic planning in marketing.",60,20,10,5,5
The consumer decision journey: A literature review of the foundational models and theories and a future perspective,Santos S.; Gonçalves H.M.,2021,10.1016/j.techfore.2021.121117,"The consumer decision journey model has become increasingly important to understand consumer decision-making processes. Although the term originally emerged with Court et al. in 2009, the various current perspectives of the consumer journey suggest the existence of distinct literature and theoretical roots that have yet to be fully explored in detail. The objective of the paper is to semi-systematically review the main theories and models that constitute the foundation on which the consumer journey has evolved. Furthermore, given the lack of academic studies reflecting on the influence of more recent technologies based on artificial intelligence on the consumer journey, this study aims to fill this gap in an attempt to mold further theory development around the consumer journey concept. 74 relevant papers were retrieved mainly from a detailed search on SCOPUS, as well as a backward and forward citation analysis. A thematic analysis resulted in the identification of three literature streams that contribute to the consumer journey literature. This represents a furthering of the theoretical knowledge regarding the consumer journey and its foundations. By also discussing a future perspective, a holistic and comprehensive basis is provided to structure and assist how marketing managers can perceive the consumer decision journey. © 2021 Elsevier Inc.",Classical consumer behavior models; Consumer decision journey; Decision analysis; Hierarchy of effects; Semi-systematic literature review,Elsevier Inc.,scopus-artificial intelligence,Strategic,"The abstract discusses the theoretical foundations of the consumer decision journey and aims to fill gaps in academic literature, indicating a focus on long-term understanding and implications for marketing managers. It aligns with strategic planning and theory development.",60,20,10,5,5
Technology and Entrepreneurial Marketing Decisions During COVID-19,Polas M.R.H.; Raju V.,2021,10.1007/s40171-021-00262-0,"The prime concern of this study is to explore how technology influences entrepreneurial marketing decisions during the world pandemic (COVID-19). The study uses a sample of 127 SMEs from Bangladesh. Data were collected by sending out questionnaires electronically and by mail. Smart PLS (SEM) 3.0 was used to analyse the data following the quantitative method. The study reveals positive and significant relationships between entrepreneurial opportunity recognition, opportunity development and opportunity exploitation with their entrepreneurial marketing decisions. It also claims that entrepreneurial passion mediates the relationship between entrepreneurial opportunity recognition and opportunity development with their entrepreneurial marketing decisions. However, entrepreneurial passion does not mediate the relationship between entrepreneurial opportunity exploitation and entrepreneurial marketing decisions. The study offers researchers a broader and more wide-ranging view of the importance of artificial intelligence in small firms. Researchers, educators and practitioners will benefit from the findings. The analyses are more complex and varied than the methodologies used in most of the limited previous research. © 2021, Global Institute of Flexible Systems Management.",Bangladesh; COVID-19; Entrepreneurial marketing decisions; Opportunity development; Opportunity exploitation; Opportunity recognition; Technology,Springer,scopus-artificial intelligence,Strategic,"The study focuses on how technology influences entrepreneurial marketing decisions, which aligns with long-term strategic planning and the exploration of opportunities in the context of a pandemic. It emphasizes the importance of entrepreneurial passion and opportunity recognition, which are key components in strategic decision-making for small and medium enterprises.",60,25,10,0,5
What Drives Consumers’ Decisions to Use Intelligent Agent Technologies? A Systematic Review,Sidlauskiene J.,2022,10.1080/15332861.2021.1961192,"As artificial intelligence continues to advance, it will increasingly empower the successful use of intelligent agent (IA) technologies in marketing practices. The purpose of this paper is to summarize the state-of-the-art literature and present a holistic view of different types of antecedents of IA technology use in marketing from the consumer’s perspective. This paper uses the systematic literature review method and covers 107 articles published in scientific journals between 2000 and 2020. The identified antecedents are categorized into IA characteristics, consumer perceptions, external conditions, as well as individual characteristics and analyzed at the individual level of use. Future research should focus on investigating the relative importance of the effects of IA characteristics, consumer perceptions, external, and individual factors on consumers’ intentions to use IAs. This paper argues that while extant technology acceptance models contribute to the understanding of IA use, IAs, due to their unique characteristics (e.g., anthropomorphism) and dimensions (e.g., IA as an interface, as a proxy for the system and an autonomous aggregator and agent), require a new lens to explain the drivers of IA use in data-rich and process-rich environments. The traditional technology acceptance theories provide a valuable, yet incomplete understanding of how consumers use IAs. Drawing from representation theory, this paper proposes a theoretical framework of IA use and argues that IAs act as representations to facilitate the primary goal. © 2021 Taylor & Francis Group, LLC.",Antecedents; artificial intelligence; intelligent agent technologies; representation theory; systematic literature review; technology acceptance,Routledge,scopus-artificial intelligence,Strategic,"The paper discusses the long-term implications of artificial intelligence in marketing practices, highlighting the need for a new theoretical framework to understand intelligent agent use. It focuses on the broader state-of-the-art literature and conceptualizes various antecedents from a consumer perspective, aligning with strategic planning and organizational goals.",50,20,15,0,15
A Machine Learning Framework towards Bank Telemarketing Prediction,Tékouabou S.C.K.; Gherghina Ş.C.; Toulni H.; Mata P.N.; Mata M.N.; Martins J.M.,2022,10.3390/jrfm15060269,"The use of machine learning (ML) methods has been widely discussed for over a decade. The search for the optimal model is still a challenge that researchers seek to address. Despite advances in current work that surpass the limitations of previous ones, research still faces new challenges in every field. For the automatic targeting of customers in a banking telemarketing campaign, the use of ML-based approaches in previous work has not been able to show transparency in the processing of heterogeneous data, achieve optimal performance or use minimal resources. In this paper, we introduce a class membership-based (CMB) classifier which is a transparent approach well adapted to heterogeneous data that exploits nominal variables in the decision function. These dummy variables are often either suppressed or coded in an arbitrary way in most works without really evaluating their impact on the final performance of the models. In many cases, their coding either favours or disfavours the learning model performance without necessarily reflecting reality, which leads to over-fitting or decreased performance. In this work, we applied the CMB approach to data from a bank telemarketing campaign to build an optimal model for predicting potential customers before launching a campaign. The results obtained suggest that the CMB approach can predict the success of future prospecting more accurately than previous work. Furthermore, in addition to its better performance in terms of accuracy (97.3%), the model also gives a very close score for the AUC (95.9%), showing its stability, which would be very unfavourable to over-fitting. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",artificial intelligence; bank telemarketing; data mining; heterogeneous data; machine learning; performance optimisation; predictive modelling; targeted marketing,MDPI,scopus-artificial intelligence,Tactical,"The abstract discusses the application of a specific machine learning model (CMB classifier) to optimize customer targeting in a banking telemarketing campaign, aligning with tactical decision-making in marketing.",10,70,15,0,5
Over a decade of social opinion mining: a systematic review,Cortis K.; Davis B.,2021,10.1007/s10462-021-10030-2,"Social media popularity and importance is on the increase due to people using it for various types of social interaction across multiple channels. This systematic review focuses on the evolving research area of Social Opinion Mining, tasked with the identification of multiple opinion dimensions, such as subjectivity, sentiment polarity, emotion, affect, sarcasm and irony, from user-generated content represented across multiple social media platforms and in various media formats, like text, image, video and audio. Through Social Opinion Mining, natural language can be understood in terms of the different opinion dimensions, as expressed by humans. This contributes towards the evolution of Artificial Intelligence which in turn helps the advancement of several real-world use cases, such as customer service and decision making. A thorough systematic review was carried out on Social Opinion Mining research which totals 485 published studies and spans a period of twelve years between 2007 and 2018. The in-depth analysis focuses on the social media platforms, techniques, social datasets, language, modality, tools and technologies, and other aspects derived. Social Opinion Mining can be utilised in many application areas, ranging from marketing, advertising and sales for product/service management, and in multiple domains and industries, such as politics, technology, finance, healthcare, sports and government. The latest developments in Social Opinion Mining beyond 2018 are also presented together with future research directions, with the aim of leaving a wider academic and societal impact in several real-world applications. © 2021, The Author(s).",Artificial intelligence; Emotion analysis; Irony detection; Microblogs; Natural language processing; Opinion mining; Sarcasm detection; Sentiment analysis; Social data; Social data analysis; Social media; Social networks; Social opinion mining; Subjectivity analysis; Survey; Systematic review,Springer Science and Business Media B.V.,scopus-artificial intelligence,Tactical,"The abstract discusses the application of Social Opinion Mining in various fields including marketing, advertising, and user engagement in social media. This indicates a focus on achieving specific targets and structured decision-making processes, characteristic of tactical decisions.",20,60,15,5,0
"Would you please like my tweet?! An artificially intelligent, generative probabilistic, and econometric based system design for popularity-driven tweet content generation",Garvey M.D.; Samuel J.; Pelaez A.,2021,10.1016/j.dss.2021.113497,"An understudied area in the field of social media research is the design of decision support systems that can aid the manager by way of automated message component generation. Recent advances in this form of artificial intelligence has been suggested to allow content creators and managers to transcend their tasks from creation towards editing, thus overcoming a common problem: the tyranny of the blank screen. In this research, we address this topic by proposing a novel system design that will suggest engagement-driven message features as well as automatically generate critical and fully written unique Tweet message components for the goal of maximizing the probability of relatively high engagement levels. Our multi-methods design relies on the use of econometrics, machine learning, and Bayesian statistics, all of which are widely used in the emerging fields of Business and Marketing Analytics. Our system design is intended to analyze Tweet messages for the purpose of generating the most critical components and structure of Tweets. We propose econometric models to judge the quality of written Tweets by way of engagement-level prediction, as well as a generative probability model for the auto-generation of Tweet messages. Testing of our design demonstrates the need to take into account the contextual, semantic, and syntactic features of messages, while controlling for individual user characteristics, so that generated Tweet components and structure maximizes the potential engagement levels. © 2021 Elsevier B.V.",Bayesian statistics; Business analytics; Marketing analytics; Natural language generation; Tweet generation; Tweet suggestion,Elsevier B.V.,scopus-artificial intelligence,Tactical,"The abstract discusses a decision support system designed to enhance user engagement through automated message generation for social media, which aligns closely with tactical marketing strategies such as user engagement in social media and marketing analytics.",20,60,15,0,5
Just one post? Forecasts of daily sales of beauty and cosmetics retail companies based on the influence of social media; [Apenas uma postagem? Previsões de vendas diárias de empresas varejistas de beleza e cosmético a partir da influência de mídias sociais],Pessanha G.R.G.; Soares E.A.,2021,10.5585/remark.v20i4.17914,"Objective: To study the relevance of Instagram posts in the construction of forecasting models for the variation of daily sales revenues for retail companies in the beauty and cosmetics sector. Methodology: Time series of daily sales between the years 2017 and 2019 of 10 retail companies in the beauty and cosmetics sector were considered. Methods based on machine learning were used and the forecasting models were increased with numerical variables from the official profile of the company, from the posting made by the contracted digital influencer and the characteristics of the images posted by the digital influencer were included in the models. Relevance and Originality: The study is innovative, as it goes beyond qualitative reflections on the theme and provides empirical evidence regarding the impacts on forecast accuracy from the inclusion of social media variables. A data fusion strategy (numerics and images) was also presented to forecast daily sales of retail companies in the beauty and cosmetics sector. Main results: The models proved to be efficient in forecasting and the importance of the likes and engagement variables reinforces the idea that the identification and social reference generated by the ID are important aspects in the purchase decision process. It was found that the images are responsible for adding exclusive attributes that help in forecasting and understanding the patterns of the sales series. Theoretical and methodological contributions:The study showed in a promising way the efficiency of methods based on machine learning in forecasting sales from Instagram data, especially with regard to the incorporation and extraction of image data. © 2021 Universidade Nove de Julho-UNINOVE. All rights reserved.",Artificial intelligence; Digital influencer; Digital marketing; Images; Sales forecasting; Social media,Universidade Nove de Julho-UNINOVE,scopus-artificial intelligence,Tactical,"The abstract discusses the application of machine learning methods to forecast daily sales in the beauty and cosmetics sector by integrating social media data. This involves structured decision-making related to marketing analytics, user engagement, and sales promotion, which aligns with tactical decision levels.",10,70,15,0,5
A multi-criteria intelligence aid approach to selecting strategic key opinion leaders in digital business management,Lam H.Y.; Tang V.; Wu C.H.; Cho V.,2024,10.1016/j.jik.2024.100502,"In the wake of the global disruption caused by the coronavirus pandemic, digital channels have emerged as a significant driver of business sales. As such, the value of digital business management has received considerable attention from industrial practitioners. Beyond conventional promotion techniques, collaboration with digital market influencers has shown significant potential for business organisations by creating a circle of trust. However, managing influencers in the business-to-business market is far more complex than in business-to-consumer markets, as it involves balancing business processes, competitive advantages, company image and risks rather than solely motivating customer engagement. It is, therefore, critical for organisations to carefully select key opinion leaders (KOLs). To address this challenge, this study introduces an intelligent multi-criteria KOL analytics framework that embeds the fuzzy best-worst method and the fuzzy technique for order preference by similarity to the ideal solution. The framework converts subjective and linguistic criteria, determines the attribute most relevant to the business, and then selects the most suitable KOLs for the campaign. A case study was conducted in partnership with a digital marketing agency in Hong Kong to demonstrate the feasibility and advantages of this approach. This model facilitates the evolution of digital business management by systematically identifying and assessing KOLs, contributing to significant changes in the digital business environment for companies. © 2024 The Authors",Artificial intelligence; Business-to-business; Digital business management; Key opinion leaders; Multi-criteria decision-making,Elsevier B.V.,scopus-artificial intelligence,Tactical,"The abstract discusses the implementation of an intelligent multi-criteria KOL analytics framework, which is focused on selecting key opinion leaders for marketing campaigns. This aligns with tactical decision-making, as it interprets strategic goals into specific actions to optimize marketing efforts.",20,60,15,0,5
Toward a decision-making system based on artificial intelligence for precision marketing: A case study of Morocco,El Koufi N.; Belangour A.; sadiq M.,2024,10.1016/j.joitmc.2024.100250,"The insurance sector plays a crucial role in fostering sustainable economic development within a country. As the customer base grows, insurance companies must prioritize transitioning to data-driven strategies to cut costs and make more informed marketing choices in today's digital era. This study proposes a new decision-making framework for precision marketing, based on a real case study from a Moroccan insurance company that aims to solve a practical problem. The proposed decision-making system consists of four components, with each component involving important steps. Firstly, data preparation was performed, consisting of four critical stages: data acquisition, data cleaning and filtering, feature selection, and oversampling. Secondly, top 20% and top 50% consumers are taken as examples to present their customer persona in detail. Based on the processed data, we analysed consumer consumption behaviors using four ML algorithms and made a performance comparison of the four algorithms. Additionally, we conducted feature selection methods to identify the most relevant features and evaluate the system's performance. The aim of the proposed precision decision-making system is to assist managers in discerning the distinctive characteristics of potential customers and proposing tailored precision marketing strategies. This approach is expected to substantially reduce advertising expenses and enhance overall marketing efficiency. A case study using real-world data from a Moroccan insurance company was conducted to demonstrate the practical implementation of the proposed framework. The results of the study indicate that the proposed system yielded favourable outcomes. © 2024 The Authors",Decision making system; Insurance sector; Machine learning; MRMR; Precision marketing; Relief,Elsevier B.V.,scopus-artificial intelligence,Tactical,"The abstract discusses a decision-making framework for precision marketing that interprets strategic goals into actionable targets, such as identifying customer personas and employing machine learning algorithms for marketing efficiency. This aligns with tactical decision-making, which involves structured decisions aimed at achieving specific marketing targets.",20,60,15,0,5
