Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Firms can now offer personalized recommendations to consumers who return to their website, using consumers' previous browsing history on that website. In addition, online advertising has greatly improved in its use of external browsing data to target Internet ads. Dynamic retargeting integrates these two advances by using information from the browsing history on the firm's website to improve advertising content on external websites. When surfing the Internet, consumers who previously viewed products on the firm's website are shown ads with images of those same products. To examine whether this is more effective than simply showing generic brand ads, the authors use data from a field experiment conducted by an online travel firm. Surprisingly, the data suggest that dynamic retargeted ads are, on average, less effective than their generic equivalents. However, when consumers exhibit browsing behavior that suggests their product preferences have evolved (e.g., visiting review websites), dynamic retargeted ads no longer underperform. One explanation for this finding is that when consumers begin a product search, their preferences are initially construed at a high level. As a result, they respond best to higher-level product information. Only when they have narrowly construed preferences do they respond positively to ads that display detailed product information. This finding suggests that in evaluating how best to reach consumers through ads, managers should be aware of the multistage nature of consumers' decision processes and vary advertising content along these stages. © 2013, American Marketing Association.",Lambrecht A.; Tucker C.,Tactical,10.1509/jmr.11.0503,Construal level theory; Field experiments; Online advertising; Online decision process; Retargeting,5.0,,15,0,American Marketing Association,"The abstract discusses the effectiveness of dynamic retargeted ads versus generic ads in an online advertising context, which aligns with tactical decision-making related to campaign optimization and targeting strategies.",scopus-recommendation,15,65,When does retargeting work? Information specificity in online advertising,2013
"Despite the importance of risk perceptions in decision making and destination choice, limited research has been undertaken to explore tourists' risk perceptions, especially those of rapidly growing destinations such as the Middle East. The purpose of this article is to explore the primary risk dimensions that the Australian tourism market associates with the United Arab Emirates, Oman, and Jordan and to investigate how prior knowledge may counter these perceived risks. Using a sample of potential Australian tourists, this study identified three risk dimensions associated with the region, namely: physical, general, and destination specific. Various dimensions of knowledge were found to influence tourist risk perceptions differently. Conclusions and recommendations for those responsible for the marketing and promotion of these destinations are put forward. © The Author(s) 2013.",Sharifpour M.; Walters G.; Ritchie B.W.,Tactical,10.1177/1356766713502486,Destination choice; Middle East; prior knowledge; risk perception; travel willingness,5.0,,20,5,SAGE Publications Ltd,The abstract discusses the identification of risk dimensions associated with specific destinations and how prior knowledge influences risk perceptions for potential Australian tourists. This focus aligns with interpreting strategic goals into more structured targets related to marketing and promotion efforts.,scopus-recommendation,10,60,"Risk perception, prior knowledge, and willingness to travel: Investigating the Australian tourist market's risk perceptions towards the Middle East",2014
"Consumer overspending and lack of adequate savings have a significant economic impact and thus are high-profile issues for policy makers. The authors examine the overspending phenomenon from the perspective of resource depletion and role stress theories. They explore factors that influence consumer and financial decision-making quality among the teenaged consumer segment, conducting two studies-a survey and a series of depth interviews-with middle school and high school teenagers. The results suggest that lifestyle-based depletion (1) can affect consumption patterns among teens and (2) is prevalent among ethnic teenagers, girls, and teens with weak parental relationships. The authors provide recommendations to help guide further policy research and aid policy decision makers. © 2013, American Marketing Association.",Montoya D.Y.; Scott M.L.,Strategic,10.1509/jppm.10.086,Ethnicity; Financial decisions; Overconsumption; Resource depletion; Self-regulation; Teens,5.0,,10,5,American Marketing Association,"The abstract discusses significant economic issues related to consumer overspending and savings, which are high-profile matters for policymakers. It examines these issues through theories and suggests long-term recommendations for policy research and decision-making, indicating a focus on long-term goals and organizational nature.",scopus-recommendation,60,20,The effect of lifestyle-based depletion on teen consumer behavior,2013
"Marketing to a targeted minority can provide a competitive advantage for an organization. However, there are ethical and legal concerns that must be carefully evaluated. Youth, children, and protected minorities, including women and the elderly, are a high target of advertising because of the increasing importance of these segments in making purchasing decisions. Recent population and demographic factors continue to impact marketing to address minority marketing issues with careful attention to ethics and social responsibility. This paper examines ethical concerns of advertising, the use of animated spokes-characters, marketplace discrimination, misleading practices, ethical concerns in minority marketing, and related advertising regulations. The authors conclude with recommendations for future research and implications for advertising and marketing practice. Policy implications are made for socially responsible advertising and marketing. Copyright © 2010, IGI Global.",Fogel G.K.; Lewis L.F.,Strategic,10.4018/jsesd.2010100102,Advertising; Marketing; Minorities; Organizations; Purchasing Decisions; Regulations,5.0,,5,0,,"The abstract discusses ethical and legal considerations in marketing to minorities, which aligns with long-term organizational goals and the importance of social responsibility in marketing practices.",scopus-recommendation,60,30,Target marketing and ethics: Brand advertising and marketing campaigns,2010
"Infant mortality and morbidity risk is linked to formula usage. The proportion of Filipino infant formula users rose 6% between 2003 and 2008. It is hypothesized this rise resulted from aggressive formula industry marketing.We conducted a household survey between April and December 2006 and focus groups in April-May 2007 in The Philippines to examine the association between mothers' exposure to advertising and other information sources and formula feeding decisions. Sixteen barangays (communities) were randomly selected from three purposively selected disadvantaged rural, urban and mixed municipalities. A total of 345 households had children under 24-months age: 114, 142 and 89 households from the rural, urban and mixed municipalities, respectively. In addition 38 respondents participated in 3 focus groups of 10-15 participants each, from three selected barangays.After adjusting for education and economic indicators logistic regression analysis showed that, children were more likely to be given formula if their mother recalled advertising messages, or a doctor, or mother or relative recommended it. Those using formula were 6.4 (1.8-23.1) times more likely to stop breastfeeding before 12 months. The focus groups described how television advertisements, doctors and medical representatives enticed them to use formula. We conclude that two factors were strongly associated with the decision to formula feed: self-reported advertising exposure, and physicians' recommendations. © 2011 Elsevier Ltd.",Sobel H.L.; Iellamo A.; Raya R.R.; Padilla A.A.; Olivé J.-M.; Nyunt-U S.,Out of scope,10.1016/j.socscimed.2011.08.029,Breast milk substitutes; Breastfeeding; Formula feeding; International code; Marketing; The Philippines,,0.0,0,100,,"The abstract discusses infant formula usage and its association with advertising and physician recommendations, which falls under healthcare rather than marketing.",scopus-recommendation,0,0,Is unimpeded marketing for breast milk substitutes responsible for the decline in breastfeeding in the Philippines? An exploratory survey and focus group analysis,2011
"Motivation is a subject that is constantly discussed in the field of education. Teachers are taught not only to teach their students, but to motivate them to want to learn. As students get older, intrinsic motivation tends to decrease; therefore it becomes more difficult for teachers to motivate students (Ryan and Deci, 2000a). According to self-determination theory (Ryan and Deci, 2000a, 2000b), students' needs for autonomy, competence and relatedness must be met in order to experience positive social development and growth. When these needs are met, students experience high levels of self-motivation. Offering choice in the classroom is one way to increase student motivation by appealing to students' needs for autonomy and competence. In the fields of marketing, economics and social psychology, decision-making research is examined as a way to shape consumers' preferences. This literature review will aim to utilise and possibly translate some of these findings to an educational setting. By examining the aspect of choice in separate fields, it can be seen that there is still much to be researched in the field of education. Recommendations for future research on choice in the field of education are made. © 2015 NASEN.",Thompson M.; Beymer P.,Out of scope,10.1111/1467-9604.12086,Autonomy; Choice; Competence; Motivation; Self-determination,,0.0,0,100,,"The abstract discusses motivation in education and relates concepts from self-determination theory and decision-making research, which are not directly related to marketing or its applications.",scopus-recommendation,0,0,The effects of choice in the classroom: Is there too little or too much choice?,2015
"This article examines how a common form of decision assistance- recommendations that present products in order of their predicted attractiveness to a consumer-transforms decision processes during product search. Such recommendations induce a shift in consumers' decision orientation in search from being directed at whether additional alternatives should be inspected to identifying the best alternative among those already encountered, which is common when choosing from predetermined sets of alternatives. That is, recommendations cause consumers to search in ""choice mode."" Evidence from three studies provides support for such a transformation of search decisions, which manifests itself in two respects. First, compared with unassisted search, recommendations lead consumers to assess a product they encounter in their search by comparing it less with the best one discovered up to that point and more with other previously inspected alternatives. Second, recommendations transform how variability in product attractiveness affects stopping decisions such that greater variability causes consumers to search less, which is contrary to what is commonly observed in search without recommendations. © 2012, American Marketing Association.",Dellaert B.G.C.; Häubl G.,Operational,10.1509/jmr.09.0481,Behavioral search models; Consumer decision making; Product recommendations; Product search,10.0,,65,0,American Marketing Association,"The abstract discusses how recommendations in product search influence consumer decision-making processes, which aligns closely with day-to-day activities and consumer behavior management, typical of operational decisions.",scopus-recommendation,10,15,Searching in choice mode: Consumer decision processes in product search with recommendations,2012
"We measure the value of promotional activities and referrals by content creators to an online platform of user-generated content. To do so, we develop a modeling approach that explains individual-level choices of visiting the platform, creating, and purchasing content as a function of consumer characteristics and marketing activities, allowing for the possibility of interdependence of decisions within and across users. Empirically, we apply our model to Hewlett-Packard's (HP) print-on-demand service of user-created magazines, named MagCloud. We use two distinct data sets to show the applicability of our approach: an aggregate-level data set from Google Analytics, which is a widely available source of data to managers, and an individual-level data set from HP. Our results compare content creator activities, which include referrals and word-of-mouth efforts, with firm-based actions, such as price promotions and public relations. We show that price promotions have strong effects but are limited to the purchase decisions, whereas content creator referrals and public relations efforts have broader effects that impact all consumer decisions at the platform. We provide recommendations as to the level of a firm's investments when ""free"" promotional activities by content creators exist. These free marketing campaigns are likely to have a substantial presence in most online services of user-generated content. © 2012 INFORMS.",Albuquerque P.; Pavlidis P.; Chatow U.; Chen K.-Y.; Jamal Z.,Tactical,10.1287/mksc.1110.0685,Demand modeling; Online marketing; Two-sided markets; User-generated content,5.0,,15,0,,"The abstract discusses measuring the value of promotional activities and referrals by content creators, which aligns with tactical decisions such as marketing analytics and sales promotion. The focus on individual-level choices and the impact of different marketing activities suggests structured decision-making that is more aligned with tactical execution rather than long-term strategic planning.",scopus-recommendation,10,70,Evaluating promotional activities in an online two-sided market of user-generated content,2012
"Purpose of the Study. This study explores various outcomes associated with the incorporation of Twitter in the marketing classroom. To determine if Twitter use is a beneficial pursuit for marketing educators, we investigated classroom community, pedagogical effectiveness, and learning outcomes based on Twitter use and non-use within a required marketing course. Method/Design and Sample. For comparative purposes, a quasi-experimental design was employed across two semesters of the same undergraduate integrated marketing communications course. One semester (48 students) employed heavy Twitter use by both students and the instructor; the other semester had no Twitter use (36 students). Results. Independent sample t-tests (p <.05) were conducted to test the hypotheses. The course using Twitter had a significantly higher sense of classroom community and perception of pedagogical effectiveness. While there was no difference in perceived learning across the two groups, the group using Twitter outperformed the non-Twitter group on actual learning. Value to Marketing Educators. This study extends the small, but growing, body of knowledge on the use of Twitter in the higher education marketing classroom. Findings and recommendations add value to marketing educators by helping them make more informed decisions regarding whether or not to use Twitter in their courses.",Clarke T.B.; Leigh Nelson C.,Tactical,,Classroom community; Learning outcomes; Microblogging; Pedagogical effectiveness; Twitter,5.0,,25,0,,"The study investigates the effectiveness of Twitter in a marketing classroom context, focusing on specific pedagogical outcomes and classroom community, which aligns with tactical applications in educational marketing.",scopus-recommendation,10,60,"Classroom community, pedagogical effectiveness, and learning outcomes associated with Twitter use in undergraduate marketing courses",2012
"Subject area: Market development; market analysis; customer incentive programmes and segmentation. Study level/applicability: Undergraduate Business and Management, MBA/MA Management. Case overview: The Singapore subsidiary of AHL Insurance Corporation (AHL) was trying to expand its customer base through a “recommend-a-friend” programme. Ideally, the incentives would encourage the top tier customers to refer more friends to help AHL further penetrate the market and expand its customer base. Instead, the programme worked the reverse on these customers and referrals from “Apostles” fell. Ray Stevenson had to find out why this was so and think of a way to rectify the problem. Expected learning outcomes: This case will enable students to analyse a business decision which ultimately proved unsuccessful to the point of adverse market reaction. Students will examine the reasons for this poor market perception; conduct analysis of field test data and provide managerial conclusions and recommendations identifying the correct course of action. Supplementary materials: Teaching notes. © 2011, Emerald Group Publishing Limited.",Chew P.; Wirtz J.,Tactical,10.1108/20450621111110519,Incentive schemes; Insurance companies; Market segmentation; Marketing strategy; Singapore,5.0,,15,0,Emerald Group Publishing Ltd.,"The case focuses on analyzing a specific customer incentive program and its impact on customer referrals, which is a tactical decision aimed at achieving strategic goals. The analysis and recommendations provided are structured to address a particular marketing campaign.",scopus-recommendation,10,70,Managing word of mouth: the referral incentive programme that backfired,2011
"When companies fail to account for collective and relational goals in customer solutions, a mismatch can occur between firms' solutions and those that customers envision. Understanding the integration processes of customer networks is essential to improving solution design. This investigation draws on depth interviews with 21 families, the focal customer network, to generate collective and relational vacation narratives that contextualize their accounts. The authors identify four customer network integration processes: offerings assembled around prioritized goals, alternate participation, concurrent participation, and offerings assembled around separate coalitions. The findings reveal that the resulting mix of integrated products and services, or the solution, is shaped by customer network identity goals, goal management approaches, and constraints. The authors conclude with recommendations for how firms can use this information to improve solution design, identify new network partners, and revise value propositions. © 2011, American Marketing Association.",Epp A.M.; Price L.L.,Strategic,10.1509/jmkg.75.2.36,Customer networks; Family decision making; Identity goals; Solutions; Value cocreation,5.0,,10,0,American Marketing Association,"The abstract discusses understanding customer networks and improving solution design, which relates to long-term organizational goals and strategy formulation.",scopus-recommendation,60,25,Designing solutions around customer network identity goals,2011
"Customer relationship management is a continually evolving domain that has been particularly affected by social media, which have revolutionised the way businesses and consumers interact. This paper on social CRM builds on a previous model of CRM prior to the growth of social media (Jayachandran etal., 2005). We present a new model for social CRM, including a new construct of customer engagement initiatives and adaptations of other constructs to cater for the impact of social media. An online survey was used to collect data from a population of marketing practitioners and partial least squares analysis was used to test the model. Findings show the importance of an underlying customer relationship orientation; how it impacts on social media technology use and customer engagement initiatives, and also directly on customer relationship performance. A relationship is also shown between engagement and relational information processes, which is viewed as a performance outcome of social CRM. Thus, from a managerial perspective, one recommendation we make is that organisations should utilise the rich customer information that is created with every customer engagement through social media to drive future marketing decisions. © 2014 Australian and New Zealand Marketing Academy.",Harrigan P.; Soutar G.; Choudhury M.M.; Lowe M.,Tactical,10.1016/j.ausmj.2014.11.001,Customer engagement; Customer relationship management (CRM); Information processes; Social media,5.0,,15,0,Elsevier Australia,"The abstract discusses a new model for social CRM and emphasizes the importance of customer engagement initiatives and the use of social media technology, which aligns with tactical decision-making related to marketing strategies and user engagement.",scopus-recommendation,10,70,Modelling CRM in a social media age,2015
"The purpose of this paper is to describe the implementation of a category management tool known as Category Optimizer™ at Foster's Wine Estates Americas for one of its brands, the Beringer California Collection. Foster's was facing a common management problem: harnessing its portfolio of Beringer California Collection wines to increase profitability, improve its competitive position, and defend against a disruptive new entrant in the U.S. wine market called Yellow Tail. Category Optimizer combines the parsimony of an internal market structure with the advances that have been made in assortment planning in operations research, assortment and stock-keeping-unit-level modeling, mixed logits, and the marketing literature on the perceptions of variety of assortment to develop and estimate a model on readily available store scanner data. The model subsequently uses these results to inform strategic and tactical decision making. This approach led to recommendations that initially seemed counterintuitive; the normal response would be for Foster's to consider lowering prices to maintain share and volume, a strategy not inconsistent with many of the recommendations of past models. However, considering the additional degrees of freedom that a product range offered for defense, we demonstrated that a combination of price increases together with the introduction of a volume-flanker product in a new channel would improve profits, increase revenue, and protect and enhance market share. These were successfully implemented in early 2008, earning rich dividends for the company; increasing profitability by 70%, revenue by 3%, and earnings before interest and taxes by 8.5%; and having a positive impact on its brand ranking. In fact, in 2008, it debuted as sixth among the international wine brands. It also managed to play an important role in deposing Yellow Tail, the market share leader, from its dominant position. We conclude the paper by providing examples of other companies where this approach has also been successfully implemented and by discussing some avenues for future research. ©2013 INFORMS.",Sinha A.; Sahgal A.; Mathur S.K.,Strategic,10.1287/mksc.1120.0746,Assortment; Brand portfolio; Category management; Disruptive innovations; Internal market structure; Perception of variety,5.0,,10,0,INFORMS Inst.for Operations Res.and the Management Sciences,"The paper discusses the implementation of a category management tool aimed at long-term goals such as increasing profitability, improving competitive position, and defending against market entrants. It focuses on strategic decision-making related to pricing and product range, which aligns with the definition of strategic planning.",scopus-recommendation,60,25,"Category optimizer: A dynamic-assortment, new-product-introduction, mix-optimization, and demand-planning system",2013
"The methodological discussion on the calibration of aggregate marketing response models has shifted away from how to obtain usable input for optimization toward how to avoid biases in statistical estimation. The purpose of this article is to remind researchers that such calibration is performed either to support managers in their marketing-mix decisions or to create general knowledge that leads to a better understanding of marketing relationships and thus indirectly supports decisions. Both goals require response models that are optimizable. The models must also be implementable if actual decision support is the objective. Herein, I identify several aspects for which these requirements are not always fulfilled: First, the appropriateness of the chosen functional form of the marketing response models is rarely discussed, although different forms imply quite different optimal solutions. Second, endogeneity is taken into account by structural equations, even though we lack sufficient information on how managers reach their decisions. Third, estimation methods for response models are often evaluated based on goodness-of-fit, while an assessment of their usefulness for subsequent optimization is neglected. Therefore, I provide recommendations for improving the current practice by better specifying the response function and undertaking more simulation-based evaluations of the best estimation method for use in subsequent optimization. With respect to implementation, usability can be facilitated using spreadsheets and heuristics. Moreover, gaining generalizable and replicable knowledge requires better documentation of results, which can be achieved through providing elasticities and as many details as are necessary to replicate a study, thereby enabling faster learning. © 2012 Elsevier B.V.",Albers S.,Tactical,10.1016/j.ijresmar.2012.03.001,,5.0,,15,0,,"The abstract discusses the calibration of marketing response models to support managers in making marketing-mix decisions, which aligns with tactical decision-making that interprets strategic goals into structured targets. The emphasis on improving estimation methods and ensuring models are optimizable and implementable further supports this classification.",scopus-recommendation,20,60,Optimizable and implementable aggregate response modeling for marketing decision support,2012
"Governments spend considerable public resources, including tax dollars, on marketing their cities or countries in order to become a strong brand attractive for exports, foreign direct investment and tourism. Ironically at the same time, self-imposed and strict visa regulations that can potentially hamper the productivity of marketing and branding are fairly common. There are valid reasons for imposing strict visa regulations, two of the most important being national and economic security. Although strict visa regulations are a common phenomenon around the world, the tourism academia have yet to argue against strict visa regulations by providing empirical evidence on their potential impact on tourism demand, and hence the economy. The current study is a pioneer attempt to generate awareness about the potential detrimental impacts of visa restrictions on a country's economy, by using the case of People's Republic of China, one of the countries known to have a history of strict visa regulations. The research reported in this paper was based on the standard tourism demand function, which models the causal relationship between tourism demand and a number of macroeconomic variables. The autoregressive distributed lag model (ADLM) was used since it has a dynamic specification that takes the time path of the tourist decision-making process into consideration by using both current and lagged values of variables. Results show the negative effect of visa regulations on both country-level and prefecture-level economies. Implications are discussed and recommendations provided. © 2011 Elsevier Ltd.",Song H.; Gartner W.C.; Tasci A.D.A.,Strategic,10.1016/j.tourman.2011.05.001,Autoregressive distributed lag model (ADLM); China; Economic impact of tourism; Marketing productivity; Visa regulations,5.0,,10,5,Elsevier Ltd,"The abstract discusses the long-term implications of visa regulations on a country's economy and tourism marketing strategy, indicating a focus on strategic planning and broader economic impacts rather than day-to-day operations.",scopus-recommendation,60,20,Visa restrictions and their adverse economic and marketing implications - Evidence from China,2012
"Case Description: The primary subject matter for this case involves strategic management, sustainability, international law, and business ethics. Firm positioning as an environmental leader represents agrowing strategic trend. Incorporating sustainable business policies is a practice that manystakeholders are demanding. With these concepts in mind, this case is most appropriate fordiscussion and analysis in undergraduate management, business law, or ethics courses wherethe topics of leadership, management, ethics, and sustainability are covered. This case is alsoappropriate for discussion in any courses where the instructor is ready to discuss ethics ininternational business and society. This case is designed to be taught in approximately one ortwo class sessions. Case Synopsis: This case describes the hypothetical management decisions Matt Lelander, a fictional marketing and purchasing manager of a British home improvement store, must make. The principle dilemma revolves around the choice of whether to continue purchasing lumber from the Latvian state owned lumber company. It has come to the attention of the purchasing manager, Matt Lelander that the rate of consumption of Latvian forests appears to be unsustainable. However, Matt realizes that the Latvian state lumber company is certified as a sustainable provider of lumber by the internationally recognized Forest Stewardship Council (FSC). Mr. Lelander is acutely aware that his customers value purchasing lumber from sustainably harvested sources and that they rely on FSC certification when making their purchases. Further, Mr Lelander is presented some legally challenging issues with regards to contract performance and bribery. The case provides detailed background information on the Latvian state owned lumber company, FSC, the current situation of Latvian forests, applicable laws, ethical frameworks, and competitive market considerations. At the end of the narrative the reader is asked to formulate ethically and strategically sound recommendations. © 2012 by the DreamCatchers Group, LLC.",French J.J.; Martin M.,Strategic,,,5.0,,5,0,,"The case focuses on long-term decisions regarding sustainability, ethics, and international business practices, which align with strategic management principles. It involves setting goals for environmental leadership and balancing stakeholder demands with legal and ethical considerations.",scopus-recommendation,70,20,Is sustainable lumber a myth? The case of Latvian timber industry,2012
"A concept of consumers' behavior in social networks, which is interpreted as a study of the Internet consumers' activity in online associations and comprehension of their decision making in relation to the commodity purchase under the influence of marketing instruments relevant to their advancement in social networks with the aim satisfying the consumers' demands; making repeated purchases and providing loyalty towards a trade mark, has been specified in the article. it is determined that Facebook is widely used by Internet consumers of the European Union, whereas VKontakte (literally «in touch»), Odnoklassniki (literally «Classmates»), Twitter as well as Facebook are the most popular online associations in the Ukrainian Internet segment. The factors that induce Internet consumers to subscribe to brand accounts in social networks are the following: discounts, consumers' favourable attitude towards the brand, their personal interest in a brand, opinions and recommendations of their acquaintances, traditional advertising, media coverage, professional interest, social network posts. It has been found out that 57% of people in the developed countries do not want to contact with brands through social media. In the USA this number grows to 60%, in Great Britain to 61%. A barrier to advancement of brands through social networks in Ukraine is substantial. In our country almost half of all Internet consumers (49%) do not want companies or brands to contact with them. Although 54% of consumers in the world (47% in Ukraine) recognize that social networks are positioned correspondingly in order to get information about food; researches show that brands should care more about their online behavior. To establish long-term relations with consumers online, a new approach has been offered for the enterprise to attract consumers via social networks, to satisfy their needs in social networks and to combine technologies, social platforms and media channels. © Institute of Society Transformation, 2015.",Kapinus L.; Skryhun N.; Semenenko K.,Tactical,,Brand; Internet Consumers' Behavior; Social Media Marketing; Social Networks,5.0,,15,0,Institute of Society Transformation,"The content discusses specific consumer behaviors and marketing strategies in social networks, which aligns with tactical decision-making. It highlights factors that influence consumer engagement with brands and suggests approaches for enterprises to attract consumers, focusing on structured and targeted marketing efforts.",scopus-recommendation,10,70,Internet consumers' behavior in social networks,2015
"Purpose: The purpose of this study was to identify the most important influencing factors in choosing a hospital by a patient. Design/methodology/approach: This study involved a mixed research design. Focus groups and in-depth individual interviews were conducted with patients to explore reasons for choosing a hospital. In addition, this study involved survey-based research on the patient choice. Findings: Type of the hospital, type of the service, word of mouth, cost of services, the health insurance programme, location, physical environment, facilities, providers' expertise and interpersonal behaviour, and reputation of the hospital influenced patients' choice of a hospital. Doctor recommendations and health insurance programme were the main reasons for choosing a hospital for inpatients and outpatients respectively. Practical implications: Identifying and understanding key factors that influence a patient choice of a healthcare setting helps managers and policy makers invest their resources in those critical areas and improve those aspects of their services to attract more patients. Originality/value: This article contributes to healthcare theory and practice by developing a conceptual framework for understanding the factors that influence a patient choice of a healthcare setting. © Emerald Group Publishing Limited.",Mosadeghrad A.M.,Out of scope,10.1108/IJHCQA-11-2012-0119,Customer; Patient perception,,0.0,0,100,Emerald Group Publishing Ltd.,"The abstract discusses factors influencing patient choice of hospitals, which falls outside the marketing-related applications defined in the classifications.",scopus-recommendation,0,0,Patient choice of a hospital: Implications for health policy and management,2014
"Purpose: The research goal of this study was to determine how flow experience and perceived behavioral control (PBC) affect participation behavior in the backpackers' forum. Design/methodology/approach: Subjects were self-selected by placing messages on over five recommendations members in the backpackers' forum. In total, 2,000 invitation messages were mailed to members of the Taiwanese backpackers' forum, of which 435 were returned completed (a return rate of 21.75 percent). Findings: As our analysis, flow experience in a virtual community is positively associated with the behavioral intentions to use the virtual community. Perceived enjoyment in a virtual community is positively associated with the behavioral intentions to use the virtual community, and behavioral intentions to visit a virtual community are positively associated with the member's actual participation in a virtual community. Research limitations/implications: While this study has produced meaningful data for the development of multidimensional measures of factors that influence participation behavior in the Taiwanese backpackers' forum, the validity of an instrument cannot be firmly established on the basis of a single study. All of the data used for tests were collected only from a single backpackers' forum. Practical implications: Our study shows that travel agencies must become technologically astute to keep up with its customers, should be viewing the internet as a vital distribution channel for marketing, and should be linked to other well-known reservation web sites. Social implications: The backpacker community served as a reference group that could significantly influence travelers' beliefs, attitudes, and choices. Originality/value: In the present study we found that a basic understanding of the essence of the backpacker community is a prerequisite for any organization operating a travel-oriented community if they are to be clear about their mission, purpose, and the right direction to take to achieve their goal. That goal will increase the commitment of the members to a virtual community by increasing their helping behavior and active participation. © Emerald Group Publishing Limited.",Ku E.C.S.,Tactical,10.1108/10662241111139318,Recommendations; Travel; Virtual worlds,5.0,,20,0,,"The study focuses on understanding behavioral intentions and participation in a virtual community, which aligns with interpreting strategic goals into more structured targets, such as user engagement and participation behavior.",scopus-recommendation,15,60,Recommendations from a virtual community as a catalytic agent of travel decisions,2011
"The increasing demand for chicken meat has caused producers to increase their productivity through enhanced production techniques. Further increase in demand for quality meat products has been predicted in the country. This study seeks to investigate factors that influence consumer perception toward chicken meat quality. Face-to-face interviews were carried out with 569 consumers at selected shopping malls located in Klang Valley areas. The majority of the respondents perceived quality as an important criterion for buying decisions. The finding revealed that nine factors have influenced consumer perception on meat quality, namely color, size, springiness, chicken aroma, fatty/oily taste, sweetness, visible fat, tenderness, and fibrousness. Among these factors, tenderness was found to be the most important criterion that influenced consumer preference toward chicken meat quality during buying decisions. Good production practices and proper marketing strategies are among recommendations to poultry industry players toward fulfilling consumer demand for good quality chicken meat. © Taylor & Francis Group, LLC.",Imran S.N.; Kamarulzaman N.H.; Latif I.A.; Mohd Nawi N.,Tactical,10.1080/10454446.2014.921878,awareness; chicken meat; consumer; perception; quality,5.0,,15,0,Routledge,"The abstract discusses specific factors influencing consumer perception of chicken meat quality, which aligns with tactical decision-making in marketing. It identifies actionable insights that can be utilized to guide marketing strategies and product development in the poultry industry.",scopus-recommendation,10,70,Enhancing Poultry Industry Competitiveness: Consumer Perspective on Chicken Meat Quality Based on Sensory Characteristics,2014
"This study investigates tourist behaviour in the Canton of Ticino Switzerland, a geographically dispersed destination, by analysing use patterns of a ‘destination card’ sold by the local destination management organization. Destination cards offer free or highly discounted entry into partner attractions and activities often coupled with free public transport access in the area. Within this context, the study sought to determine if evidence of concentrated behaviour existed, either spatially or by activity. Cluster analysis revealed four discrete market segments. Three of them showed a high degree of spatial concentration in their movements, augmented by some clearly defined activity preferences. The fourth showed no clear pattern, travelling widely throughout the Canton and sampling a range of activities. Hence, the combination of transport and attractions’ entrance appeals to two different user groups, one looking to gain access to attractions and one seeking ease of transport. Discriminant analysis further supported the results with defining the determinant variables of the cluster membership and confirmed that the point of sales has an important role in identifying the consumption of activities and the extension of the area visited. Thus, to conceptualize the decision process in an intra-destination level, the spatial structure of the destination seems to play a greater influence on behaviour than its product structure. The paper illustrates how analysis of destination card data can assist destinations in better understanding their markets and discusses potential research opportunities that can generate real marketing benefits. A number of recommendations especially for destination managers and tourism operators are also identified to enhance the information gathered. Product bundling, regional cooperation and strategic marketing opportunities at sales points are suggested in this context to further incentivize tourist mobility. © 2014, © 2014 Taylor & Francis.",Zoltan J.; McKercher B.,Tactical,10.1080/14616688.2014.927523,activity consumption; destination card; discriminant analysis; intra-destination movement patterns; segmentation; Ticino,5.0,,15,0,Routledge,"The study analyzes tourist behavior and provides recommendations for destination managers and tourism operators to enhance marketing strategies, which aligns with tactical decision-making. It interprets strategic goals into specific actionable insights focused on market segmentation and behavior analysis.",scopus-recommendation,20,60,Analysing intra-destination movements and activity participation of tourists through destination card consumption,2015
"Purpose: Marketers devote great efforts to maintaining brand value. However, brand value can come under attack in the absence of sufficient product performance and image differentiation in a process called unbranding. This paper aims to provide insights and guidelines that will give marketing managers tools to deal with variables that impact consumer decisions on whether to buy a national brand or a store brand product. Design/methodology/approach: A consumer research study was based on a random, mall intercept with 188 respondents consisting of seven questions scored on a ten-point scale. The results are presented on a set of graphs accompanied with some analysis of means (ANOM) applications. Findings: Results indicated that a significant portion of consumers (from over 40 percent to a high of 85 percent) feel that the quality differences between branded and generic products have diminished and the price premiums charged by branded products are often no longer justifiable. Research limitations/implications: The findings of this study imply that in branded product premium image must be maintained and enhanced, otherwise it will be lost. In addition, the trend of brand value loss referred to as unbranding will vary significantly by and within a product category. Practical implications: Branded products must maintain their superior consumer perception and product performance. Store or generic brand marketers should exploit the favorable price-value relationship gained because of the loss of brand value through a process of store branding. Originality/value: The new concept of unbranding is introduced together with research-based recommendations for brand value protection strategies. © Emerald Group Publishing Limited.",Mayer P.; Vambery R.G.,Strategic,10.1108/07363761311304951,Brand identity; Brand values; Differentiation; Generics; Price-to-value; Store brands; Unbranding,5.0,,10,0,,"The abstract discusses the long-term implications of brand value and introduces the concept of unbranding, which relates to strategic brand management and positioning in the marketplace. The focus on maintaining brand value and the implications for marketing managers indicate a strategic approach to marketing.",scopus-recommendation,60,25,"Unbranding: Threat to brands, opportunity for generics and store brands",2013
