Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"As a marketing strategy, co-branding has become popular among brand manufacturers in recent years. Unlike previous studies on co-branding, we extend the research from manufacturer-to-manufacturer coopetition stra-tegies to a platform-based supply chain. This paper builds two game theory models involving two manufacturers and one online platform, and divides consumers into Mavericks and Herds, who seek uniqueness and uniformity, respectively, and discusses the channel selection and the market positioning strategy. Some interesting findings are obtained, first, the equilibrium decisions are improved and the optimal profits are enhanced by considering the upstream and downstream cooperation. Second, the online retail channel is chosen when the revenue-sharing ratio is medium and the commission rate is low. Third, brand manufacturers have more opportunities to choose the online retail channel when the co-branded product is marketed to Herds, which is summarized as the market segmentation effect.","Ma, DQ; Wang, XQ; Hu, JS; Li, ZC",Strategic,10.1016/j.elerap.2023.101309,Co-branding; Game theory; Sales channel selection; Market segmentation effect; Consumer behavior preferences,5.0,,10,0,ELSEVIER,"The abstract discusses long-term marketing strategies and decision-making processes related to co-branding within a platform-based supply chain. It involves game theory models that target market positioning and channel selection, indicating strategic planning.",wos-big data,60,25,The selection of sales channels considering consumer behavior preferences in a co-branding strategy,2023
"Purpose The purpose of this paper is to propose customer behavior analysis based on real-time data processing and association rule for digital signage-based online store (DSOS). The real-time data processing based on big data technology (such as NoSQL MongoDB and Apache Kafka) is utilized to handle the vast amount of customer behavior data. Design/methodology/approach In order to extract customer behavior patterns, customers' browsing history and transactional data from digital signage (DS) could be used as the input for decision making. First, the authors developed a DSOS and installed it in different locations, so that customers could have the experience of browsing and buying a product. Second, the real-time data processing system gathered customers' browsing history and transaction data as it occurred. In addition, the authors utilized the association rule to extract useful information from customer behavior, so it may be used by the managers to efficiently enhance the service quality. Findings First, as the number of customers and DS increases, the proposed system was capable of processing a gigantic amount of input data conveniently. Second, the data set showed that as the number of visit and shopping duration increases, the chance of products being purchased also increased. Third, by combining purchasing and browsing data from customers, the association rules from the frequent transaction pattern were achieved. Thus, the products will have a high possibility to be purchased if they are used as recommendations.","Alfian, G; Ijaz, MF; Syafrudin, M; Syaekhoni, MA; Fitriyani, NL; Rhee, J",Tactical,10.1108/APJML-03-2018-0088,Association rule; Customer behaviour,5.0,,10,0,EMERALD GROUP PUBLISHING LTD,"The abstract discusses the analysis of customer behavior data and the extraction of patterns to enhance service quality in a digital signage-based online store, which aligns with tactical decision-making processes by focusing on specific targets and structured approaches to improve customer engagement and sales.",wos-big data,15,70,Customer behavior analysis using real-time data processing A case study of digital signage-based online stores,2019
"We study the problem of dynamic batch learning in high-dimensional sparse linear contextual bandits, where a decision maker, under a given maximum-number-of batch constraint and only able to observe rewards at the end of each batch, can dynamically decide how many individuals to include in the next batch (at the end of the current batch) and what personalized action-selection scheme to adopt within each batch. Such batch constraints are ubiquitous in a variety of practical contexts, including personalized product offerings in marketing and medical treatment selection in clinical trials. We characterize the fundamental learning limit in this problem via a regret lower bound and provide a matching upper bound (up to log factors), thus prescribing an optimal scheme for this problem. To the best of our knowledge, our work provides the first inroad into a theoretical understanding of dynamic batch learning in high-dimensional sparse linear contextual bandits. Notably, even a special case of our result-when no batch constraint is present- yields that the simple exploration-free algorithm using the LASSO estimator already achieves the minimax optimal O similar to( root ffiffiffiffiffififfi ) regret bound (s0 is the sparsity parameter or an s0T upper bound thereof and T is the learning horizon) for standard online learning in high dimensional linear contextual bandits (for the no-margin case), a result that appears unknown in the emerging literature of high-dimensional contextual bandits.","Ren, ZM; Zhou, ZY",Tactical,10.1287/mnsc.2023.4895,dynamic batch learning; LASSO; high-dimensional statistics; contextual bandits; sparsity,5.0,,10,0,INFORMS,"The abstract discusses the development of an optimal scheme for dynamic batch learning in high-dimensional sparse linear contextual bandits, which aligns with tactical decision-making aimed at implementing strategic goals through specific methodologies and techniques. It involves structured decision-making in contexts such as personalized product offerings and medical treatment selection, which are tactical applications of AI in marketing.",wos-big data,15,70,Dynamic Batch Learning in High-Dimensional Sparse Linear Contextual Bandits,2024
"Objective: The identification of museum attributes is essential when analysing the different factors that attract visitors and studying it in order to improve efficiency in museums, as this could affect the use of funds for developing a marketing campaign to attract visitors. This paper offers a literature review that considers museum visits and museum attributes before proposing a methodology. Methodology: The use of big data applied to tourism research is vital, as it allows for the consideration of the opinions of museum visitors. The case study in this paper is the Thyssen-Bornemisza National Museum in Madrid, Spain. The method for identifying the attributes consists of a textual analysis of TripAdvisor reviews written in English (2500) and Spanish (2500). The information is captured using WebHarvy and is analysed using Nvivo12. Results: After analysing the thousand words that were used most frequently, the main attributes were detected, as well as whether the perception of these attributes was positive or negative. The museum's location and the building itself were the most highly valued attributes. Other attributes that were valued positively were the peripheral services of the museum, such as its food and beverage services. Limitations: The main limitation is that TripAdvisor is not an entirely reliable source of information, so it will be necessary to obtain more reviews to analyse. Practical implications: The identification of attributes allows for improved decision making, as well as facilitating a better understanding of the museum's visitors' perceptions. Being aware of these aspects enables the modification of the museum's services through proposals for changes and improvements.","Orea-Giner, A; Guerrero, TV",Tactical,10.7200/esicm.167.0513.2,Cultural tourism; Textual analysis; Visitor experience; Attributes; Thyssen-Bornemisza National Museum,5.0,,15,0,ESCUELA SUPERIOR GESTION COMERCIAL & MARKETING,"The abstract focuses on identifying museum attributes and analyzing visitor perceptions, which aligns with tactical decision-making aimed at improving marketing strategies and enhancing visitor engagement based on specific feedback and data analysis.",wos-big data,10,70,Textual analysis as a method of identifying museum attributes perceived by tourists: An exploratory analysis of Thyssen-Bornemisza National Museum in Spain,2020
"While the benefits of CSR may offer suppliers a competitive advantage in their customer market, CSR remains a paradox as firms struggle to strike a balance between the financial, social, and environmental interests of stakeholders. Such confliction is greatly intensified for firms whose core business and/or marketing communi-cations contradict the general social and environmental interests of the society. Considering theories and con-cepts borrowed from consumer behavior that appear to have been influential in explaining pertinent B2B buyer purchasing decisions, this paper empirically investigates the contingency conditions underpinning CSR and its communication effect on organizational customer outcomes. Our results, based on panel data from Kinder, Lydenberg, and Domini (KLD) and Compustat database, suggest that on average B2B firms' CSR communications significantly enhance their firm value; however, this value enhancing effect is attenuated when controversies weigh in on firms' industry and/or corporate reputations. Specifically, CSR communications have significantly positive impact on firms in regular settings, but the impact becomes negligible or even negative for firms operating in controversial industries or firms face controversial advertising problems. Theoretical and mana-gerial implications of the research are provided.","Guo, SJ; Wang, CL; Hwang, S; Jin, F; Zhou, LY",Strategic,10.1016/j.indmarman.2022.07.009,Corporate social responsibility; B2Bfirms? CSR communication; Buyer behavior; Controversial industries; Controversial advertising,5.0,,10,5,ELSEVIER SCIENCE INC,"The abstract discusses the implications of Corporate Social Responsibility (CSR) for long-term organizational goals and how it affects firm value. It highlights the balance between financial, social, and environmental interests, indicating a strategic focus.",wos-big data,60,20,Doing bad by doing good? Corporate social responsibility fails when controversy arises,2022
"Purpose of the study: to understand working capital management in a large dairy company in the state of Minas Gerais, based on the behavioral approach to finance. Methodology: the research strategy based on a single case was chosen, combining quantitative and qualitative analysis tools Originality: extending the analysis of behavioral biases in decisions on investments in financial assets to the management of working capital. Main results: it was found that the most liquid accounts are those influenced by more behavioral biases. The biases present in decision-making are also consistent with the conservative profile indicated by the dynamic working capital management model. Theoretical contributions: the theoretical trade-off liquidity and profitability does not occur since a higher level of liquidity can be caused precisely by the greater profitability and cash generation capacity of the company compared to the sector. Managerial contributions: the management of working capital must assume a more strategic condition in companies and attentive to the behavioral biases of managers. As a result of the direct impacts of marketing and production policies on investment in working capital, the analysis of indicators must be aligned with the company's profile.","Cerchi, ALR; Santos, DFL",Strategic,,Dynamic Working Capital Model; Profitability; Liquidity; Dairy Sector,5.0,,10,0,FUNDACAO PEDRO LEOPOLDO,"The study focuses on understanding working capital management in a large dairy company with implications for long-term strategic planning and decision-making. It highlights the importance of aligning working capital management with the company's strategic objectives and behavioral biases of managers, indicating a broader strategic perspective.",wos-big data,65,20,WORKING CAPITAL MANAGEMENT AND THE INFLUENCE OF BEHAVIORAL FINANCE: THE CASE OF A DAIRY COMPANY,2023
"Purpose The importance and criticality of sustainable development goals is witnessed by 195 member countries. For its full-fledged adoption and implementation, it needs to be understood by masses and political leaders are critical agents those engage diverse communities through social media such as twitter. Therefore, in this study focuses on how political leaders can influence the sustainable development goals through Twitter. Design/methodology/approach This study examines the social media conversations of political leaders on Twitter. Social media analytics methods such as sentiment mining, topic modelling and content analysis-based methods have been used. Findings The findings indicate that most political leaders are primarily discussing the sustainable development goals (SDGs) partnership for goals and peace, justice and strong institutions. Many other goals such as clean water and sanitation, life below water, zero hunger, no poverty and educational quality are not being focused on. Research limitations/implications This study offers implications in terms of collective decision making and the role of policy makers towards the goals of promoting SDGs. The authors highlight how political leaders need to involve key stakeholders in this journey. Originality/value This study scores and provides a cohort-specific prioritization of the leadership within these countries with regard to SDGs, which could be beneficial to the society.","Grover, P; Kar, AK; Gupta, S; Modgil, S",Tactical,10.1108/JEIM-07-2020-0304,Social media analytics; Influencer marketing; Political leadership; Sustainable development goals; Public policy,5.0,,10,5,EMERALD GROUP PUBLISHING LTD,"The abstract discusses how political leaders can influence sustainable development goals (SDGs) through structured social media conversations, which aligns with interpreting strategic goals into actionable targets. The focus on social media analytics methods reflects a tactical approach to engage and influence stakeholders.",wos-big data,20,60,Influence of political leaders on sustainable development goals - insights from twitter,2021
"Purpose Big data and analytics are being increasingly used by tourism and hospitality organisations (THOs) to provide insights and to inform critical business decisions. Particularly in times of crisis and uncertainty data analytics supports THOs to acquire the knowledge needed to ensure business continuity and the rebuild of tourism and hospitality sectors. Despite being recognised as an important source of value creation, big data and digital technologies raise ethical, privacy and security concerns. This paper aims to suggest a framework for ethical data management in tourism and hospitality designed to facilitate and promote effective data governance practices. Design/methodology/approach The paper adopts an organisational and stakeholder perspective through a scoping review of the literature to provide an overview of an under-researched topic and to guide further research in data ethics and data governance. Findings The proposed framework integrates an ethical-based approach which expands beyond mere compliance with privacy and protection laws, to include other critical facets regarding privacy and ethics, an equitable exchange of travellers' data and THOs ability to demonstrate a social license to operate by building trusting relationships with stakeholders. Originality/value This study represents one of the first studies to consider the development of an ethical data framework for THOs, as a platform for further refinements in future conceptual and empirical research of such data governance frameworks. It contributes to the advancement of the body of knowledge in data ethics and data governance in tourism and hospitality and other industries and it is also beneficial to practitioners, as organisations may use it as a guide in data governance practices.","Yallop, AC; Gica, OA; Moisescu, OI; Coros, MM; Séraphin, H",Strategic,10.1108/JCM-12-2020-4278,Hospitality; Tourism; Data governance; Data ethics; COVID-19; Digital privacy,5.0,,5,0,EMERALD GROUP PUBLISHING LTD,"The abstract discusses the development of an ethical data management framework for tourism and hospitality organizations, which relates to long-term goals and the nature of data governance within the industry. It emphasizes the importance of ethical considerations and trust-building with stakeholders, aligning with strategic planning.",wos-big data,70,20,The digital traveller: implications for data ethics and data governance in tourism and hospitality,2023
"Group-buying often fails even when there are satisfactory quantities as not enough consumers join in the required time, which can waste seller, purchaser, and platform operator time resources; therefore, the group buying features require further research. Over a 3 weeks period, around 700 million click-stream records from 1,061,770 users from a stable and continuous time series were allocated to groups of 5 min frequency, and a hybrid neural network model developed to simulate group-buying behavior in four experiments, from which it was found that adding to the cart and adding as a favorite were significant group-buying behavior features, and shopping depth was the main demographic feature, but age was not. Compared with previous ambiguous online consumer feature conclusions on gender, the results revealed that the commodity feature was the main determinant for gender feature significance. The college student feature was found to be a pseudo feature, and should connect with other fixed effects such as low income or education level. This paper is the first to construct an online dynamic group-buying community, which is a new type of social network and could provide a new perspective for social commerce research. A big data neural network-based method for examining group-buying community behavior over time is proposed that can offer novel insights to online vendors for the development of targeted marketing campaigns.","Zhu, Q; Zuo, RX; Liu, S; Zhang, F",Tactical,10.1007/s10660-019-09380-5,BiLSTM; Dynamic group-buying community; Social commerce; Time series,5.0,,15,0,SPRINGER,"The abstract discusses the use of a hybrid neural network model to simulate group-buying behavior and offers insights for online vendors, which aligns with the tactical level of decision-making focused on targeted marketing campaigns and consumer behavior analysis.",wos-big data,10,70,Online dynamic group-buying community analysis based on high frequency time series simulation,2020
"Digitalization transforms how actors conduct activities and exchange resources in business networks. Data-driven start-ups are key actors in this transformation as they are often the first to commercialize novel digital technologies and influence business networks through their strategizing. Extant Industrial Marketing & Purchasing (IMP) literature has investigated roles and strategizing in business networks. However, understanding how datadriven start-ups' specificities impact their roles and strategizing is still at its infancy. Specifically, the authors conceptually show that assumptions on how data-driven start-ups strategize contradict strategizing tenets of prior IMP literature. Therefore, previous knowledge on strategizing needs further differentiation. Addressing this research need, theories-in-use and multiple case study research on 23 data-driven start-ups is conducted to examine (1) in what network roles they operate and (2) how they strategize within and across different network roles. The study extends IMP and data-driven business model research by identifying four network roles (enabler, extender, transformer, orchestrator) and developing a specific classification framework for data-driven start-ups. Furthermore, the study shows that IMP tenets apply in specific network roles only to some extent to data-driven start-ups. Finally, three strategizing trajectories are identified, which provide a dynamic perspective to IMP literature for guiding entrepreneurs on strategizing opportunities.","Mosch, P; Winkler, C; Eggert, CG; Schumann, JH; Obermaier, R; Ulaga, W",Strategic,10.1016/j.indmarman.2022.01.023,Digitalization; IMP; Business networks; Data-driven start-ups; Strategizing; Case study research,5.0,,10,5,ELSEVIER SCIENCE INC,"The abstract discusses the roles and strategizing of data-driven start-ups within business networks, focusing on long-term impacts and the identification of specific network roles. This aligns with strategic planning as it addresses how these start-ups influence their operational environments and defines their goals in context to the broader IMP literature.",wos-big data,60,20,Driving or driven by others? A dynamic perspective on how data-driven start-ups strategize across different network roles in digitalized business networks,2022
