Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"The purpose of this study is to demonstrate the value of Facebook data in predicting first-time donation behavior. More specifically, we provide evidence that Facebook data can be used as a valuable data source for nonprofit organizations in acquiring new donors. To do so, we evaluate three different dimensionality reduction techniques (i.e., singular value decomposition, non-negative matrix factorization, and latent Dirichlet allocation) over seven classification techniques (i.e., logistic regression, k-nearest neighbors, bagged trees, random forest, adaboost, extreme gradient boosting, and artificial neural networks) using five times twofold cross-validation. Next, we assess what type of Facebook data and which predictors are most important. The results indicate that we can predict first-time donation behavior based on Facebook data with high predictive performance. Our benchmark indicates that the combination of singular value decomposition and logistic regression outperforms all other analytical methodologies with an area under the receiver operating characteristic of 0.72 and a top decile lift of 3.33. The results show that Facebook pages and categories of Facebook pages are the most important data types. The most important predictors are dimensions related to age, education, residence, materialism, responsible consumption, and interest in nonprofits. The presented acquisition models can be used by nonprofit organizations to implement a one-to-one targeted marketing campaign towards Facebook fans. To the best of our knowledge, our study is the first to determine the predictive value of Facebook data for nonprofits in a real-life acquisition context. © 2020 Elsevier B.V.",Schetgen L.; Bogaert M.; Van den Poel D.,Tactical,10.1016/j.dss.2020.113446,CRM; Customer acquisition; Facebook; Predictive analytics; Social media,5.0,,15,0,Elsevier B.V.,"The study focuses on utilizing Facebook data to predict first-time donation behavior for nonprofits, which aligns with tactical decision-making such as advanced targeting, customer acquisition, and marketing analytics. The methodologies and techniques evaluated are aimed at implementing specific marketing campaigns rather than long-term strategic planning.",scopus-neural network,10,70,Predicting donation behavior: Acquisition modeling in the nonprofit sector using Facebook data,2021
"Purpose: Recent studies have observed rise in consumer’s ethical concerns about the online retailers while making a purchase decision. The impetus for businesses to use corporate social responsibility (CSR) is evident, but the effects of CSR motives on corresponding processes underlying cause-related marketing (CRM) patronage intention have not been thoroughly examined. This study, anchored on attribution theory, established a research model that better explains the influence of CSR motives on patronage intentions toward CRM-oriented online retailers. Additionally, this study aims to examine the moderating role of spirituality (SPT) on CSR motives and CRM patronage intention (CPI). Design/methodology/approach: Primary data has been collected from 722 respondents and analyzed by using deep neural-network architecture by using the innovative PLS-SEM-ANN method to predict/rank the factors impacting CPI. Findings: The results revealed the normalized importance of the predictors of CPI and found that value-driven motive was the strongest predictor, followed by strategic motive, SPT, age and stakeholder-driven motive. In contrast, egoistic motive, education and income were found insignificant. Originality/value: The pandemic has transformed the way consumers shop and fortified the online economy, thereby resulting in a paradigm shift toward usage of e-commerce platforms. The results offer valuable insights to online retailers and practitioners for predicting patronage intentions by CSR motives and, thus, effectively engage CRM consumers by designing promotions in a way that would deeply resonate with them. This study assessed and predicted the factors influencing the CPI s, thereby guiding the online retailers to design CSR strategies and manage crucial CRM decisions. © 2023, Emerald Publishing Limited.",Suryavanshi A.K.S.; Bhatt V.; Thomas S.; Patel R.; Jariwala H.,Strategic,10.1108/SRJ-12-2022-0564,Cause-related marketing; CRM patronage intentions; CSR motives; PLS-SEM-ANN; Spirituality,5.0,,10,0,Emerald Publishing,"The study focuses on the long-term implications of corporate social responsibility (CSR) motives and their influence on consumer patronage intentions in online retailing, which aligns with strategic planning and organizational goals.",scopus-neural network,60,25,"Predicting cause-related marketing patronage intentions, corporate social responsibility motives and moderating role of spirituality",2024
"Leasing is a popular channel for marketing new cars. However, the pricing of leases is complicated because the leasing rate must embody an expectation of the car's residual value after contract expiration. This paper develops resale price forecasting models in order to aid pricing decisions. One feature of the leasing business is that different forecast errors entail different costs. The primary objective of this paper is to identify effective ways of addressing cost asymmetry. Specifically, this paper contributes to the literature by (i) consolidating prior work in forecasting on asymmetric functions of the cost of errors; (ii) systematically evaluating previous approaches and comparing them to a new approach; and (iii) demonstrating that forecasting using asymmetric cost of error functions improves the quality of decision support in car leasing. For example, if the costs of overestimating resale prices are twice those of underestimating them, incorporating cost asymmetry into forecast model development reduces costs by about 8%. © 2018 International Institute of Forecasters",Dress K.; Lessmann S.; von Mettenheim H.-J.,Strategic,10.1016/j.ijforecast.2018.01.008,Asymmetric cost of error; Automotive industry; Ensemble learning; Neural networks; Quantile regression,5.0,,5,0,Elsevier B.V.,"The paper focuses on developing forecasting models to aid pricing decisions in car leasing, indicating long-term strategic planning to improve decision support systems related to pricing and residual value expectations.",scopus-neural network,70,20,Residual value forecasting using asymmetric cost functions,2018
"Nowadays, websites use a variety of recommendation systems to decide the content to display to their visitors. In this work, we use a multiarmed bandit approach to dynamically select the combination of house ads to exhibit to a heterogeneous set of customers visiting the website of a large retailer. House ads correspond to promotional information displayed on the website to highlight some specific products and are an important marketing tool for online retailers. As the number of clicks they receive not only depends on their own attractiveness but also on how attractive are other products displayed around them, we decide about complete collections of ads that capture those interactions. More-over, as ads can wear out, in our recommendations we allow for nonstationary rewards. Furthermore, considering the sparsity of customer-level information, we embed a deep neural network to provide personalized recommendations within a bandit scheme. We tested our methods in controlled experiments where we compared them against decisions made by an experienced team of managers and the recommendations of a variety of other bandit policies. Our results show a more active exploration of the decision space and a sig-nificant increment in click-through and add-to-cart rates. © 2022 INFORMS.",Aramayo N.; Schiappacasse M.; Goic M.,Tactical,10.1287/mksc.2022.1378,deep learning; house ads; multiarmed bandits; personalization,5.0,,15,0,INFORMS Inst.for Operations Res.and the Management Sciences,"The abstract describes a method for dynamically selecting house ads on a retailer's website, which involves structured decision-making processes that align with specific marketing targets and goals. It focuses on optimizing ad combinations based on customer interactions, which is characteristic of tactical marketing decisions.",scopus-neural network,10,70,A Multiarmed Bandit Approach for House Ads Recommendations,2023
"India has become one of the world's largest gaming destinations, and in the last few years, the rapid rise of online gaming has led to the domination of fantasy sports gaming platforms. Very little is understood about how users on fantasy sports gaming platforms perceive and approach giving and what essentially matters to users before selecting or engaging with such fantasy sports gaming platforms. This study aims to predict user loyalty and repeat intention to donate towards fantasy sports gaming platforms by examining philanthropic actions, well-being (WB) and flow experience (FE). A large-scale research study on 2091 samples was undertaken by adopting three-fold SEM-ANN-NCA (structural equation modeling-artificial neural network-necessary condition analysis) for establishing and empirically testing a comprehensive model by integrating philanthropic actions, WB and FE to predict user loyalty and repeat intention to donate towards online fantasy sports gaming platforms. The findings add depth to our understanding of philanthropic actions linked to fantasy sports gaming platforms and users' loyalty and donation intentions towards such platforms. The results of ANN indicated the normalized importance of the predictors of user loyalty and found that philanthropic action was the strongest predictor. Likewise, philanthropic actions, WB, and FE were necessary conditions (must-have) to determine user loyalty during NCA. The findings would provide invaluable intelligence to fantasy gaming companies to oversee critical philanthropic decisions proficiently. In addition, the results would provide valuable insights to decision-makers in philanthropic foundations and other entities, such as practitioners and online fantasy gaming companies, to devise effective marketing strategies to gauge user loyalty and shape donation intentions. © 2023 John Wiley & Sons Ltd.",Suryavanshi A.K.S.; Thomas S.; Trivedi T.; Patel R.; Bhatt V.,Strategic,10.1002/nvsm.1819,and fantasy sports gaming; flow experience; philanthropic actions; repeat intention to donate; user loyalty; well-being,5.0,,10,0,John Wiley and Sons Inc,"The study provides insights into user loyalty and donation intentions towards fantasy sports gaming platforms, focusing on long-term implications for marketing strategies and philanthropic actions. It aims to understand the factors influencing user behavior, which aligns with strategic planning.",scopus-neural network,60,25,"Predicting user loyalty and repeat intention to donate towards fantasy sports gaming platforms: A large-sample study based on a model integrating philanthropic actions, well-being and flow experience",2024
"Business sales forecasting is an example of management decision making in an ill-structured, uncertain problem domain. Due to the dynamic complexities of both internal and external corporate environments, many firms resort to qualitative forecasting techniques. However, these qualitative techniques lack the structure and extrapolation capability of quantitative forecasting models, and forecasting inaccuracies typically lead to dramatic disturbances in production planning. This paper presents the development of a hybrid econometric-neural network model for forecasting total monthly sales. This model attempts to integrate the structural characteristics of econometric models with the non-linear pattern recognition features of neural networks to create a ""hybrid"" modeling approach. A three-stage model is created that attempts to sequentially ""filter"" forecasts where the output from one stage becomes part of the input to the next stage. The forecasts from each of the individual sub-models are then ""averaged"" to compute the hybrid forecast. Model development is discussed in the content of an actual sales forecasting problem from a Danish company that produces consumer goods. Actual model performance is reported for a six-month time period. Knowledge gained from the modeling approach is placed in the context of organizational learning about the nature of sales forecasting for this particular company.",Luxhøj J.T.; Riis J.O.; Stensballe B.,Tactical,10.1016/0925-5273(96)00039-4,Hybrid econometric-neural network; Sales forecasting,5.0,,15,0,Elsevier,"The abstract discusses the development of a forecasting model aimed at improving business sales predictions, which aligns with tactical decision-making. This involves interpreting strategic goals into actionable targets, particularly in the areas of sales promotion and marketing analytics.",scopus-neural network,20,60,A hybrid econometric-neural network modeling approach for sales forecasting,1996
"With the rise in use of social media to promote branded products, the demand for effective influencer marketing has increased. Brands are looking for improved ways to identify valuable influencers among a vast catalogue; this is even more challenging with micro-influencers, which are more affordable than mainstream ones but difficult to discover. In this paper, we propose a novel multi-task learning framework to improve the state of the art in micro-influencer ranking based on multimedia content. Moreover, since the visual congruence between a brand and influencer has been shown to be a good measure of compatibility, we provide an effective visual method for interpreting our model's decisions, which can also be used to inform brands' media strategies. We compare with the current state of the art on a recently constructed public dataset and we show significant improvement both in terms of accuracy and model complexity. We also introduce a methodology for tuning the image and text contribution to the final ranking score. The techniques for ranking and interpretation presented in this work can be generalized to arbitrary multimedia ranking tasks that have datasets with a similar structure.  © 2022 World Scientific Publishing Company.",Elwood A.; Gasparin A.; Rozza A.,Tactical,10.1142/S1793351X22400098,Influencer marketing; interpretability; multi-task learning; multimodal; neural networks,5.0,,15,0,World Scientific,"The abstract discusses a multi-task learning framework for ranking micro-influencers, which is a structured approach to achieving specific marketing goals through advanced targeting and analytics.",scopus-neural network,10,70,Ranking Micro-Influencers: A Multimedia Framework with Multi-Task and Interpretable Architectures,2022
"One of the substantial challenges in marketing efforts is determining optimal markets, specifically in market segmentation. The problem is more controversial in electronic commerce and electronic marketing. Consumer behaviour is influenced by different factors and thus varies in different time periods. These dynamic impacts lead to the uncertain behaviour of consumers and therefore harden the target market determination. Real time decision making is a crucial task for obtaining competitive advantage. Decision Support Systems (DSSs) can be an appropriate process for taking real time decisions. DSSs are classified as information system based computational systems helping in decision making supporting business decision making and facilitate data collection and processing within market analysis. In this paper, different markets exist that are supplied by a producer. The producers need to find out which markets provide more profits for more marketing focuses. All consumers' transactions are recorded in databases as unstructured data. Then, neural network is employed for large amount of data processing. Outputs are inserted to an economic producer behaviour mathematical model and integrated with a proposed dynamic program to find the optimal chain of markets. The sensitivity analysis is performed using pricing concept. The applicability of the model is illustrated in a numerical example. © 2021 Iranian journal of Management Studies.",Fazlollahtabar H.,Strategic,10.22059/IJMS.2020.269091.673397,Decision Support Systems (DSS); Dynamic Programming (DP); Information Technology (IT); Perceptron Neural Network,20.0,,10,0,"University of Tehran, College of Farabi","The abstract discusses decision support systems and their role in identifying optimal markets for long-term organizational goals, which aligns with strategic planning.",scopus-neural network,50,20,A dss-based dynamic programming for finding optimal markets using neural networks and pricing,2021
"Purpose: Businesses embark on cause-related marketing (CRM) initiatives as a marketing strategy to fortify consumers' behavioural intentions. Prior research indicates that human values could be tapped to understand the consumers' responses to perceived organizational motives behind undertaking social cause initiatives. This research employs Schwartz's theory of human values to examine consumers' patronage intentions towards CRM-linked fashion products. Moreover, fashion leaders play a crucial role in the diffusion of the latest fashion and fashion trends. This research investigates by integrating human values and fashion leadership, offering insights into CRM-linked fashion consumption motives. Design/methodology/approach: The overarching goal was to investigate the complex interplay between human values and female fashion leadership to predict CRM patronage intention (CPI). Hence, a large-scale research study on 2,050 samples was undertaken by adopting threefold partial least squares–multigroup analysis–artificial neural network (PLS-MGA-ANN) to establish and empirically test a comprehensive model. Findings: This study is unique as it establishes and validates the relative or normalized importance placed on human values by fashion leaders, thereby predicting CPIs. The results revealed that women with high-fashion leadership and specific value types (benevolence, universalism, self-direction) are more likely to patronize CRM-linked fashion retailers. In addition, the findings validated that women with low-fashion leadership and specific value types (tradition, security, conformity) are more likely to patronize CRM-linked fashion stores. Originality/value: The findings provide a valuable rationale to non-profit marketers, fashion marketing experts and practitioners to design customer value-based profiling and manage crucial CRM decisions. © 2024, Emerald Publishing Limited.",Thomas S.; A.K.S S.; Bhatt V.; Malkar V.; Pandey S.; Patel R.,Strategic,10.1108/JFMM-11-2023-0303,Cause-related marketing; CRM patronage intention; Female fashion leadership; Human values; Non-profit marketing,5.0,,5,0,Emerald Publishing,"The research investigates the long-term implications of consumer behavior influenced by human values and fashion leadership in the context of cause-related marketing (CRM). It aims to provide insights for non-profit marketers and fashion marketing experts, aligning with strategic planning and goal-setting for the organization.",scopus-neural network,70,20,Predicting cause-related marketing patronage intentions based on Schwartz's theory of human values: a large-scale sample study anchored on female fashion leadership,2024
"Personalized marketing in retail requires a model to predict how different marketing actions affect product choices by individual customers. Large retailers often handle millions of transactions daily, involving thousands of products in hundreds of categories. Product choice models thus need to scale to large product assortments and customer bases, without extensive product attribute information. To address these challenges, we propose a custom deep neural network model. The model incorporates bottleneck layers to encode cross-product relationships, calibrates time-series filters to capture purchase dynamics for products with different interpurchase times, and relies on weight sharing between the products to improve convergence and scale to large assortments. The model applies to loyalty card transaction data without predefined categories or product attributes to predict customer-specific purchase probabilities in response to marketing actions. In a simulation, the proposed product choice model predicts purchase decisions better than baseline methods by adjusting the predicted probabilities for the effects of recent purchases and price discounts. The improved predictions lead to substantially higher revenue gains in a simulated coupon personalization problem. We verify predictive performance using transaction data from a large retailer with experimental variation in price discounts. Copyright: © 2021 INFORMS",Gabel S.; Timoshenko A.,Tactical,10.1287/mnsc.2021.3969,cross-category choice; neural networks; product choice model; retail analytics; targeting,5.0,,15,0,INFORMS Inst.for Operations Res.and the Management Sciences,"The abstract discusses a model for predicting customer purchase behavior in response to marketing actions, which involves structured decision-making related to marketing analytics, personalization, and campaign effectiveness.",scopus-neural network,10,70,Product Choice with Large Assortments: A Scalable Deep-Learning Model,2022
"Purpose: The negative influence of gamification on online communities has received little attention in the available literature. The study examines the adverse effects of gamification during engaging in online communities. Design/methodology/approach: Gap-spotting methods were used to develop the research questions, followed by model development using the social exchange and social-network theories. Data were collected from 429 samples. The study applied partial least squares structural equation modeling to test the research hypotheses followed by ANN application. Findings: The study identified five factors related to gamification that have a significant adverse effect on the mental and emotional well-being of the users. Furthermore, the results of PLS-SEM were then compared through an artificial neural network (ANN) analytic process, revealing consistency for the model. This research presents a theoretical contribution by providing critical insights into online gamers' mental and emotional health. It implies that gamification can even bring mental and emotional disturbance. The resulting situation might lead to undesirable social consequences. Practical implications: The result highlights the managerial and social relevance from the perspective of a developing country. As respondents are becoming more engrossed in online gaming, managers and decision-makers need to take preventive measures to overcome the dark side of online gaming. Originality/value: The present study shows that the dark side of gamification has some adverse effects on human mental and emotional health. The study's findings can be used to improve gamification strategies while engaging online communities. © 2022, Emerald Publishing Limited.",Srivastava G.; Bag S.; Rahman M.S.; Pretorius J.H.C.; Gani M.O.,Not identified,10.1108/BIJ-03-2022-0160,Adverse effects; Artificial neural network; Cyberbullying; Fatigue; Gamification; Marketing; PLS-SEM,70.0,,5,0,Emerald Publishing,"The abstract discusses the adverse effects of gamification on mental and emotional health in online communities, which does not clearly fit into any of the specified categories of Strategic, Tactical, or Operational marketing decisions. It presents findings relevant to mental health rather than direct marketing strategies.",scopus-neural network,10,15,Examining the dark side of using gamification elements in online community engagement: an application of PLS-SEM and ANN modeling,2023
"When deciding in which segment to invest or how to distribute the marketing budget, managers generally take risks in making decisions without considering the real impact every client or segment has over organizational profits. In this paper, a segmentation framework is proposed that considers, firstly, the calculation of customer lifetime value, the current value, and client loyalty, and then the building of client segments by self-organized maps. The effectiveness of the proposed method is demonstrated with an empirical study in a cane sugar mill where a total of 9 segments of interest were identified for decision making. © 2012 Universidad ICESI. Published by Elsevier España, S.L. All rights reserved.",Cuadros A.J.; Domínguez V.E.,Tactical,10.1016/j.estger.2014.02.005,Artificial neural network; Customer value; Segmentation; Self-organized maps,5.0,,15,0,Universidad Icesi,The abstract discusses a segmentation framework that helps managers make more structured decisions about marketing budget allocation and client segmentation based on customer lifetime value and loyalty. This aligns with tactical decision-making as it interprets strategic goals into specific targets and structured processes.,scopus-neural network,20,60,Customer segmentation model based on value generation for marketing strategies formulation; [Modelo de segmentação do cliente baseado na criação de valor para a formulação de estratégias de marketing]; [Modelo de segmentación de clientes basado en la generación de valor para la formulación de estrategias de mercadeo],2014
