Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Purpose: The Bed and Breakfast (B&B) enterprises generally lack sufficient human resources and time to conduct research on important social media marketing factors for visitors’ satisfaction and visitors’ intentions. Therefore, this study aims to provide crucial social media marketing and factors and service quality elements for improving customer satisfaction and customer loyalty in B&B sectors. This study also provides some recommendations for attracting more visitors and increasing customer satisfaction and customer loyalty through social media. Design/methodology/approach: First, social media marketing factors and service quality elements were identified through the systematic literature review. Then these identified factors and elements were used to design a survey questionnaire for collecting data. The research data included responses of 64 B&B enterprises and 625 customers. The collected data was analyzed by feature selection approaches including Decision Tree algorithm and Information Gain to identify the key factors for improving customer satisfaction and customer loyalty. Findings: The findings of this study determined that featured choice is an important social media marketing factor, and assurance is the common service quality element for both B&B enterprises and their customers in terms of satisfaction and loyalty. Originality/value: This study adds a value to the growing literature on customer satisfaction and loyalty in B&B sectors by exploring key social media marketing factors and service quality elements. The study reveals several implications for theories and practices. The findings hopefully help B&B enterprises better social media marketing with less workforce and budget. © 2023, Emerald Publishing Limited.",Nalluri V.; Yang K.-F.; Chen L.-S.; Yang T.-Y.K.,Tactical,10.1108/IJTC-10-2022-0230,B&B enterprises and customers perspectives; Bed and breakfast sectors; Feature selection; Service quality elements; Social media marketing,5.0,,10,0,Emerald Publishing,"The study focuses on identifying specific social media marketing factors and service quality elements that can improve customer satisfaction and loyalty in B&B enterprises, which aligns with tactical decision-making aimed at achieving strategic goals through concrete actions.",scopus-recommendation,15,70,Exploring crucial social media marketing factors for improving customer satisfaction and customer loyalty in bed and breakfast sectors in Taiwan,2023
"Purpose: This article investigates how medical specialists as professionals and elective cosmetic surgery tourists as consumers relationally negotiate decisions within the cosmetic surgery clinic. Drawing on a Goffmanian approach, this article explores the processual social structures that shape consumer logics in the clinic as a social space and as a type of professional institution. Design/methodology/approach: This article is based on ethnographic fieldwork in cosmetic surgery clinics in South Korea. Findings: This article identifies two genres of professional strategies (spatial arrangements and dramaturgical performances) that are leveraged by medical specialists to assert control over and persuade consumers to purchase cosmetic surgery. Research limitations/implications: The valorization of surgery captured in this article suggests that surgical modifications may serve as another vehicle for entrenching class inequality between those able and those unable to afford surgery. Practical implications: This article offers recommendations for future policymaking in terms of the regulatory oversight of the consumer profiles eligible for surgery and the marketing practices of clinics. Originality/value: This article offers a micro-level account of how the high-risk good of cosmetic surgery is sold by medical specialists in charismatic and affective bids to enhance their legitimacy, authority and trust. © 2022, Emerald Publishing Limited.",Au A.,Out of scope,10.1108/IJSSP-07-2022-0180,Clinics; Economic sociology; Ethnography; Professions and organizations; South Korea,10.0,,5,70,Emerald Publishing,"The abstract discusses the relational dynamics within cosmetic surgery clinics, focusing on medical professionals and consumers, which falls outside the marketing domain and pertains more to healthcare and social structures.",scopus-recommendation,10,5,Consumer logics and the relational performance of selling high-risk goods: the case of elective cosmetic surgery,2023
"In 2018, a multisite case study investigated the agricultural challenges faced by Maldivian farmers and farming stakeholders. The study interviewed a total of 373 farmers and stakeholders from 51 islands across 15 atolls. In their own words, farmers and stakeholders identified factors in macro and micro levels agricultural systems that are related to poor connectivity between farmers and the markets. This research article conducts a deeper investigation into these factors using the Ecological Systems Theory. In this investigation, the data clearly reveal that any efforts towards market connectivity resolution must address the individual within the context of the greater, extrinsic challenges present in the interrelated systems of farming in the Maldives. While the individual is placed at the smallest level of a greater system, and the interconnections of the larger systems are great in impact, the individual is ultimately the decision maker on what and how things work, and how effective they will be. In this article, five recommendations are identified to enhance farmers’ connectivity to markets. This first-person perspective of smallholder farmers is an essential contribution to understanding what measures are needed to address connectivity challenges between Maldivian farmers and the markets they would like to supply. © 2023 The Author(s).",Van Driessche P.A.,Not identified,10.1177/09730052231161897,General agriculture; international institutions & organisations; natural resource management; relationship marketing,80.0,,5,0,Sage Publications India Pvt. Ltd,"The abstract discusses agricultural challenges and systemic factors affecting market connectivity for farmers, which does not align well with the definitions of strategic, tactical, or operational decision-making as related to marketing applications.",scopus-recommendation,10,5,Agricultural Producer Markets in the Maldives: How Poor Market Connectivity Between Farmers and the Markets can be Enhanced,2024
"In the post-pandemic landscape, scant research has been conducted on the timely, in-depth examination of how food-related attributes affect tourist food choices. To tackle this issue, this study employed a discrete choice experiment and latent class nested logit models for a nuanced exploration of tourist food preferences. This approach captured both tourists’ preference heterogeneity and substitution effects among fast, local, and hometown-style food options. Findings reveal that price, food taste rating, waiting time, service, and environment are key determinants of tourists’ food choices. Our model identified two distinct tourist classes, Local-food-image class and Anti-price-quality class, each displaying unique food preferences and substitution patterns. This research contributes to tourism and hospitality literature by offering an updated and nuanced understanding of post-pandemic tourists’ food preferences and decision-making trade-offs. It offers practical recommendations for targeted marketing and effective resource allocation, ultimately strengthening resilience and fostering sustainable development within hospitality, catering, and tourism sectors. © 2023 Elsevier Ltd",Zhou H.; Song C.; Chi X.; Li W.; Han H.,Tactical,10.1016/j.ijhm.2023.103652,Discrete choice experiment; Food preference; Hospitality manager; Latent class nested logit; Local food; Willingness-to-pay,5.0,,15,0,Elsevier Ltd,"The study provides insights into specific food-related attributes that influence tourist choices, which can be utilized for targeted marketing strategies and operational decisions. It focuses on the interpretation of strategic goals into actionable targets for the tourism and hospitality sectors.",scopus-recommendation,20,60,Refining hospitality in a post-pandemic landscape: Tourist food choices through a latent class nested logit lens,2024
"Today, electronic word-of-mouth (eWOM) is considered one of tourism businesses’ most effective forms of communication. Using eWOM on social media as an alternative decision aid can benefit consumers. This study examines the information adoption model to determine how consumers adopt eWOM on Instagram, and the subsequent influence on their travel behaviour. This study identifies the need for information as a predictor of information usefulness, converted to adoption and visit intentions. To test the research hypotheses, 263 respondents who had visited destinations based on eWOM recommendations on Instagram participated in the experiment. The data were analysed using a structural equation modelling approach using Smart-PLS 3.0. The findings indicate that the need for information is the most significant factor affecting the usefulness of the information. Furthermore, source credibility and argument quality are critical factors in enhancing the information’s usefulness. Thus, this study has significantly contributed to the theory by adding the need of information to predict visit intentions in the IAM model. Consumers are more likely to adopt high-quality information and convert it into a visit intention. This study provides practical guidelines for tourism managers who wish to utilise social media platforms (e.g., Instagram) as marketing communication tools to encourage eWOM about their destinations. © 2023 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.",Silaban P.H.; Chen W.-K.; Sormin S.; B. P. Panjaitan Y.N.; Silalahi A.D.K.,Tactical,10.1080/23311886.2022.2163525,consumer behaviour; electronic word of mouth; information adoption model; Instagram; internet/digital marketing/e-marketing; marketing communications; need for information; travel behaviour; visit intention,5.0,,15,0,Cogent OA,"The study focuses on the practical implications of eWOM on consumer behavior and how tourism managers can utilize social media for marketing communication, which aligns closely with tactical decision-making in marketing.",scopus-recommendation,10,70,How does electronic word of mouth on Instagram affect travel behaviour in Indonesia: A perspective of the information adoption model,2023
"– General societal developments show that the COVID-19 pandemic has brought about lasting changes in attitudes towards education and lifestyle, among others. The presented study aims to verify, using a quantitative questionnaire survey method on a sample of 500 respondents each, whether there have been changes in the preferences of potential students at a selected university in the Czech Republic between pre-Covid (2017) and post-Covid (2022) years. Current studies show that the post-COVID decision-making process is, among other things, generally more affected by the relationships with family and friends. Also, the paper’s goal is to verify whether this fact also applies to the area of preferences of university applicants and whether it is differentiated by gender. Based on the statistical testing and interpretation of the data, recommendations will be formulated for the marketing management of universities concerning how to adapt to changes in the preferences of applicants and how to effectively adjust the communication mix and message to the given target group, thereby increasing its interest in studying at the university. The proposed measures will thus contribute to increasing the competitiveness of universities, as they identify opportunities to target potential students more effectively. © 2024 Martina Juříková, Josef Kocourek & Eliška Káčerková; published by UIKTEN. This work is licensed under the Creative Commons Attribution-NonCommercial-NoDerivs 4.0 License.",Juříková M.; Kocourek J.; Káčerková E.,Tactical,10.18421/TEM132-15,COVID-19 pandemic; HEI selection; marketing; student preferences; university applicants,5.0,,15,0,UIKTEN - Association for Information Communication Technology Education and Science,"The abstract discusses the formulation of recommendations for marketing management in universities based on changes in preferences of potential students, indicating a structured approach to achieving specific marketing targets.",scopus-recommendation,20,60,Changes in Preferences and Attitudes Towards University Selection in the Post-Covid Era,2024
"Purpose: Over the past 20 years, partial least squares (PLS) has become a popular method in marketing research. At the same time, several methodological studies have demonstrated problems with the technique but have had little impact on its use in marketing research practice. This study aims to present some of these criticisms in a reader-friendly way for non-methodologists. Design/methodology/approach: Key critiques of PLS are summarized and demonstrated using existing data sets in easily replicated ways. Recommendations are made for assessing whether PLS is a useful method for a given research problem. Findings: PLS is fundamentally just a way of constructing scale scores for regression. PLS provides no clear benefits for marketing researchers and has disadvantages that are features of the original design and cannot be solved within the PLS framework itself. Unweighted sums of item scores provide a more robust way of creating scale scores. Research limitations/implications: The findings strongly suggest that researchers abandon the use of PLS in typical marketing studies. Practical implications: This paper provides concrete examples and techniques to practicing marketing and social science researchers regarding how to incorporate composites into their work, and how to make decisions regarding such. Originality/value: This work presents a novel perspective on PLS critiques by showing how researchers can use their own data to assess whether PLS (or another composite method) can provide any advantage over simple sum scores. A composite equivalence index is introduced for this purpose. © 2022, Mikko Rönkkö, Nick Lee, Joerg Evermann, Cameron McIntosh and John Antonakis.",Rönkkö M.; Lee N.; Evermann J.; McIntosh C.; Antonakis J.,Not identified,10.1108/EJM-02-2021-0099,Composites; Measurement; Model testing; Partial least squares; Structural equation models; Theory testing,70.0,,5,0,Emerald Publishing,"The abstract presents a critique of a specific statistical method (PLS) used in marketing research without making clear strategic, tactical, or operational implications. It primarily focuses on methodological issues rather than providing insights or decisions relevant to the defined categories.",scopus-recommendation,10,15,Marketing or methodology? Exposing the fallacies of PLS with simple demonstrations,2023
"Esports, competitive video gaming competitions, are becoming increasingly popular worldwide, with their growth in emerging markets contingent on local area network (LAN) gaming centers. LAN gaming centers are integral in emerging economies as they provide access to gaming technology and infrastructure that may be otherwise unavailable. Given their importance, the purpose of our study is to identify characteristics relevant to LAN gaming center operations within the context of an emerging market. We conducted a two-phase, multimethod analysis of LAN gaming centers in Iran, an emerging yet dynamic market. In the first phase, we used a balanced scorecard (BSC) approach to identify business factors salient to LAN gaming center operations. In the second phase, we collected data from LAN gaming center consumers (N = 330) to rank the factors by importance using a multi attribute decision-making (MADM) model. We found that business factors relevant to LAN gaming centers operations include: offering a variety of services, providing attractive and modern facilities, employing sports marketing methods, monitoring competition, and developing multiple streams of revenue. via the BSC, our research offers strategic recommendations for LAN gaming centers. LAN gaming centers provide access to modern gaming technology and help consumers overcome technological limitations by providing a physical space for esports. LAN gaming centers help create a sense of community and social connection for players and fans alike and facilitate how consumers in emerging markets connect with the global esports community. © 2023 Global Alliance of Marketing & Management Associations (GAMMA).",Abdolmaleki H.; Pizzo A.D.; Baker B.J.; Mahmoudi A.; Ghahfarokhi E.A.,Strategic,10.1080/24704067.2023.2261444,balanced scorecard; emerging markets; Esports; Fuzzy Delphi; strategy,5.0,,10,5,Routledge,"The study focuses on identifying business factors relevant to the long-term operations of LAN gaming centers in emerging markets, which aligns with strategic planning objectives.",scopus-recommendation,60,20,Esports in Emerging Markets: A Balanced Scorecard Approach to LAN Gaming Centers in Iran,2023
"Purpose: This study explores the mediating effects of relationship marketing orientation (RMO) and service quality orientation (SQO) on market orientation, selling orientation, and policyholder retention in non-life insurance services. Additionally, it offers important recommendations for non-life insurers in Taiwan for policy development and improving policyholder retention. Design/methodology/approach: Data were collected from a sample of policyholders belonging to the top five non-life insurance companies in Taiwan. The data were then analyzed with structural equation modeling. Findings: RMO and SQO mediate the effects of the salesperson’s market orientation on policyholder retention. Thus, RMO and SQO are key factors influencing policyholder retention. Consequently, high levels of market orientation should be maintained to increase RMO and SQO, strengthening the retention rate of non-life insurance policyholders. Research limitations/implications: The main limitation of this study is its cross-sectional nature. In the future, researchers should collect data from other countries and service industries (e.g. banks, securities, and other financial institutions), expand to different insurance contexts (e.g. life insurance), and conduct longitudinal studies or experimental research. Practical implications: The results of this study can act as a guide for providers of non-life insurance services. Based on the research results, we recommend decision-makers pay increased attention to increasing policyholder retention rates by strengthening their firm’s RMO and SQO. Originality/value: Few studies have investigated the relationships among market orientation, selling orientation, RMO, SQO, and policyholder retention in non-life insurance services within Asian contexts in general and specifically in Taiwan. Thus, this study’s theoretical contributions, managerial implications (especially for decision-makers), and the proposed future research directions represent timely and valuable additions to the literature. © 2024, Emerald Publishing Limited.",Yu T.-W.,Strategic,10.1108/APJML-10-2023-1014,Market orientation; Policyholder retention; Relationship marketing orientation; Selling orientation; Service quality orientation,10.0,,10,0,Emerald Publishing,"The study explores long-term implications for policyholder retention in non-life insurance services, focusing on the impact of relationship marketing orientation and service quality orientation on overall marketing strategies.",scopus-recommendation,60,20,Mediating effects of relationship marketing orientation and service quality orientation on policyholder retention in non-life insurance services,2024
"Purpose: Second-order system-dynamics engineering (SOSDE) involves constructing and running enterprise manufacturing simulation models with new proposals for operational processes, byproducts, supply chain and/or downstream marketing designs. This paper aims to describe sustainability the principal lessons from enacting SOSDE research for achieving goals in large manufacturing firms. Design/methodology/approach: This study is a case research commentary in the agricultural industry that contributes abductively derives six principal lessons from SOSDE research on introducing sustainability-focused manufacturing and product innovations. Operational processes in large-scale poultry processing plants in an emerging market represent the specific industry and firm domain of this case study. Alternative SOSDE simulation models of decisions, materials flow and outcomes with versus without operational innovations were constructed following one-to-one interviews with experienced farm managers and entrepreneurs. Findings: The principles demonstrate how large farms in a developing nation (i.e. Bangladesh) go about adopting radically innovative manufacturing, supply chain and marketing operations to improve traditional operations. This study confirms and expands on the general observation that SOSDE can help achieve sustainability and environmental, social and governance goals, contribute new value outcomes by converting unused production wastes into valuable byproducts and introduce design efficiencies in production, supply chain and marketing processes. SOSDE complements, while being a revolutionary departure from, “six sigma management programs” that focus on achieving exceptional and near mistake-free manufacturing operations. Both represent distinct philosophies and sets of actions that sometimes can conflict with one another. Embracing both successfully in the same enterprise is a goal that may appear unreachable, seemingly impossible to achieve and yet represents a manufacturing/marketing epitome that is observable in exceptional enterprises. Research limitations/implications: This paper may generate controversy as well as advance interest in applying SOSDE in introductions of improved manufacturing, supply chain and marketing operations aiming to accomplish radical improvements in sustainability goals. Practical implications: This commentary describes how using SOSDE and running alternative production simulations with versus without including superior, radically new, process innovations enable the firm to find and eliminate glitches in system changes and reduce the fear associating with breakdowns and financial losses due to inadequate knowledge of operating new industrial procedures and outcomes. Social implications: Introductions of superior radically new innovations in industrial manufacturing and marketing via SOSDE frequently include manufacturing firms embracing new environment sustainability objectives and additional marketable byproducts from the firm's main productions lines. This commentary offers details on how this process is enacted in poultry manufacturing in an economically emerging nation. Originality/value: Running simulations in SOSDE research offers a low-cost, fast and in-depth method to test “what-if” impacts of enhanced and radical innovations into product/service manufacturing operations – benefits supporting the recommendation to apply systems dynamics in business and industrial marketing. © 2023, Emerald Publishing Limited.",Shamsuddoha M.; Woodside A.G.,Strategic,10.1108/JBIM-05-2022-0193,Radical innovation; SOSDE; Supply chain; Sustainability; System dynamics,5.0,,10,0,Emerald Publishing,"The abstract discusses long-term goals related to sustainability and operational innovations in manufacturing, particularly in the context of large firms in the agricultural industry. It emphasizes the importance of strategic planning and decision-making for achieving sustainability and value outcomes, aligning with the definition of strategic planning.",scopus-recommendation,65,20,Sustainability process innovations resulting in new value-added byproducts: principal lessons from second-order system-dynamics engineering (SOSDE),2023
"This study aimed to examine the impact of augmented reality (AR) on the purchasing behavior of Saudi customers using analytic–descriptive methods and data from a snowball sample of 812 online buyers. Positive correlations were found between AR factors (hermeneutic, embodiment, and background) and dimensions (quality, fun, and creativity) and the purchase experience. Young women aged 17–26 mainly use AR for buying clothes and accessories, and the majority of the sample shops are available locally through mobile apps. The findings indicate that AR has a significant influence on buying decisions and suggest its potential use in marketing communications. The results also reveal that gender, social status, education level, and monthly income have an impact on participants’ responses to AR, with women and those who are married having more favorable views. Clothing and accessories were found to be the most frequently purchased products through AR. There were no significant differences based on age or the number of family members. Participants reported positively about their AR experience, and their concerns and anxiety did not affect their purchasing experience. Based on the main study’s results, a number of recommendations can be made: Saudi businesses need to use AR in their marketing communication strategies to meet consumer needs and trends. To maximize the benefits of brand awareness, they should use AR techniques and adopt this technology for products that depend on design in their production. When using AR in general and in light of the theories that have been studied, it is important to think about the cultural traits and dimensions of Saudi consumers and conduct further exploratory research before implementation. © 2023 by the author.",AL Hilal N.S.H.,Tactical,10.3390/su15065448,advertising; augmented reality (AR); marketing communications; online buying; purchasing decisions,5.0,,15,0,Multidisciplinary Digital Publishing Institute (MDPI),"The study examines specific factors influencing the purchasing behavior of Saudi customers through augmented reality (AR), which aligns with tactical decision-making. It provides actionable insights for marketing communications and consumer engagement, focusing on targets and practical applications.",scopus-recommendation,10,70,The Impact of the Use of Augmented Reality on Online Purchasing Behavior Sustainability: The Saudi Consumer as a Model,2023
"Purpose: The purpose of this study is to offer a conceptual model that bridges gaps in the current research by combining constructs from the health belief model (HBM) and theory of planned behaviour (TPB). Furthermore, the researchers applied the constructed model to analyse the determinants of workers’ intentions to use e-wallet payment options for business transactions rather than physical currency during the ongoing COVID-19 pandemic. Finally, the paper examines whether there are any significant variations in the usage intentions of Ghanaian workers in the formal and informal sectors. Design/methodology/approach: The non-probability convenience sampling technique was used to compile the primary respondents among Ghanaian users of e-wallets. Based on constructs derived from the HBM and TPB, an online survey involving the use of a questionnaire was administered to collect quantitative data from 285 formal and informal sector workers in Ghana. Data collected was analysed using the partial least squares-structural equation modelling approach involving the measurement, structural model tests, hypothesis tests and multi-group analysis (MGA) tests. Findings: This study reveals that workers’ attitudes, subjective norms and perceived susceptibility as the main determinants of intentions to use e-wallets, as the analysis of data lends support to hypotheses involving these constructs. Perceived behavioural control was however not supported by the data analysis as a determinant of workers’ intention. Finally, there were no significant differences between e-wallet usage intentions of formal and informal sector workers in Ghana. Research limitations/implications: Given the ongoing pandemic, the study recommends that governments of emerging economies should formulate policies that promote the use of e-wallets, to reduce the spread of COVID-19 and at the same time contribute to the quest for a cashless economy. However, the results of the study are only based on data collected from workers in Ghana. Therefore, practitioners should apply the recommendations with discretion and make modifications where necessary. The results of the study also provide evidence from the context of a developing country that can support future academic pursuits. Practical implications: This study provides evidence that influences practitioners’ decisions and practices regarding the design and implementation of e-wallet services and innovations among workers in the formal and informal sectors of the economy. Originality/value: This study provides useful business insights to user acquisition managers, marketing managers and business development managers during the formulation of policies, strategies and approaches for their mobile wallet subscriber base. Moreover, to the best of the authors’ knowledge, this study is one of the first to apply the constructs of the HBM (mainly applied in health research) to the study of workers’ intentions to use e-wallets. It, therefore, makes a significant contribution to the existing literature by examining the combined effects of the constructs of the HBM and the TPB on workers’ intention to use e-wallets. © 2023, Emerald Publishing Limited.",Amankwa E.; Amissah G.; Okoampa-Larbi R.,Tactical,10.1108/JSTPM-09-2021-0137,Attitude; Cashless economy; COVID-19; E-wallet; Intentions; Mobile money; Perceived severity; Perceived susceptibility; Subjective norm; Theory of planned behaviour,5.0,,15,0,Emerald Publishing,"The abstract discusses the implementation of a conceptual model to analyze the determinants of workers' intentions to use e-wallets, which aligns with tactical decision-making focused on specific targets and structured approaches to user engagement and technology adoption.",scopus-recommendation,10,70,Cashless economy – the nexus of COVID-19 and E-wallet usage intentions: a multi-group analysis between formal and informal sector workers in Ghana,2023
"Research purpose. The main goal of the article is to determine the current level of financial literacy among clients of the selected bank in Slovakia. This finding will be compared with the average level in the country. In the survey, we focused on determining their financial literacy level. Currently, a lot of attention is paid to the issue of financial literacy. In connection with financial literacy, a lot is said about education. Therefore, in the paper, we focused on finding out the relationship between financial literacy and the level of education as such. We also compared the financial literacy of the survey sample with the overall financial literacy in Slovakia. Design / Methodology / Approach. For the purposes of this article, an anonymous online questionnaire survey focused on the financial literacy of customers of the selected bank was conducted. By analysing theoretical knowledge and existing surveys, we established hypotheses, which we subsequently verified statistically. When analysing theoretical knowledge and surveys in the Slovak Republic, we found that there is a large number of surveys focused on financial literacy. The output and support of each of them are primarily focused on increasing financial literacy through education. We, therefore, assumed, given that financial literacy has been in the curriculum of primary and secondary schools for several years, that financial literacy is related to the availability of goods. We also assumed that financial literacy in the Slovak Republic is increasing. To verify the hypothesis, we used two statistical methods - the Chi-Square test and the Mean Congruence Test. The reason for choosing customers of a specific bank for the purposes of our survey was the number of respondents' answers. We managed to collect the most answers for the bank mentioned. Findings. Through the selected statistical method, we found that in our survey, the number of correct answers is not affected by the level of education. It was also interesting to find that the level of financial literacy of the selected region in 2022 is not higher than the overall level of financial literacy of the Slovak Republic determined on the basis of a survey from 2012. Originality / Value / Practical implications. The proposals and recommendations that emerged from the survey relate to increasing the financial literacy of customers of the selected bank. We focused our recommendations on education and conducting surveys, both for customers and for the bank's management. The bank can use these recommendations as a basis for managerial decisions. It is necessary to increase the financial literacy of customers. It is also necessary to support the field of marketing, especially communication with customers. It is only up to the management of the bank to decide which customers it will have and how it will retain or expand them.  © 2023 Eva Kicova et al.",Kicova E.; Ponisciakova O.; Rosnerova Z.,Out of scope,10.2478/jec-2023-0008,Customer; Financial literacy; Management; Managerial decision-making,,10.0,0,90,Sciendo,"The article focuses on assessing financial literacy among bank clients in Slovakia, which falls under financial services rather than marketing-related applications.",scopus-recommendation,0,0,Financial Literacy of Customers of the Selected Slovak Bank as a Basis for Managerial Decision-Making,2023
"Purpose: This study aims to investigate the comparative importance of factors influencing the customer shift behavior from conventional to Islamic banking for consumer finance in Pakistan. Design/methodology/approach: First, a comprehensive analysis of the existing literature was conducted to identify a broad range of factors related to customer shift behavior. Through an expert sampling, 14 essential factors were chosen for further investigation. Second, a questionnaire was developed using the analytical hierarchy process (AHP). This questionnaire was then distributed among customers who had previously been using conventional banking services but had made a shift toward Islamic banking. The purpose of this questionnaire was to gather data and insights regarding their motivations and decision-making process behind the shift, and a sample 215 customers are taken in the study. Findings: The results of AHP depicts that the religiosity is a most important factor influencing customers to shift from conventional to Islamic banking, and the second most important factor is pricing. The other subsequent important factors are reputation of the bank, marketing and promotion, service quality, behavior of banks staff, Shariah compliance, management, convenience, fastness and charges/fees. Whereas documentation, ambiance and recommendation are found least important factors to patronize Islamic banking. Practical implications: The study recommends Islamic banks to create awareness, concentrating on religious factor to have a greater impact on growth of Islamic banking and shrinking of conventional banking. Further, it suggests Islamic banks to apply Shariah-recommended approach of doing business, to help community in best possible way and to launch differentiated marketing techniques to attract customers. It also proposes regulatory authorities to provide facilitation to Islamic banking business by providing level playing field similar to conventional banking, tax equality and conversion of public financing from conventional banking to Islamic banking. Originality/value: The originality of this study lies in its comprehensive analysis of factors influencing consumer shift behavior from conventional to Islamic banking in the context of consumer finance in Pakistan. By using the AHP, the study provides a structured approach to understanding the relative importance of these factors. This is the uniqueness of the paper that it applies the AHP for the analysis. Furthermore, the study offers practical implications for Islamic banks and regulatory authorities to effectively address and capitalize on this consumer shift trend. © 2024, Emerald Publishing Limited.",Ahmad M.; Zafar M.B.; Perveen A.,Strategic,10.1108/JIMA-02-2023-0036,AHP; Bank selection criteria; Consumer shift; Decision-making; Islamic banking; Islamic consumer finance; Pakistan,5.0,,10,0,Emerald Publishing,"The study focuses on the long-term factors influencing customer behavior in the context of banking, aiming to define the strategic goals for Islamic banking growth in Pakistan.",scopus-recommendation,60,25,Consumer shift behavior from conventional to Islamic banking: decision-making analysis through AHP,2024
"This paper delves into the intricate interplay among Customer Lifetime Value (CLV), strategic marketing practices, and their impact on organizational financial performance. Aimed at informing strategic decision-making for marketers and business leaders, the study employs a mixed-methods research approach, combining quantitative and qualitative methods. Of the 375 participants invited to partake, 332 questionnaires were deemed valid for analysis. Quantitative data from customer transaction records and qualitative insights from a customized questionnaire reveal positive customer perceptions regarding CLV factors. Respondents show moderate to high agreement with statements related to product alignment, long-term outlook, repeat purchases, loyalty rewards, and customer-oriented services. The results underscore the pivotal role of CLV in influencing financial metrics, notably market valuation (P/E ratio). Recommendations include enhancing customer service, refining marketing strategies, and maintaining financial stability to bolster customer confidence. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",Ali N.; Shabn O.S.,Strategic,10.1080/23311975.2024.2361321,"Accounting; Business, Management and Accounting; Customer lifetime value (CLV); Elika Kordrostami, Rowan University Rohrer College of Business, United States; financial performance; Marketing Research; P/E ratio; ROA; ROE",5.0,,10,0,Cogent OA,"The abstract discusses the interplay of Customer Lifetime Value (CLV) and strategic marketing practices, aiming to inform long-term decision-making for marketers and business leaders, which aligns with strategic planning.",scopus-recommendation,60,25,Customer lifetime value (CLV) insights for strategic marketing success and its impact on organizational financial performance,2024
"First Nations peoples have the right to participate in all decisions affecting them. This includes food policy decision-making. In the Australian state of Victoria, the Food Policies for Aboriginal and Torres Strait Islander Health (FoodPATH) project aimed to determine the food policy actions that are likely to be effective and acceptable for Victorian Aboriginal Communities. Community-based workshops were held with six Aboriginal Community-Controlled Organisations (ACCOs) in urban and regional Victoria during 2022. A team of at least three Aboriginal and Torres Strait Islander facilitators guided participants (n = 53) through a series of workshop activities using group model building methods. Group model building is a participatory systems science research method which enables community stakeholders to develop a shared understanding of the system-level drivers of complex problems and co-design actions to address them. Workshop discussions coincided with real-time creation of a visual system map of the interconnected determinants of food choice. Participants used these maps to develop and prioritise actions for improving food environments and nutrition in the community. Participants identified a diverse array of interconnected factors influencing food choice and nutrition in Aboriginal Communities across Victoria. Food access and affordability, junk food marketing, food knowledge and skills and diet and disease were common themes across all sites, while access to junk food, growing local food, traditional Aboriginal foods, and family, Community and culture were key themes in most sites. Results informed a Community-driven agenda, comprising five Community-led actions and five government policy recommendations for improving food environments and nutrition for Victorian Aboriginal Communities. © 2024 The Author(s)","Browne J.; Walker (Yorta Yorta) T.; Hill (Torres Strait Islander) K.; Mitchell (Mununjali) F.; Beswick H.; Thow (Pennemuker, Ngāti Porou) S.; Ryan (Gunditjmara) J.; Sherriff (Wotjobaluk) S.; Rossignoli A.; Ropitini (Ngāti Kahungunu, Ngāti Maniapoto) A.; Johnstone M.; Paradies (Wakaya) Y.; Backholer K.; Allender S.; Brown A.D.",Not identified,10.1016/j.foodpol.2024.102676,Aboriginal and Torres Strait Islander; First Nations; Food environments; Food policy; Group model building; Systems thinking,50.0,,10,20,Elsevier Ltd,"The abstract discusses food policy actions and community engagement but does not align clearly with the definitions provided for strategic, tactical, or operational classifications. It focuses on community-driven initiatives rather than marketing-related strategies.",scopus-recommendation,10,10,Food policies for Aboriginal and Torres Strait Islander health (FoodPATH): A systems thinking approach,2024
