Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Purpose: Customers are interested in finding service recommendations, reviews and word of mouth using social networking platforms. These service reviews are useful for enhancing service quality, level of information and engagement, and purchase intention of customers. The purpose of this paper is to uncover which social networking platform is more useful for the exchange of service reviews and how organizations are improving purchase intention as well as service quality in the light of customer’s reviews/experiences. Design/methodology/approach: The study is exploratory in nature because it aims to understand the use of social networking platforms for enhancing service quality and the purchase intention of customers using a purposive sampling technique. To meet the objective of this study, non-directive and semi-structured interviews have been conducted with customers and marketing teams in the banking sector and internet service providers. Findings: The results show that social networking websites are helpful in fostering responsiveness, awareness, assurance, reliability and empathy. However, respondents revealed serious concerns regarding the privacy of personal and financial information especially in the context of the banking sector. It has been found that official Facebook pages of service-providing organizations, open and closed local community Facebook groups, sponsored ads and promotional advertisements on Facebook, WhatsApp groups and YouTube video comments are more frequently used to exchange service reviews (i.e. influence the process of purchase decision) among friends, friends of friends, family members and the general public. The selected customers and market team respondents revealed that local community Facebook groups (i.e. open groups and closed groups) have gained prime importance for enhancing service quality and purchase decisions. Practical implications: The effective and well-organized use of social networking platforms can foster service reviews, word of mouth, level of service awareness, interactive communication, intention to purchase, social influence, social trust and services quality. Furthermore, online social networking platforms require a lower level of advertisement costs and offer huge amounts of information, discussions, enquires, service stories, word of mouth, transactions and interactions of consumers. Originality/value: The present study is exploratory in nature because it selects an under-researched issue regarding the use of social networking applications to enhance levels of purchase intention and service quality. There is limited literature which has combined the multiple constructs in a single study (i.e. social media platforms, cross-platform platforms, service quality and purchase intention of consumers). Most of the previous studies are dependent on various dimensions of service quality (i.e. “reliability, responsiveness, assurance, empath and tangibles”). However, the present study extracted that respondents have given more preferences of services awareness and privacy compared to traditional elements of service quality. © 2019, Emerald Publishing Limited.",Naeem M.,Tactical,10.1108/JMD-11-2018-0327,Purchase intention of customers; Service sector; Services quality; Social networking applications,5.0,,15,0,Emerald Group Holdings Ltd.,"The abstract discusses how social networking platforms are used to enhance service quality and purchase intention, which aligns with tactical decision-making aimed at achieving specific marketing targets and optimizing customer engagement.",scopus-recommendation,10,70,Do social networking platforms promote service quality and purchase intention of customers of service-providing organizations?,2019
"Purpose: The purpose of this paper is to examine health-related social advertisements to identify its use and evaluate its appropriateness to situational needs, such as epidemic dynamics and the context where it is implemented. The paper also discusses the barriers that policymakers face in creating these linkages. Design/methodology/approach: In all, 375 national HIV/AIDS prevention television advertisements from France, Germany, Portugal and Italy were viewed and analyzed over time of production, exploring the sources, the target audiences and the messages delivered. This paper compares management choices with HIV epidemics in each country and their contextual profiles. Findings: The findings of this paper indicate that social advertising concerned with HIV/AIDS prevention is commonly framed within public policies and does not usually target the most vulnerable and affected populations. Furthermore, social ads are reactive to epidemic dynamics. The existence of trade-offs between putting forward theoretical marketing recommendations and taking account of contextual fracturing issues or increasing stigma and discrimination are also considered. Research limitations/implications: This paper is useful for public sector management because of the importance of evaluating the investments done to improve future strategies. The discussion about restrictions and concerns for policy-makers is important to improve management decisions. Originality/value: This paper suggests the adoption of proactive public policies and proposes strategies to overcome the restrictions or concerns faced by policy-makers. © 2018, Emerald Publishing Limited.",Casais B.; Proença J.F.,Strategic,10.1108/JSOCM-07-2014-0049,Advertising; Behavior/Attitudes; Health promotion; Public health,5.0,,10,5,Emerald Group Holdings Ltd.,"The paper discusses the evaluation and identification of health-related social advertisements within the context of public policy and epidemic dynamics, suggesting the need for proactive policies and long-term strategies in HIV/AIDS prevention advertising. This aligns with strategic planning which is focused on long-term goals and overall organizational direction.",scopus-recommendation,60,20,Social advertisements for public health and epidemic dynamics: A study based on HIV/AIDS prevention television advertisements in four European countries,2018
"This study aims to investigate the influence of information sources including word-of-mouth (WOM) and mass media on destination image, tourists’ attitude and consequently, on travel intention. Three hundred and twenty-three self-administered questionnaires were distributed by enumerators through convenience sampling and completed by tourists at historical attractions of Shiraz, Iran. Structural equation modelling was used to test the proposed hypotheses. The main findings are: WOM and mass media have positive influence on destination image and attitude towards destination; destination image and tourists’ attitude have positive influence on travel intention; and WOM has the most significant influence on destination image and attitude than mass media. Findings emphasize the use of WOM marketing strategies and understanding its mechanism in making travel decision. © 2016 Informa UK Limited, trading as Taylor & Francis Group.",Jalilvand M.R.,Tactical,10.1080/13032917.2016.1270840,Destination image; heritage tourism; mass media; word of mouth recommendation,5.0,,15,0,Routledge,"The study focuses on the influence of specific information sources on destination image and travel intention, which translates strategic goals into actionable insights for marketing strategies. It involves structured decision-making processes related to marketing tactics such as WOM and mass media influence.",scopus-recommendation,10,70,Word-of-mouth vs. mass media: their contributions to destination image formation,2017
"Fertilizer not only plays a major role in the profitability of the farmer's business, but also represents an expensive farm input. The emerging farmer market segment is expanding and holds a great deal of potential for fertilizer companies to supply the growing need for fertilizer in this market. Almost all fertilizer marketing strategies of South African companies have been designed to cater for the commercial farming sector; however, if fertilizer suppliers want to focus on the emerging farmer market segment, they need to understand buying behavior of emerging farmers, as well as their needs when developing strategies to utilize opportunities in this developing market. This study aims to identify factors playing an important role in the buying behavior of emerging farmers in the Free State when purchasing fertilizer. The results show that service, brand, product, and learning or psychological factors highly influence emerging farmers' fertilizer purchase decision. The study also finally draws recommendations and conclusions for managerial perusal. © Ronald Lotrie, Christo Bisschof, Aron Kole, 2017.",Lotriet R.; Bisschoff C.; Kole A.,Tactical,10.21511/ppm.15(2-2).2017.14,Emerging farmers; Fertilizer; Free State; Purchase decision; South Africa,5.0,,15,0,LLC CPC Business Perspectives,"The study focuses on understanding the buying behavior of emerging farmers in the fertilizer market, which involves specific strategies for targeting this market segment and making structured decisions for marketing and sales.",scopus-recommendation,10,70,Assessing fertilizer buying behavior of emerging farmers in a south african grain producing area,2017
"In spite of vast business potential, targeted advertising in public transportation systems is a grossly unexplored research area. For instance, SBS Transit in Singapore can reach 1 billion passengers per year but the annual advertising revenue contributes less than $35 million. To bridge the gap, we propose a probabilistic data model that captures the motion patterns and user interests so as to quantitatively evaluate the impact of an advertisement among the passengers. In particular, we leverage hundreds of millions of bus/train boarding transaction records to quantitatively estimate the probability as well as the extent of a user being influenced by an ad. Based on the influence model, we study a top-k retrieval problem for bus/train ad recommendation, which acts as a primitive operator to support various advanced applications. We solve the retrieval problem efficiently to support real-Time decision making. In the experimental study, we use the dataset from SBS Transit as a case study to verify the effectiveness and efficiency of our proposed methodologies. © 2017 ACM.",Zhang D.; Guo L.; Nie L.; Shao J.; Wu S.; Shen H.T.,Tactical,10.1145/3003725,Mobility pattern; Probabilistic data model; Public transportation systems; Quantitative evaluation; Targeted advertising; User interest,5.0,,15,0,Association for Computing Machinery,"The abstract discusses a probabilistic data model for targeted advertising in public transportation, focusing on ad recommendation and evaluating user influence, which aligns with tactical decision-making in marketing.",scopus-recommendation,10,70,Targeted advertising in public transportation systems with quantitative evaluation,2017
"Social relationships have long been recognised for their role in shaping consumers' opinions and decisions in the traditional offline world. While the number of people participating in online activities and purchases is continuously growing, there is a lack of understanding on whether and how explicitly established social connections might affect product evaluation and adoption in an online environment. Yet, online social relations are notably distinct from their offline counterparts. In this study, using a dataset collected from an online social networking and rating site, we conduct a comparative event analysis around the establishment of online social connections. Our findings provide supporting evidence that explicit online social relations positively influence users' product ratings and play a significant role in expanding a user's product adoption into new product categories over time, which offers important implications for product marketing strategies and design of online recommendation systems. Copyright © 2017 Inderscience Enterprises Ltd.",He X.; Karami A.; Deng C.,Tactical,10.1504/IJWBC.2017.086591,Online community; Online social relations; Product adoption; Product ratings; Social influence,5.0,,20,0,Inderscience Publishers,"The abstract discusses how explicitly established online social connections influence product ratings and adoption, which relates to specific marketing strategies and user engagement tactics.",scopus-recommendation,15,60,Examining the effects of online social relations on product ratings and adoption: Evidence from an online social networking and rating site,2017
"Purpose: Despite the remarkable growth of the luxury industry, a phenomenon referred to as luxury fever, as well as the growing interest in word-of-mouth (WOM) marketing in the industry at hand, little is known about how consumers’ perceived leadership of luxury brands dynamically influences their WOM behavior. This paper aims to examine the moderating role of a type of luxuries (accessible vs inaccessible) in the relationship between the four dimensions of perceived brand leadership – quality, value, innovativeness and popularity – and consumers’ WOM recommendation intention. Design/methodology/approach: The current research is based on survey data gathered from 333 actual customers who attend five golf clubs located in North Florida. An innovative data analysis procedure that combines structural equation modeling with propensity score analysis to estimate the moderating effects, controlling for selection bias, is presented. Findings: Quality was the significant predictor of WOM among consumers of inaccessible luxuries (private club). In contrast, financial value and popularity were key factors in predicting WOM of individuals who chose accessible luxuries (public club). Originality/value: This paper attempts to shed new light on the field of strategic luxury marketing by addressing differential consumption decision-making processes corresponding to hierarchically constructed luxury services. In addition, an innovative way is suggested to achieve covariates’ balance in the examinations of latent variables and multisampling models for observational research. © 2016, © Emerald Group Publishing Limited.",Chang Y.; Ko Y.J.; Leite W.L.,Strategic,10.1108/JSM-01-2015-0005,Brand leadership; Luxury products; Propensity score analysis; Selection bias; Word-of-mouth recommendation,5.0,,10,5,Emerald Group Publishing Ltd.,"The abstract discusses the long-term implications of perceived brand leadership on consumer behavior in the luxury market, indicating a focus on strategic planning and decision-making in luxury marketing.",scopus-recommendation,60,20,The effect of perceived brand leadership on luxury service WOM,2016
"Revenue Management has seen significant advances in the airline industry over the past three decades. While the value airlines derive from the revenue management process is significant and a key tenet for airline profitability, over the past decade revenue management has played a larger role and been a key influencer in decision making across airline planning, operations and interactive marketing. This article highlights how revenue management concepts and recommendations influence decision making across the various airline business processes. © 2015 Macmillan Publishers Ltd.",Vinod B.,Strategic,10.1057/rpm.2015.40,airline operations; airline planning; marketing; Revenue management,5.0,,10,5,Palgrave Macmillan Ltd.,"The content discusses how revenue management influences decision making across various airline business processes, indicating a focus on long-term goals and strategic planning within the airline industry.",scopus-recommendation,60,20,The expanding role of revenue management in the airline industry,2015
"Consumer return rates have been steadily rising in recent years, resulting in growing costs for retailers who must manage the returns process and the disposition of returned products. This cost pressure is driven in part by extremely generous return policies, such as giving consumers a full refund upon return. Interestingly, this common retail practice of full refunds is inconsistent with the recommendations of many analytical models of returns, which nearly always show that a partial refund is optimal. Such inconsistencies between theory and practice might arise when the decision drivers included in the analytical models do not match the decision drivers in practice. It might also be the case that retailers are overly optimistic about the value that consumers assign to a full refund, and thus assume that the value of such a policy outweighs its costs. In this paper, we use data collected from eBay, where identical products are sold with different return policies, to investigate these open questions in the literature. We analyze both the return policy drivers from the retailer's perspective and the return policy value from the consumer's perspective. Our results suggest that the value of a full refund policy to consumers may not be as large as one might expect, and it also exhibits a large heterogeneity across buyers with different levels of online purchase experience. In addition, we provide empirical evidence for what has long been suspected by online retailers – that a non-refundable forward shipping charge quickly erodes any value that consumers assign to return policies. The generality of our results is limited by the fact that eBay differs from traditional retail contexts in many respects, including the fact that eBay buyers may not be representative of the general buyer population. However, our study of how eBay consumers value free returns provides new insights into an understudied area, and it can serve as a starting point for future studies of the value of return policies in other retail contexts. © 2017 Elsevier B.V.",Shang G.; Pekgün P.; Ferguson M.; Galbreth M.,Tactical,10.1016/j.jom.2017.07.001,Consumer returns; eBay; Marketing-operations interface; Online retailing,5.0,,15,0,Elsevier B.V.,"The abstract discusses specific return policies and their implications for retailers and consumers, which aligns with tactical decision-making regarding marketing strategies and customer engagement.",scopus-recommendation,10,70,How much do online consumers really value free product returns? Evidence from eBay,2017
"The literature on referencing takes a firm stance on the value that vendors derive from marketing customer references. What the literature lacks, however, is empirical work that supports our current understanding of the value of customer references to the potential customer. The present exploratory research aims to demonstrate the value of customer references from the perspective of the potential customer. This goal will be achieved by considering a single case study that provides evidence for the value of customer references to potential customers in business markets. Three theoretical propositions emerge as key conceptual contributions: (a) customer references allow buying companies to establish their suppliers’ competence, assess the buying decision risk and forecast return on investment; (b) customer references deliver value by helping potential customers to identify new business needs and (c) potential customers benefit from being exposed to customer references insofar as they are sources of organizational learning. This work concludes by presenting recommendations for practitioners who wish to reap the full benefits of customer references. © 2018 SAGE Publications.",Morgado A.V.,Strategic,10.1177/2394964318771799,B2B marketing; case study; customer references; energy industry; value creation,10.0,,10,0,SAGE Publications Inc.,"The abstract discusses the long-term implications of customer references on potential customers' decision-making processes, which aligns with strategic planning and understanding the organization’s goals.",scopus-recommendation,60,20,The Value of Customer References to Potential Customers in Business Markets,2018
"The current research aims at revealing the relationship of the brand image, through its dimensions (brand image, confidence in the brand, the commitment towards the brand, the recommendation of the brand towards others), in the involvement with the purchase decision through its dimensions (The mental effort exerted in the search for information, evaluating between the alternatives, and for choosing the preferred brand). The problem of research has identified the main question of the current study, which is ‘What role does the brand image of the brand play in the customer's purchase decision?’ For the purposes of achieving the study objectives, a sample of hypotheses has been formulated. In order to verify the validity of the main hypothesis, several tests were carried out. The researcher used the questionnaire as a means of obtaining data. The study used the analytical descriptive approach as a method of analysis, which is composed of two measures: brand image and purchase involvement. The descriptive method was used to reinforce and strengthen these concepts and to focus on the University students as the largest segment that are concerned with the brands of sportswear. The study was applied to a random sample of 485 university students. The data were analyzed using a set of statistical methods and the results were extracted using statistical program SPSS v.20. The research has reached a number of conclusions, one of the most important of which is that achieving the customer's confidence in the brand is positively guided by the research sample by adopting the customer's confidence that the brand will not deceive him and that he is always at his service. The research has also researched to a number of recommendation, the most important of which is that the marketing managers should convince the customers that the brand has a set of attributes and benefits that can satisfy and meet their needs and aspirations. © 2018, Universidad del Zulia. All rights reserved.",Al Mashady Q.A.A.; Abbas Z.M.; Hasan H.M.,Tactical,,Brand image; Customer purchase tasks; Purchase decision involvement,5.0,,15,0,Universidad del Zulia,"The abstract discusses the relationship between brand image and purchase decisions, focusing on specific elements such as customer trust and marketing strategies aimed at influencing consumer behavior. This aligns with tactical decision-making in marketing, where strategic goals are applied to concrete targets and actions.",scopus-recommendation,10,70,The relationship of brand image in the involvement of costumer purchase decision: An applied study to a sample of students of the college of management and economics / University of Qadisiyah; [La relación de la imagen de marca en la participación de la decisión de compra del cliente: Un estudio aplicado a una muestra de estudiantes de la facultad de administración y economía / Universidad de Qadisiyah],2018
"In diverse social environments, recommendations from others have the power to change consumer behavior. In this study, we explore the influence of recommendations made by others with whom consumers have different degrees of familiarity on the cognitive processes of online shopping using event-related potentials (ERPs). Sixteen healthy university subjects were recruited for 2 experiment tasks. These subjects viewed a stimulus sequence of pictures of certain products that contained either recommendations from individuals with whom they had low familiarity or no recommendation. Several days later, they viewed the other stimulus sequence of the same product pictures but this time with either recommendations from individuals with whom they had high familiarity or no recommendation. Electroencephalogram data were recorded during the experiment. Compared to having no recommendations, the results showed that the ERP components N2 and P3 evoked by recommendations were different: The recommendations from low-familiarity individuals induced the largest average amplitude of N2, and the recommendations from highfamiliarity individuals induced the largest average amplitude of P3. The results suggest that N2 reflects the process of identifying the recommendation information, and P3 reflects consumers' propensity to purchase recommended products, or the cognitive process of selection based on value measurement. These findings indicate that recommendations may impact consumer responses and highlight the importance of careful consideration of social preferences in marketing. © 2016 American Psychological Association.",Guo F.; Zhang X.; Ding Y.; Wang X.,Operational,10.1037/npe0000051,Event-related potentials; Neural responses; Propensity; Recommendation; Value measurement,10.0,,60,0,American Psychological Association Inc.,"The study focuses on the cognitive processes involved in consumer behavior and recommendations during online shopping, which aligns closely with day-to-day operational decisions and managing consumer interactions.",scopus-recommendation,10,20,Recommendation influence: Differential neural responses of consumers during shopping online,2016
"Purpose: Social media has given customers more power over sharing their knowledge, opinions and experiences with each other. Tourists as customers of destinations are also using text ads on social media and websites to share their experiences. The purpose of this study is to find out the factors which have affect on the decisions of tourists towards the most popular destinations in Tehran, Isfahan and Shiraz of Iran. Design/methodology/approach: Netnography methodology has been applied to 2,852 comments showing travelers’ experiences through TripAdvisor.com. As a result, ten major factors have been discovered. According to these factors, a questionnaire has been designed and distributed among 449 tourists. In the second step, the collected data are used by rough set theory to discover the rules of destination recommendation based on the factors discovered before. Finally, eight main rules are determined to further analysis. Findings: The findings confirm that beauty, cultural attractions, safety, welfare, costs and dealing with passengers are more important than other observed dimensions. Originality/value: In this study, first the factors affecting consumer behavior in the tourism industry have been investigated. Based on this, the comments of tourists who have traveled to one of the cities Shiraz, Isfahan or Teheran and shared their experiences on TripAdvisor.com are studied. Further, the rules are discovered based on the rough set theory, and owing to the large number of objects (449 customer), the Rosetta software has been used. © 2018, Emerald Publishing Limited.",Sajjadian F.; Sheikh R.; Souri M.E.; Sana S.S.,Tactical,10.1108/JM2-02-2018-0029,Decision analysis; Management information systems; Social networks; Traveling,5.0,,15,0,Emerald Group Holdings Ltd.,"The study identifies specific factors influencing tourists' decisions, which aligns with interpreting strategic goals into actionable targets and structured decisions.",scopus-recommendation,10,70,Application of rough set and netnography in tourism marketing analysis,2018
"Purpose: Mobile social media (MSM), an interaction, exchange of information and creation of user-generated content, mediated by mobile devices, is becoming the locomotive that drives forward evolution of the online world. Fewer academic studies have touched upon the MSM subject, with all the papers being of a conceptual nature to provide recommendations to business-to-business (B2B) firms. This paper aims to explore how B2B firms use MSM in reality. Design/methodology/approach: This paper adopts the grounded theory approach to analyse interviews conducted in 26 B2B firms representing the UK advertising and marketing sector. Interviewees represent key decision-makers who understand the aspects of mobile technology use in their firms. Eighteen firms stressed the importance of social media as a trigger to adopt mobile devices. Follow-up data collection in these 18 firms focus on strategic orientation, processes, routines and skills required for using MSM. Findings: This paper found that marketing and advertising firms use MSM for branding, sensing market, managing relationships and developing content. MSM is treated by businesses as a strategic firm-specific capability that drives firms’ competitiveness, where imitation of such capability by competitors is limited because MSM skills are specific to individuals within organisations and MSM routines are manifested as a result of firm-specific MSM skills’ interactions. Originality/value: This study is amongst the first to provide insights into B2B firms’ practices of using MSM. Additionally, the research is novel because it discovers that MSM capability is developed as a result of the overlap between individuals’ and organisational knowledge and memory, contradicting existing theory on the subject. © 2016, © Emerald Group Publishing Limited.",Bolat E.; Kooli K.; Wright L.T.,Strategic,10.1108/JBIM-10-2016-270,Capability approach; Grounded theory; Mobile technology; Social media,5.0,,10,0,Emerald Group Publishing Ltd.,"The paper explores how B2B firms use mobile social media (MSM) as a strategic capability that drives competitiveness, emphasizing the long-term implications for the organization in terms of branding, market sensing, and relationship management.",scopus-recommendation,60,25,Businesses and mobile social media capability,2016
"Sales management plays an important role in firms' profit. Its main goal is to determine the best time to present insurance customers with prices, insurers, bundling strategies, and the intermediary's recommendation. In this study, a triangular approach was used. For attribute selection, three focus groups were performed with insurance customers and intermediaries. Conjoint analysis was carried out by presenting the attributes in three different orders. Primacy and recency effects were detected; a transfer or anchor effect was also found related to the importance of the attributes preceding and succeeding a given attribute. According to the findings, salespeople can improve their approach to customers by decreasing the importance given to price and increasing the positive impact of bundling strategies and the intermediary's recommendation in sales. Although the order of attribute presentation has previously been analyzed, this is the first study to examine this issue in non-life insurance products, providing useful information to insurance salespeople and marketing managers for a better understanding of insurance customers’ buying decision process. © 2016 Elsevier Ltd",Dominique-Ferreira S.,Tactical,10.1016/j.jretconser.2016.09.013,Bundling strategy; Customer services management; Effects of the order of attribute presentation; Insurance sector; Sales management,5.0,,15,0,Elsevier Ltd,"The abstract discusses how sales management can improve strategies for presenting insurance products to customers, focusing on specific methods such as attribute selection and the effects of presentation order. This aligns with interpreting strategic goals into actionable targets and structured decision-making.",scopus-recommendation,10,70,How important is the strategic order of product attribute presentation in the non-life insurance market?,2017
"Purpose: This paper aims to provide further insight into factors influencing Australian consumers’ purchasing preferences for sparkling wine, including champagne. Design/methodology/approach: Focus groups were conducted and thematic analysis was undertaken to identify factors influencing sparkling wine consumers’ purchasing preferences. Findings: Personal taste was found to influence choice of a sparkling wine rather than another type of beverage, and selection of a particular style and brand of sparkling wine. Country or region of origin was found to be important, often linked to the product being champagne. Brand image, reputation and symbolism were found to influence purchase decisions (sometimes linked to consumption occasion), especially for purchases of gifts. Advice, recommendations and expert reviews, and consumption occasion also were found to influence purchase decisions. Price was found to influence style and brand of sparkling wine purchased. A high price was found to be a barrier for some participants, while other participants were found to avoid sparkling wines priced below some particular level. Thematic analysis enabled development of a preliminary model of purchasing preferences. Research limitations/implications: Being exploratory in nature, findings cannot be generalised. Further studies are required to confirm the preliminary model and to evaluate the validity and significance of proposed relationships. Practical implications: Findings suggest a producer could benefit from marketing a range of sparkling wines to cater to different tastes, occasions and gift purchases. Findings also confirm the importance of marketers pursuing opportunities to obtain and promote favourable expert reviews for their sparkling wines, and of identifying and promoting regional distinctiveness. Originality/value: The first comprehensive model of sparkling wine consumers’ purchasing preferences has been developed. Empirical testing would enable refinement and enhance understanding. © 2017, © Emerald Publishing Limited.",Verdonk N.; Wilkinson J.; Culbert J.; Ristic R.; Pearce K.; Wilkinson K.,Tactical,10.1108/IJWBR-10-2015-0048,Australia; Consumer behaviour; Psychometric/qualitative; Survey research; Wines,5.0,,15,0,Emerald Group Publishing Ltd.,"The abstract discusses specific factors that influence purchasing preferences for sparkling wine, indicating structured decision-making and targeted marketing strategies. It highlights elements such as price, brand image, and consumer taste, aligning with tactical marketing decisions.",scopus-recommendation,10,70,Toward a model of sparkling wine purchasing preferences,2017
"Conservation marketing draws upon social marketing and psychology to address the human dimensions of biodiversity loss. Behavioural scientists with expertise in conservation psychology can contribute to the design of research projects in this field that utilize a variety of methodologies (quantitative and qualitative), formal application for approval of methodology and procedure through relevant human and animal research ethics committees, and implementation and evaluation of projects or campaigns that are based on psychological principles of persuasion, attitude, and behavior change with the aim of protecting biodiversity. Interdisciplinary projects utilizing best practice in conservation psychology, community-based social marketing, and conservation marketing are likely to lead to improved outcomes, such as reductions in human consumption patterns and other unsustainable behaviors and increases in community engagement. A closer relationship between conservation psychology and conservation marketing will lead to publications of research in high-impact peer-reviewed journals, offering practical recommendations for conservation practitioners, as well as reaching laypeople. Importantly, communicating successes and failures of different approaches, projects or campaigns will help conservation practitioners, conservation educators, tourism operators, community groups, policy-makers, and other stakeholders make informed decisions and design effective conservation marketing campaigns based on evidence. © 2019, AESS.",Ryan J.C.; Mellish S.; Le Busque B.R.; Litchfield C.A.,Strategic,10.1007/s13412-019-00565-w,Behavioral science; Biodiversity loss; Conservation education; Conservation marketing; Conservation psychology; Social science,5.0,,10,5,Springer New York LLC,"The abstract discusses the long-term goals of conservation marketing and its relationship with conservation psychology, emphasizing the importance of interdisciplinary approaches to achieve sustainable outcomes. It highlights the need for informed decision-making and evidence-based campaigns, which align with strategic planning.",scopus-recommendation,60,20,Enhancing the impact of conservation marketing using psychology: a research agenda,2019
"Aim/Purpose This paper describes an empirical examination of how users' willingness to dis-close personal data is influenced by the amount of information provided on landing pages - standalone web pages created explicitly for marketing or adver-tising campaigns. Background Provision of information is a central construct in the IS discipline. Content is a term commonly used to describe the information made available by a website or other electronic medium. A pertinent debate among scholars and practitioners relate to the behavioral impact of content volume: Specifically, does a greater amount of information elicit engagement and compliance, or the other way around? Methodology A series of large-scale web experiments (n= 535 and n= 27,900) were conduct-ed employing a between-subjects design and A/B testing. Two variants of land-ing pages, long and short, were created based on relevant behavioral theories. Both variants included an identical form to collect users' information, but dif-ferent amounts of provided content. User traffic was generated using Google AdWords and randomized between the page using Unbounce.com. Relevant usage metrics, such as response rate (called ""conversion rate""), location, and visit time were recorded. Contribution This research contributes to the body of knowledge on information provision and its effectiveness and carries practical and theoretical implications to practi-tioners and scholars in Information Systems, Informing Science, Communica-tions, Digital Marketing, and related fields. Findings Analyses of results show that the shorter landing pages had significantly higher conversion rates across all locations and times. Findings demonstrate a negative correlation between the content amount and consumer behavior, suggesting that users who had less information were more inclined to provide their data. Recommendations for Practitioners At a practical level, results can empirically support business practices, design considerations, and content strategy by informing practitioners on the role of content in online commerce. Recommendation for Researchers Findings suggest that the amount of content plays a significant role in online decision making and effective informing. They also contradict prior research on trust, persuasion, and security. This study advances research on the paradoxical relationship between the increased level of information and online decision-making and indicates that contrary to earlier work, not all persuasion theories are effective online. Impact on Society Understanding how information drives behavior has implications in many do-mains (civic engagement, health, education, and more). This has relevance to system design and public communication in both online and offline contexts. Future Research Using this research as a starting point, future research can examine the impact of content in other contexts, as well as other behavioral drivers (such as demo-graphic data). This can lead to theoretical, methodological, and practical rec-ommendations. © 2018 Informing Science Institute.",Dvir N.; Gafni R.,Tactical,10.28945/4015,Consumer behavior; Content strategy; Deci-sion making; E-commerce; Human computer interaction; Information systems; Informing science; Marketing; User engagement,5.0,,15,0,Informing Science Institute,"The research focuses on how the amount of information on landing pages affects user behavior and data disclosure, which aligns with structured decision-making in marketing campaigns and user engagement strategies.",scopus-recommendation,10,70,When less is more: Empirical study of the relation between consumer behavior and information provision on commercial landing pages,2018
"This paper shares the details of an evaluation plan from an interdisciplinary climate change project that developed decision support tools (DSTs) DST = Decision Support Tool. 2 for agricultural advisors and farmers. It showcases how evaluation enhanced the project work by providing opportunities for the team to reflect on and use data to improve performance. The plan included both formative and summative approaches, team member interviews to assess team functioning, usability testing of DSTs, outreach and marketing campaign evaluation. Outreach evaluation included surveying those reached, monitoring project website traffic, and tracking and mapping outreach details. Marketing evaluation included pre-testing campaign materials, assessing open and click rates of email campaign, and monitoring associated traffic to website. The Useful to Usable (U2U) team was generally high functioning, but team interviews allowed the evaluators and leaders to discern factors that were influencing intended outcomes, respond to needs, assign resources, and catalyze activities that were crucial in shaping the outcomes. Usability testing surfaced issues related to default values and search and help features that were addressed by the team and resulted in improved usability. Outreach evaluation found geographic and methodological gaps that were filled, resulting in more target audiences reached and more effective methods used (e.g., hands-on events). Marketing evaluation allowed for improving contact lists over time and improving campaign messaging before deployment. Evaluators and project leaders working on similar projects may adapt or utilize methods detailed in this paper, along with the recommendations, while designing and implementing improvement-oriented evaluation plans. © 2016 The Authors",Klink J.; Koundinya V.; Kies K.; Robinson C.; Rao A.; Berezowitz C.; Widhalm M.; Prokopy L.,Tactical,10.1016/j.crm.2016.11.003,Interdisciplinary team; Marketing campaign; Mixed methods evaluation; Outreach evaluation; Stakeholder engagement; Usability testing,5.0,,15,0,Elsevier B.V.,"The abstract discusses the evaluation of decision support tools and the methods used to improve project performance, which aligns with tactical decision-making focused on structured approaches and specific targets like usability testing and outreach evaluation.",scopus-recommendation,10,70,Enhancing interdisciplinary climate change work through comprehensive evaluation,2017
"Innovative marketers can now leverage augmented reality to craft immersive brand experiences, create more interactive advertising, and enable consumers to experience products and spaces in novel ways. Augmented reality (AR) is the practice of displaying digital information over people's real-time view of objects, people, or spaces in the physical world. While AR can play a valuable role in integrated marketing programs, little is known about the practice and how to execute effective AR programs in the marketplace. We address this gap by presenting a framework that describes the active and passive ingredients of augmented reality. We then describe the basic design decisions that marketers need to make when planning an augmented reality campaign. In addition, we explain how understanding and addressing the dynamics between various active and passive AR ingredients can help marketers to optimize their AR campaigns and enhance various types of consumer engagement: user-brand engagement, user-user engagement, and user-bystander engagement. Through our framework and analysis, we develop eight actionable recommendations-described with the acronym ENTANGLE-marketing managers can use to design immersive AR experiences that maximize consumer engagement. © 2015 Kelley School of Business, Indiana University.",Scholz J.; Smith A.N.,Tactical,10.1016/j.bushor.2015.10.003,Advertising; Augmented reality; Branding; Consumer engagement; Interactive marketing; Mobile marketing; Social media; User-generated content; Virtual reality,5.0,,15,0,Elsevier Ltd,"The abstract discusses the implementation of augmented reality (AR) in marketing, focusing on specific design decisions and actionable recommendations to enhance consumer engagement. This aligns with tactical decision-making, where strategic goals are turned into structured targets for marketing campaigns.",scopus-recommendation,10,70,Augmented reality: Designing immersive experiences that maximize consumer engagement,2016
