Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"The purpose of this paper is to examine the behaviour of heritage site visitors using a consumer decision-making styles framework and to identify different groups of visitors based on their behavioural patterns and criteria when selecting a heritage site. To investigate the behaviour of heritage site visitors and identify different groups, an empirical research was conducted. Data were collected from 332 respondents and analysed using descriptive statistics, exploratory and confirmatory factor analysis, Cronbach's alpha coefficient, and k-means cluster analysis. The current study found that seven out of eight consumer decision-making styles related to visiting heritage sites were identified. In addition, k-means cluster analysis revealed that respondents could be classified into three clusters based on their consumer decision-making styles. These findings have important implications for the marketing strategies of heritage sites. At the end of the paper, implications are discussed and recommendations for future research are suggested.","Rajh, SP; Rajh, E; Horvat, S",Tactical,10.2478/zireb-2024-0011,consumer decision-making styles; Consumer Styles Inventory (CSI); heritage sites; cluster analysis; consumer behaviour; M31; M39; Z33,5.0,,15,0,WALTER DE GRUYTER GMBH,"The paper identifies different groups of heritage site visitors based on their decision-making styles, which can inform targeted marketing strategies and campaign optimizations for heritage sites. This aligns with tactical decision-making focused on structured marketing efforts.",wos-k-means,10,70,Developing a Typology of Heritage Site Visitors: A Consumer Styles Inventory Approach,2024
"The effects of the economic recession and the COVID-19 crisis call for more active support for the tourism industry. To pursue a supranational tourism policy and create a favorable marketing environment at the national level, it is necessary to consider the objective differences between member states and their characteristics in the field of tourism. This study aims to highlight the main factors that characterize the asymmetry of the tourism industry in the EU countries, which allows ensuring the competitiveness of national tourism companies through the formation of an appropriate marketing strategy. The research methodology includes calculation of the asymmetry coefficient and cluster and classification analysis based on Eurostat data. At the first stage, 27 indicators were selected that characterize the structural proportions of the tourism industry and the intensity of tourism in the EU countries. Based on the calculation of the asymmetry coefficient, a high level of heterogeneity of the tourism industry parameters in the EU countries for each of the indicators was demonstrated. At the second stage, clustering (algorithm - k-means, metric - Euclidean distance) of the EU countries was carried out according to the selected indicators. As a result, eight clusters were obtained, which showed asymmetry in developing national tourism sectors in the EU. At the third stage, as a result of classification (method decision trees), seven combinations of indicators were identified, which completely distinguish the resulting clusters of the EU countries. The parameters included in these combinations are, in fact, the main factors of the asymmetry in the development of the EU tourism industry. Based on the analysis of the asymmetric development of the tourism industry by country, it is possible to determine its growth points and competitiveness drivers in the EU internal market and identify marketing strategies.","Polyakov, M; Bilozubenko, V; Nebaba, N; Korneyev, M; Saihak, Y",Strategic,10.21511/im.16(4).2020.10,tourism; country clustering; asymmetry factors; supranational policy; marketing strategy,5.0,,10,5,LLC CPC BUSINESS PERSPECTIVES,"The abstract discusses the long-term implications of a tourism policy and the competitiveness of national tourism sectors within the EU. It emphasizes the need for a strategic understanding of asymmetries in the tourism industry, which aligns with strategic planning and defining organizational goals.",wos-k-means,60,20,ANALYSIS OF ASYMMETRY FACTORS IN THE DEVELOPMENT OF THE EU TOURISM INDUSTRY,2020
"The selection of the target market plays vital role in promoting the marketing strategies of companies. We presented is a method for target market selection. We introduce some novel similarity measures between intuitionistic fuzzy sets and the novel similarity measures between interval-valued intuitionistic fuzzy sets. They are constructed by combining exponential and other functions. Finally, we introduce a multi-criteria decision making model to select target market by using the novel similarity measure of interval intuitionistic fuzzy sets.","Thao, NX; Duong, TTT",Tactical,10.3846/tede.2019.10290,intuitionistic fuzzy set; interval-valued intuitionistic fuzzy set; similarity measure; target market; market segment,5.0,,15,0,VILNIUS GEDIMINAS TECH UNIV,"The abstract discusses a method for target market selection involving multi-criteria decision-making and similarity measures, which aligns closely with tactical marketing efforts aimed at achieving specific goals derived from strategic planning.",wos-k-means,10,70,SELECTING TARGET MARKET BY SIMILAR MEASURES IN INTERVAL INTUITIONISTIC FUZZY SET,2019
"Market segment evaluation and selection is one of the critical marketing problems of all companies. This paper presents a novel approach which integrates fuzzy analytic hierarchy process (FAHP) and COPRAS-G method for market segment evaluation and selection. Fuzzy AHP is used to calculate the weight of each criterion, and COPRAS-G method is proposed to prioritize market segments from the best to the worst ones. The application of fuzzy set theory allows incorporating the vague and imprecise linguistic terms into the decision process. This study can be used as a pattern for market segment selection and future researches. A case study on a chair manufacturing company is put forward to illustrate the performance of the proposed methodology.","Aghdaie, MH; Hashemkhani Zolfani, S; Zavadskas, EK",Tactical,10.3846/16111699.2012.721392,market segmentation; market segment evaluation; market segment selection; Fuzzy AHP; COPRAS-G method,5.0,,15,0,VILNIUS GEDIMINAS TECH UNIV,"The abstract discusses a methodology for market segment evaluation and selection, which translates strategic goals into structured decision-making processes. The use of fuzzy analytic hierarchy process and COPRAS-G method indicates a focus on specific marketing tactics rather than long-term strategic planning.",wos-k-means,10,70,MARKET SEGMENT EVALUATION AND SELECTION BASED ON APPLICATION OF FUZZY AHP AND COPRAS-G METHODS,2013
"Hydrogen-powered vehicles or fuel cell electric vehicles (FCEV) are recognized as one of the leading innovations within sustainable technologies. However, to the best of our knowledge, only few studies have been conducted regarding the consumer's perspective of the product. This study focuses on analyzing the consumer's criteria and level behind their behavior regarding these vehicles to identify consumer segments that can be potential innovators and early adopters of FCEV. The K-means clustering method was employed to identify different consumer segments based on their chosen criteria. Next, consumer characteristics and their preferences were analyzed using a multinomial logit model to derive important marketing and policy implications. The result of the analysis indicates that 44.9% of the consumers consider FCEV as a potential alternative. These consumers consist of Innovative luxury consumer group (6.2%), Advanced eco-friendly consumer group (12.6%), and Economy-oriented eco-friendly consumer group (26.1%). Among the three groups, the innovative and luxurious consumer group, who considered all traditional gasoline and diesel vehicles with FCEV, had the highest potential to leapfrog to FCEV. These findings can accelerate the diffusion of FCEVs if marketing strategies and policy plans are formulated according to suitable consumer segments.","Moon, H; Park, SY; Woo, J",Tactical,10.1016/j.techfore.2021.120995,Hydrogen-powered vehicle; Consumer preference; Innovation diffusion; Consumer profiling; Market segmentation; Unsupervised machine learning approach,5.0,,15,0,ELSEVIER SCIENCE INC,"The study focuses on analyzing consumer behavior and preferences regarding hydrogen-powered vehicles, aiming to derive marketing and policy implications based on identified consumer segments. This aligns with tactical decision-making which interprets strategic goals into actionable targets, specifically in marketing analytics and consumer targeting.",wos-k-means,10,70,Staying on convention or leapfrogging to eco-innovation?: Identifying early adopters of hydrogen-powered vehicles,2021
"Purpose - The purpose of this paper is to investigate segmentations by finance-related attitudes and behavior of financial consumers in Switzerland and Vietnam. Design/methodology/approach - The authors replicated the questionnaire measuring attitudes toward financial affairs as used in the study of Funfgeld and Wang (2009). In order to extract factors and identify profiles of financial customers, the authors applied the same techniques including factor analysis and a two-step cluster analysis (Ward and K-means) to both samples. Linear regressions were used to examine the impact of socio-demographic variables. Findings - Factor analysis reveals surprisingly similar underlying dimensions of financial attitudes and behavior for participants in both countries. The five clusters based on these dimensions exhibit strikingly similar characteristics. The authors also find that socio-demographic variables such as gender, age and education significantly vary across groups. Research limitations/implications - There are small differences in the composition of the revealed dimensions between the two countries, mainly a mixture of intuitive decisions and free-spending aspects. Future research may investigate more countries with comparable samples to further test the reliabilities and validities of the scales. Practical implications - The findings suggest that the instruments as developed by Funfgeld and Wang (2009) can be used not only in highly developedWestern markets but also in non-Western and emerging markets. Such instruments can be very useful for offering financial advice based on market segmentation in a global market. Originality/value - The study provides empirical evidence on universal segmentation variables that reflect financial consumers' psychological traits and attitudes toward saving and spending. Furthermore, the study stresses the need for a broad use of those variables when studying consumer decision-making in international financial markets.","Phan, TC; Rieger, MO; Wang, M",Out of scope,10.1108/IJBM-07-2017-0141,Personal finance; Cross-national clusters; Financial advice; Universal segmentation variables,0.0,,5,80,EMERALD GROUP PUBLISHING LTD,"The study focuses on the financial consumer behavior and attitudes in Switzerland and Vietnam, which aligns with financial services but does not directly relate to marketing strategies or tactics.",wos-k-means,10,5,Segmentation of financial clients by attitudes and behavior A comparison between Switzerland and Vietnam,2019
"Purpose - This paper explores various supervised ma-chine learning algorithms as an additional classification method to RFM (recency, frequency, and monetary) mod-els with the aim of improving the accuracy in predicting target groups of customers for direct marketing response campaigns conducted by a casino. The purpose of this paper is twofold - first, to test how the addition of demo-graphic variables increases the accuracy of the basic RFM model and second, to assess if and how machine learning algorithms improve the initial model. Ultimately, we pro-pose a model for direct marketing response at individual level using RFM scores and customer demographic and behavioral data as endogenous variables to be used by the company. The findings can be used as an alternative to the simpler RFM model when approaching customer response modeling for large datasets and can be gener-alized to other industries. Design/Methodology/Approach - Our research em-ployed supervised machine learning methods tuned on historical responses to a casino's direct marketing activi-ties to improve the company's RFM segmentation model. Demographic variables were also included with the aim of improving the power of the models employed. Finally, we attempted to improve the best-performing model by hypertuning its algorithm parameters. Findings and Implications - The best and most intuitive model was found to be that using decision trees with Recency (from RFM) together with age and the awarded amount (from the demographic element) as indepen-dent variables. Surprisingly, the company's own RFM seg-mentation was also found to perform well.Limitations - Not all machine learning methods used for classification were included in our research nor did we use ensemble methods to improve the models' power. While all models developed are applicable to similar data, they could lose their accuracy when applied to data from a different industry. The company's own RFM model was not analyzed but was included in the model as is. Further insight could be gained by determining its optimal pa-rameters.Originality - This study contributes to the existing litera-ture by showing how direct marketing efficiency model-ing using standard RFM could be improved with the ad-dition of a company's customer property. It also provides insight into how classification algorithms perform on a casino database of direct marketing activities.","Bratina, D; Faganel, A",Tactical,10.22598/mt/2023.35.1.7,RFM segmentation; machine learning algorithms; decision trees; support vector machines; naive Bayes algorithm; logistic regression,5.0,,15,0,CROMAR,"The abstract discusses the application of supervised machine learning algorithms to enhance RFM models for direct marketing, indicating a focus on structured decision-making that aligns with tactical marketing efforts.",wos-machine learning,10,70,USING SUPERVISED MACHINE LEARNING METHODS FOR RFM SEGMENTATION: A CASINO DIRECT MARKETING COMMUNICATION CASE,2023
"Accurate commodity price forecasts are crucial for stakeholders in agricultural supply chains. They support informed marketing decisions, risk management, and investment strategies. Machine learning methods have significant potential to provide accurate forecasts by maximizing out-of-sample accuracy. However, their inherent complexity makes it challenging to understand the appropriate data pre-processing steps to ensure proper functionality. This study compares the forecasting performance of Long Short-Term Memory Recurrent Neural Networks (LSTM-RNNs) with classical econometric time series models for corn futures prices. The study considers various combinations of data pre-processing techniques, variable clusters, and forecast horizons. Our results indicate that LSTM-RNNs consistently outperform classical methods, particularly for longer forecast horizons. In particular, our findings demonstrate that LSTM-RNNs are capable of automatically handling structural breaks, resulting in more accurate forecasts when trained on datasets that include such shocks. However, in our setting, LSTM-RNNs struggle to deal with seasonality and trend components, necessitating specific data pre-processing procedures for their removal.","Brignoli, PL; Varacca, A; Gardebroek, C; Sckokai, P",Tactical,10.1111/agec.12828,agricultural futures prices; forecasting; machine learning; recurrent neural networks; time series,5.0,,15,0,WILEY,"The study focuses on comparing forecasting methods for commodity prices, which aligns with tactical decision-making for agricultural stakeholders in terms of improving marketing decisions, risk management, and investment strategies.",wos-machine learning,10,70,Machine learning to predict grains futures prices,2024
"Purpose There is a strong prerequisite for organizations to analyze customer review behavior to evaluate the competitive business environment. The purpose of this study is to analyze and predict customer reviews of halal restaurants using machine learning (ML) approaches. Design/methodology/approach The authors collected customer review data from the Yelp website. The authors filtered the reviews of only halal restaurants from the original data set. Following cleaning, the filtered review texts were classified as positive, neutral or negative sentiments, and those sentiments were scored using the AFINN and VADER sentiment algorithms. Also, the current study applies four machine learning methods to classify each review toward halal restaurants into its sentiment class. Findings The experiment showed that most of the customer reviews toward halal restaurants were positive. The authors also discovered that all of the methods (decision tree, linear support vector machine, logistic regression and random forest classifier) can correctly classify the review text into sentiment class, but logistic regression outperforms the others in terms of accuracy. Practical implications The results facilitate halal restaurateurs in identifying customer review behavior. Social implications Sentiment and emotions, according to appraisal theory, form the basis for all interactions, facilitating cognitive functions and supporting prospective customers in making sense of experiences. Emotion theory also describes human affective states that determine motives and actions. The study looks at how potential customers might react to a halal restaurant's consensus on social media based on reviewers' opinions of halal restaurants because emotions can be conveyed through reviews. Originality/value This study applies machine learning approaches to analyze and predict customer sentiment based on the review texts toward halal restaurants.","Hossain, MS; Rahman, MF; Uddin, MK; Hossain, MK",Tactical,10.1108/JIMA-04-2021-0125,Customer sentiment; Review texts; Halal restaurant; Prediction; Machine learning,5.0,,15,0,EMERALD GROUP PUBLISHING LTD,"The study focuses on analyzing customer reviews and applying machine learning methods to classify sentiments, which aligns with tactical decision-making in marketing. It involves structured decisions that help achieve specific targets related to customer behavior analysis and sentiment classification.",wos-machine learning,10,70,Customer sentiment analysis and prediction of halal restaurants using machine learning approaches,2023
"Predicting future customer behavior provides key information for efficiently directing resources at sales and marketing departments. Such information supports planning the inventory at the warehouse and point of sales, as well strategic decisions during manufacturing processes. In this paper, we develop advanced analytics tools that predict future customer behavior in the non-contractual setting. We establish a dynamic and data driven framework for predicting whether a customer is going to make purchase at the company within a certain time frame in the near future. For that purpose, we propose a new set of customer relevant features that derives from times and values of previous purchases. These customer features are updated every month, and state of the art machine learning algorithms are applied for purchase prediction. In our studies, the gradient tree boosting method turns out to be the best performing method. Using a data set containing more than 10000 customers and a total number of 200000 purchases we obtain an accuracy score of 89% and an AUC value of 0.95 for predicting next moth purchases on the test data set. (C) 2018 Elsevier B.V. All rights reserved.","Martínez, A; Schmuck, C; Pereverzyev, S; Pirker, C; Haltmeier, M",Tactical,10.1016/j.ejor.2018.04.034,Analytics; Purchase prediction; Sales forecast; Non-contractual setting; Machine learning,5.0,,5,0,ELSEVIER,"The abstract discusses advanced analytics tools that predict future customer behavior, which is a tactical decision-making process aimed at achieving specific marketing goals, such as optimizing inventory and informing sales and marketing strategies.",wos-machine learning,10,80,A machine learning framework for customer purchase prediction in the non-contractual setting,2020
