Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"This research work focuses on integrating the multi attribute decision making with data mining in a fuzzy decision environment for customer relationship management. The main objective is to analyse the relation between multi attribute decision making and data mining considering a complex problem of ordering customers segments, which is based on four criteria of customer’s life time value, viz. length (L), recency (R), frequency (F) and monetary value (M). The proposed integrated approach involves fuzzy C-means (FCM) cluster analysis as data mining tool. The experiment conducted using MATLAB 12.0 for identifying eight clusters of customers. The two multi attribute decision making tools i.e., fuzzy AHP (Analytic Hierarchy Process) and fuzzy TOPSIS (Technique for Order Preference by Similarity to Ideal Solution) are used for ranking these identified clusters. The applicability of the integrated decision making technique is also demonstrated in this paper considering the case of Indian retail sector. This research collected responses from nine experts from Indian retail industry regarding their perception of relative importance of four criteria of customer life value and evaluated weights of each criterion using fuzzy AHP. Transaction data of 18 months of the case retail store was analysed to segment 1,600 customers into eight clusters using fuzzy c-means clustering analysis technique. Finally, these eight clusters were ranked using fuzzy TOPSIS (Technique for Order Preference by Similarity to Ideal Solution). The findings of this research could be helpful for firms in identifying the more valuable customers for them and allocate more resources to satisfy them. The findings will be also helpful in developing different loyalty program strategies for customers of different clusters. © 2021, Technical University of Liberec. All rights reserved.",Ray M.; Ray M.; Muduli K.; Banaitis A.; Kumar A.,Tactical,10.15240/tul/001/2021-4-011,Customer lifetime value (CLV); Customer segmentation; Data mining; Fuzzy AHP; Fuzzy c-means clustering; Fuzzy TOPSIS; Marketing strategies,5.0,,15,0,Technical University of Liberec,"The research focuses on a structured approach to customer segmentation and decision-making based on specific criteria related to customer lifetime value. It employs data mining techniques and decision-making tools to analyze and rank customer segments, which aligns with tactical decision-making in marketing.",scopus-data mining,10,70,INTEGRATED APPROACH OF FUZZY MULTI-ATTRIBUTE DECISION MAKING AND DATA MINING FOR CUSTOMER SEGMENTATION,2021
"Insurance companies that have adopted the application of data mining methods in their business have become more competitive in the insurance market. Data mining methods provides the insurance industry with numerous advantages: shorter data processing times, more sophisticated methods for more accurate data analysis, better decision-making, etc. Insurance companies use data mining methods for various purposes, from marketing campaigns to fraud prevention. The process of insurance premium pricing was one of the first applications of data mining methods in insurance industry. The application of the data mining method in this paper aims to improve the results in the process of non-life insurance premium ratemaking. The improvement is reflected in the choice of predictors or risk factors that have an impact on insurance premium rates. The following data mining methods for the selection of prediction variables were investigated: Forward Stepwise, Decision trees and Neural networks. Generalized linear models (GLM) were used for premium ratemaking, as the main statistical model for non-life insurance premium pricing today in most developed insurance markets in the world. © 2020, University of Rijeka. All rights reserved.",Omerašević A.; Selimović J.,Tactical,10.18045/zbefri.2020.2.667,Data mining methods; Decision trees; Forward stepwise; GLM; Neural networks,5.0,,15,0,University of Rijeka,"The abstract discusses the application of data mining methods for non-life insurance premium ratemaking, which aligns with structured decision-making processes to achieve specific targets such as improved pricing strategies and risk factor selection.",scopus-data mining,10,70,Risk factors selection with data mining methods for insurance premium ratemaking; [Odabir faktora rizika metodama rudarenja podataka za izracun stopa premije osiguranja],2020
"Purpose: This paper aims to address the effective selection of customers for direct marketing campaigns. It introduces a new method to forecast campaign-related uplifts (also known as incremental response modeling or net scoring). By means of these uplifts, only the most responsive customers are targeted by a campaign. This paper also aims at calculating the financial impact of the new approach compared to the classical (gross) scoring methods. Design/methodology/approach: First, gross and net scoring approaches to customer selection for direct marketing campaigns are compared. After that, it is shown how net scoring can be applied in practice with regard to different strategical objectives. Then, a new statistic for net scoring based on decision trees is developed. Finally, a business case based on real data from the financial sector is calculated to compare gross and net scoring approaches. Findings: Whereas gross scoring focuses on customers with a high probability of purchase, regardless of being targeted by a campaign, net scoring identifies those customers who are most responsive to campaigns. A common scoring procedure – decision trees – can be enhanced by the new statistic to forecast those campaign-related uplifts. The business case shows that the selected scoring method has a relevant impact on economical indicators. Practical implications: The contribution of net scoring to campaign effectiveness and efficiency is shown by the business case. Furthermore, this paper suggests a framework for customer selection, given strategical objectives, e.g. minimizing costs or maximizing (gross or lift)-added value, and presents a new statistic that can be applied to common scoring procedures. Originality/value: Despite its lever on the effectiveness of marketing campaigns, only few contributions address net scores up to now. The new χ2-statistic is a straightforward approach to the enhancement of decision trees for net scoring. Furthermore, this paper is the first to the application of net scoring with regard to different strategical objectives. © 2017, © Emerald Publishing Limited.",Michel R.; Schnakenburg I.; von Martens T.,Tactical,10.1108/JRIM-10-2015-0080,Customer analytics; Data mining; Database marketing; Direct marketing,5.0,,5,0,Emerald Group Publishing Ltd.,"The abstract discusses methods for selecting customers for direct marketing campaigns, specifically focusing on net scoring and its practical applications, which aligns with tactical decision-making. It interprets strategic goals into actionable methods and techniques for improving marketing effectiveness and efficiency.",scopus-data mining,20,70,Effective customer selection for marketing campaigns based on net scores,2017
"Business analytics courses, such as marketing research, data mining, forecasting, and advanced financial modeling, have substantial predictive modeling components. The predictive modeling in these courses requires students to estimate and test many linear regressions. As a result, false positive variable selection (type I errors) is nearly certain to occur. This article describes an in-class demonstration that shows the frequency and impact of false positives on data mining regression-based predictive modeling. In this demonstration, 500 randomly generated independent (X) variables are individually regressed against a single, randomly generated (Y) variable, and the resulting 500 p-values are sorted and examined. This experiment is repeated and the distribution of the number of variables significant at the 5% level resulting from this simulation is presented and discussed. The demonstration provides a tangible example in which students see the reality and risks of incorrectly inferring statistical significance of independent regression variables. Students have expressed a deeper understanding and appreciation of the risks of type I errors through this demonstration. This demonstration is innovative because the scale of the simulation allows the students to experience the near certainty that the correlations shown in the results are truly random. © 2014 Decision Sciences Institute.",Pinder J.P.,Not Identified,10.1111/dsji.12037,Business Analytics; Hypothesis testing; Regression; Simulation,75.0,,5,0,Wiley-Blackwell,"The abstract discusses a demonstration related to the understanding of false positives in predictive modeling, which does not clearly fit into the strategic, tactical, or operational categories as defined. It focuses on educational aspects rather than direct marketing or organizational decision-making.",scopus-data mining,10,10,A Demonstration of regression false positive selection in data mining,2014
"In light of the widely discussed political divide and increasing societal polarization, we investigate in this paper whether the polarization of political ideology extends to consumers’ preferences, intentions, and purchases. Using three different data sets—the publicly available social media data of over three million brand followerships of Twitter users, a YouGov brand-preference survey data set, and Nielsen scanner panel data—we assess the evolution of brand-preference polarization. We find that the apparent polarization in political ideologies after the election of Donald Trump in 2016 stretches further to the daily lives of consumers. We observe increased polarization in preferences, behavioral intentions, and actual purchase decisions for consumer brands. Consistent with compensatory consumption theory, we find that the increase in polarization following the election of Donald Trump was stronger for liberals relative to conservatives, and that this asymmetric polarization is driven by consumers’ demand for “Democratic brands” rather than the supply of such brands. From a brand perspective, there is evidence that brands that took a political stance observed a shift in their customer base in terms of their customers’ political affiliation. We provide publicly available (http://www.social-listening.org) access to the unique Twitter-based brand political affiliation scores. © 2022 The Author(s).",Schoenmueller V.; Netzer O.; Stahl F.,Strategic,10.1287/mksc.2022.1408,branding; data mining; political marketing; political polarization; social media,5.0,,10,0,INFORMS Inst.for Operations Res.and the Management Sciences,"The abstract discusses the broader implications of political polarization on consumer behavior and brand preferences, suggesting long-term trends in market dynamics and brand positioning. It aligns with strategic planning as it explores how these factors influence organizational goals and the nature of consumer engagement over time.",scopus-data mining,60,25,Frontiers: Polarized America: From Political Polarization to Preference Polarization,2023
"Purpose: The study focuses on exploration of knowledge for online booking systems and on the views of local students-users concerning the booking rate based on these online systems. Another perspective of this project is to investigate the decision-making process (emotion-focused) that they follow in order to choose a tourist destination via online booking systems. Methods: For the purposes of this study, three scales were administered: E-WOM and Accommodation Scale, Emotion-Based Decision-Making Scale and Trait Emotional Intelligence Scale. Survey data were collected, preprocessed and analyzed based on Data Mining techniques evaluating the results. More specifically, classification and association algorithms were utilized to manage to describe hidden patterns. Results: Findings showed how development of the Internet have significantly changed the market conditions of tourist organizations providing new tools for tourism marketing and management. It allows interaction between tourist organizations and users and as a result changes the entire process of development, management and marketing in tourism. Implications: There are many opportunities for further research in this field, because the complex nature of human behavior, the constant changes in the environment and the various e-technologies create many chances to tourist companies for innovative activities and use of new and still unrecognized opportunities. © 2020 Authors.",Halkiopoulos C.; Antonopoulou H.; Papadopoulos D.; Giannoukou I.; Gkintoni E.,Tactical,10.5281/zenodo.3603312,e-Tourism; Expert System; Hotel Selection Factors; Online Booking Systems,5.0,,15,0,International Hellenic University,"The study examines specific decision-making processes and user interactions with online booking systems, which align with structured tactical decisions aimed at achieving strategic goals in tourism marketing.",scopus-data mining,10,70,Online reservation systems in e-Business: Analyzing decision making in e-Tourism,2020
"While browsing through an online video platform, potential viewers decide which videos to click and watch based on the information and impression they obtain from thumbnails. Therefore, a thumbnail needs to be able to tell potential viewers what the video is about (i.e., be informative), and at the same time, a thumbnail needs to grab potential viewers' attention (i.e., be visually appealing). Drawing from the elaboration likelihood model (ELM), we take the visual attributes that are relevant to the informativeness of thumbnails (e.g., element complexity and object complexity) as central route cues, take the visual attributes that are relevant to the aesthetics of thumbnails (e.g., celebrity endorsement, colorfulness, brightness, and image quality) as peripheral route cues, and explore the relation between these visual attributes of thumbnails and the view-through of videos using 3,745 marketing videos posted by 38 top brands across 4 industries – the automobile, beverage, restaurant, and toy industries – on YouTube. We construct our variables by extracting features from thumbnails using image mining techniques. Our study contributes to the literature on information systems and marketing by enhancing our understanding of the role of the visual attributes of images in persuading viewers in the online environment. Furthermore, our study provides a possible theoretical basis for studies on information processing and decision support that focus on automatic thumbnail selection. Finally, our study provides useful and practical guidelines for designing templates for optimal thumbnails that grab potential viewers' attention and yield more video views. © 2022 Elsevier B.V.",Koh B.; Cui F.,Tactical,10.1016/j.dss.2022.113820,Branded video content; Elaboration likelihood model; Image mining; Thumbnails; Video view-through; Visual persuasion,5.0,,15,0,Elsevier B.V.,"The study focuses on the specific visual attributes of thumbnails and their relation to video view-through rates, which are tactical decisions aimed at optimizing viewer engagement and marketing effectiveness.",scopus-data mining,10,70,An exploration of the relation between the visual attributes of thumbnails and the view-through of videos: The case of branded video content,2022
"Data mining has a tremendous contribution for researchers to extract the hidden knowledge and information which have been inherited in the raw data. This study has proposed a brand new and practical fuzzy analytic network process (FANP) based weighted RFM (Recency, Frequency, Monetary value) model for application in K-means algorithm for auto insurance customers' segmentation. The developed methodology has been implemented for a private auto insurance company in Iran which classified customers into four ""best"", ""new"", ""risky"", and ""uncertain"" patterns. Then, association rules among auto insurance services in two most valuable customer segments including ""best"" and ""risky"" patterns are discovered and proposed. Finally, some marketing strategies based on the research results are proposed. The authors believe the result of this paper can provide a noticeable capability to the insurer company in order to assess its customers' loyalty in marketing strategy. Copyright © 2015, IGI Global.",Ravasan A.Z.; Mansouri T.,Tactical,10.4018/ijisss.2015040105,Customer Lifetime Value (CLV); Customer Relationship Management (CRM); Fuzzy Analytic Network Process (FANP); K-Means Algorithm; RFM model; Weighted RFM Model,5.0,,15,0,IGI Global,"The abstract describes a methodology for customer segmentation and marketing strategies based on data mining techniques, which aligns with tactical decision-making. The focus on implementing a fuzzy analytic network process for practical applications in customer classification suggests a structured interpretation of strategic goals into actionable targets.",scopus-data mining,10,70,A fuzzy ANP based weighted RFM model for customer segmentation in auto insurance sector,2015
"As the Internet has found its place within different sectors of society, the use of various social networks is increasing and that is why they are utilized for business purposes. Most commercial companies need to do marketing in social networks in order to introduce their goods and/or services. In marketing, appropriate and accurate advertisement of goods based on needs of users of these social networks is required to sell the goods of different companies and manufacturing units in effective ways. In most cases, however, advertising and marketing methods in social networks are not correct and the resulted advertisements are boring and tiring to users and they might ignore them without noticing. Such advertisements will be considered as spam and will be annoying to network users. This is taken into consideration in the present study where users' interests, attitudes, and behavior on Facebook are specified through data mining techniques, based on which content marketing is conducted. The present study is conducted on the social network of Facebook, where content marketing, a new form of marketing, is utilized and instead of introducing the goods, the contents of different goods are presented. The data utilized in the study are actual and related to Facebook users, and therefore, the results can be generalized to other networks. © 2014, Saman Forouzandeh, Heirsh Soltanpanah, & Amir Sheikhahmadi.",Forouzandeh S.; Soltanpanah H.; Sheikhahmadi A.,Tactical,,Advertisement; Data mining; Decision tree; Marketing; Social networks,5.0,,15,0,University of Tehran,"The study focuses on content marketing strategies on Facebook, analyzing user interests and behaviors to enhance marketing effectiveness, which aligns with tactical decision-making in marketing.",scopus-data mining,10,70,Content marketing through data mining on Facebook social network,2014
"Identifying dominating features that affect individual information retweeting behavior on social networking sites (SNSs) is crucial to understanding individual retweeting behaivor and developing effective marketing strategies on SNS. However, there is little agreement on what factors are dominating individual information disseminating behavior on SNS, and what’s worse, more and more factors are added into the prediction model, without examining the relevance of them and even why these factors are added is rarely discussed. This leads to undesirable outcomes such as increasing the cost of measuring and computing irrelevant/redundant features. Most importantly, it hinders us from understanding what discriminative features are affecting individual information disseminating behavior. Using a unique real-life Twitter data set consisting of 55,575 twitterers and 9,440,321 tweets, the authors examine what discriminative features are dominating individual information disseminating behavior. The results indicate that topic distance is the most discriminative factor, highlighting that self-presentation motives play an important role in information disseminating decisions. Besides, the amount of information, social relationship and the popularity of the tweet also contribute to individual information disseminating decisions. Experiments demonstrate that adopting only dominating factors can improve prediction performance in terms of various indicators, compared with adopting the full features set. Finally, we conclude the paper by discussing theoretical and practical implications of our findings. © Springer Science+Business Media, LLC 2017.",Shi J.; Lai K.K.; Hu P.; Chen G.,Tactical,10.1007/s10799-017-0278-8,Data mining; Dominating features; Individual retweeting decisions; Information disseminating behaviour; Online marketing; Social networking sites,5.0,,15,0,"Springer Science and Business Media, LLC","The abstract discusses identifying factors that influence individual information retweeting behavior on social networking sites, which can inform targeted marketing strategies and user engagement. This aligns with tactical decision-making, as it involves translating strategic goals into specific actions and targets.",scopus-data mining,20,60,Factors dominating individual information disseminating behavior on social networking sites,2018
"Sales and marketing is the indispensable department of an organization which leads to the generation of revenue and building customer relationship. Marketing is the process of finding the potential customers and sales is the process of converting those potential customers into real customers. Hence, it is imperative that marketing and sales go hand in hand. Developing marketing strategies needs proper market research which can cover the relevant pointers like demographics, culture, spending power, income and many more. The process of segmentation, targeting and positioning (STP) is carried out to develop marketing and sales strategies. STP is done by collection of the marketing intelligence. For this process, surveys are also used but data mining has far more effective and better results so far. Organizations tend to take risk because of the importance and relevance of the marketing and sales department. Most of the budget in the organizations is allocated for marketing and promotional activities. For making data-driven and accurate decisions, data mining is used in various fields to extract valuable information and patterns. This paper discusses the use of the data mining concept on marketing. This paper aims to analyze marketing data with k-means data mining clustering techniques and to find the relationship between marketing and k-means data mining clustering techniques. © 2022 Russian Association of Forensic Medical Experts. All rights reserved.",Gautam N.; Kumar N.,Tactical,10.17323/2587-814X.2022.1.72.82,clustering; data mining techniques; data mining tools; k-means; marketing,5.0,,15,0,"National Research University, Higher School of Econoimics","The abstract focuses on developing marketing strategies, analyzing marketing data, and utilizing data mining techniques, which aligns with tactical decision-making that interprets strategic goals into actionable targets.",scopus-data mining,20,60,Customer segmentation using k-means clustering for developing sustainable marketing strategies; [Сегментация клиентов с использованием кластеризации на основе метода k-средних для разработки устойчивых маркетинговых стратегий],2022
