Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"The authors designed and ran an experiment to measure social influence in online recommender systems, specifically, how often people's choices are changed by others' recommendations when facing different levels of confirmation and conformity pressures. In this experiment, participants were first asked to provide their preference from pairs of items. They were then asked to make second choices about the same pairs with knowledge of other people's preferences. The results show that other people's opinions significantly sway people's own choices. The influence is stronger when people are required to make their second decision sometime later (22.4%) rather than immediately (14.1%). Moreover, people seem to be most likely to reverse their choices when facing a moderate, as opposed to large, number of opposing opinions. Finally, the time people spend making the first decision significantly predicts whether they will reverse their decisions later on, whereas demographics such as age and gender do not. These results have implications for consumer behavior research as well as online marketing strategies. © 2014 SAGE Publications.",Zhu H.; Huberman B.A.,Operational,10.1177/0002764214527089,conformity theory; social influence; social media and choices,5.0,,60,5,SAGE Publications Inc.,"The abstract discusses an experiment that measures how social influence affects consumer choices in online recommender systems, which aligns with managing day-to-day consumer decision-making activities.",scopus-recommendation,10,20,To Switch or Not To Switch: Understanding Social Influence in Online Choices,2014
"Electronic recommendation agents provide a way for online marketers to gather information about consumer preferences and assess the quality of consumer decisions. Much of the literature on recommendation agents, however, employs divergent measures to assess consumer decision quality. Moreover, decision quality measures are dictated by the type of agent employed. This article provides a review of the decision quality measures used in the recommendation agent research to date and proposes novel measures. We classify and examine the assumptions of-and relationships among-preference-dependent, preference-independent, and subjective measures of decision quality. The analysis of data from an experiment that simulates a broad spectrum of recommendation agents shows that the relative utility and the sum of attribute values of the chosen alternative capture the majority of variance in objective decision quality. Although subjective decision quality measures turn out to be poor proxies for objective measures, they provide important incremental information. Managerial implications for deploying electronic recommendation agents to gather information and measure consumer decision quality under different conditions are discussed. © 2011 Direct Marketing Educational Foundation, Inc.",Aksoy L.; Cooil B.; Lurie N.H.,Operational,10.1016/j.intmar.2011.01.001,Decision making; Decision quality; Measurement; Online; Preferences; Recommendation agents,10.0,,65,0,,"The abstract discusses decision quality measures in the context of electronic recommendation agents, focusing on daily consumer decision-making and the effectiveness of these agents in gathering consumer preferences. This aligns closely with managing day-to-day activities related to marketing operations.",scopus-recommendation,10,15,Decision Quality Measures in Recommendation Agents Research,2011
"This research examines the influence of recommendations on consumer decision making during online shopping experiences. Evidence from two empirical studies suggests that many online consumers seek and accept recommendations in order to effectively manage the amount of information available during online search processes. These findings suggest that consumers use the mere availability of peer recommendations as a decision-making heuristic, irrespective of the peer recommender's personal characteristics. Findings also suggest that consumer preference for peer versus editorial recommendations depends on the specific nature of the consumer's shopping goal: utilitarian or hedonic Finally, results from this study indicate that consumers prefer peer and editorial recommendations over other types of effort-reducing cues that might be available during online search. As such, retailers must consider a number of factors including recommender characteristics, shopping goals, and product characteristics in their bid to provide consumers with the appropriate type of recommendation for their respective decision-making task. © 2005 Wiley Periodicals, Inc. and Direct Marketing Educational Foundation, Inc.",Smith D.; Menon S.; Sivakumar K.,Operational,10.1002/dir.20041,,5.0,,65,5,Elsevier Inc.,"The abstract discusses consumer decision-making and the use of recommendations during online shopping, which aligns with managing day-to-day activities related to consumer preferences and choices. It specifically mentions online recommendations, which are operational decisions.",scopus-recommendation,10,15,"Online peer and editorial recommendations, trust, and choice in virtual markets",2005
"This paper studies how smart recommendation agents (those that filter and integrate information and offer feedback to customers) influence consumer decision making in online stores, in comparison to recommendation agents that are merely ""knowledgeable"" of the alternative options that exist in a product assortment. The cognitive cost model is used to propose hypotheses that link information search and alternative evaluation with two shopping environment influences that are typical of online settings. A study that simulates search and evaluation in a Web-based choice environment is conducted to test the hypotheses. The results offer insights into how the ""feedback"" provided by a recommendation agent on the product options available may have an effect on search and evaluation in an online store. © 2007 Wiley Periodicals, Inc. and Direct Marketing Educational Foundation, Inc.",Punj G.N.; Moore R.,Operational,10.1002/dir.20089,,10.0,,60,0,Elsevier Inc.,"The abstract discusses the role of smart recommendation agents in influencing consumer decision-making in online stores, which aligns closely with managing day-to-day activities related to consumer preferences and recommendations.",scopus-recommendation,10,20,Smart versus knowledgeable online recommendation agents,2007
"The burgeoning growth of online retailing is forcing businesses to provide better support for consumer decision making on e-commerce Web sites. Consequently, researchers in information systems and marketing have been focusing on investigating the effectiveness of Web-based decision support systems (WebDSS) in providing accurate and satisfying choices for customers. We consider WebDSS implementation based on compensatory, non-compensatory decision strategies and synthesize the existing literature. The results of synthesis show that compensatory WebDSS perform better than non-compensatory WebDSS in terms of decision quality, satisfaction, effort, and confidence. We then investigate the level of Web site support provided for consumers'execution of compensatory and non-compensatory strategies. We examined 375 U.S.-based company Web sites and found that though moderate levels of support exists for consumers to implement non-compensatory choice strategies, virtually no support exists for executing multi-attribute-based compensatory choice strategies. Copyright © 2008, IGI Global.",Gudigantala N.; Song J.; Jones D.R.,Operational,10.4018/jebr.2008100104,Decision strategies; Decision technology; Electronic product recommendation agents; Recommendation systems; Web-based decision support systems,10.0,,50,0,IGI Publishing,"The abstract discusses the implementation and effectiveness of Web-based decision support systems (WebDSS) in facilitating consumer decision making, which aligns with day-to-day activities of managing consumer interactions and choices on e-commerce platforms.",scopus-recommendation,10,30,How well do e-commerce web sites support compensatory and non-compensatory decision strategies? An exploratory study,2008
"Recommendations often play a positive role in the decision process by reducing the difficulty associated with choosing between options. However, in certain circumstances recommendations play a less positive and more undesirable role from the perspectives of both the recommending agent or agency and the person receiving the recommendation. Across a series of four studies, we explore consumer response when recommendations by experts and intelligent agents contradict the consumer's initial impressions of choice options. We find that unsolicited advice that contradicts initial impressions leads to the activation of a reactant state on the part of the decision maker. This reactance, in turn, leads to a behavioral backlash that results not only in consumers ignoring the agents' recommendations but in intentionally contradicting them.",Fitzsimons G.J.; Lehmann D.R.,Operational,10.1287/mksc.1030.0033,Decision support systems; Intelligent agents; Internet marketing; Recommendations,5.0,,60,5,INFORMS Inst.for Operations Res.and the Management Sciences,"The abstract discusses consumer reactions to recommendations made by experts and intelligent agents, focusing on day-to-day decision-making processes and the unintended consequences of those recommendations. It emphasizes the behavioral aspects of consumers when interacting with AI and expert systems, which aligns with operational aspects of managing consumer preferences and recommendations.",scopus-recommendation,10,20,Reactance to Recommendations: When Unsolicited Advice Yields Contrary Responses,2004
"The Internet has become a popular medium for information exchange and knowledge delivery. Several traditional social activities have moved to the Internet, such as distance learning, tele-medical system and. traditional buying and selling activities. Online merchants must know what users want, so providing recommendation services is an important strategy. Analyzes users' on-line behavior and interests, and recommends to them new or potential products. The analysis mechanism is based on the correlation among customers, product items, and product features. An algorithm is developed to classify users into groups and the recommendation is based on the classification. The system can help merchants to make suitable business decisions and provide personalized information to the customers. A generic mobile agent framework for e-commerce applications is proposed. The aforementioned collaborative computing architecture for the recommendation system is based on the framework.",Shih T.K.; Chiu C.-F.; Hsu H.-H.; Lin F.,Operational,10.1108/02635570210445853,Agents; Computer user groups; Electronic commerce; Internet; Recommendations,10.0,,60,0,,"The abstract discusses a system designed to analyze online user behavior and provide personalized recommendations, which aligns closely with day-to-day operational activities in e-commerce.",scopus-recommendation,10,20,An integrated framework for recommendation systems in e-commerce,2002
"Artificial intelligence (AI) in the context of customer service, we define as a technology-enabled system for evaluating real-time service scenarios using data collected from digital and/or physical sources in order to pro-vide personalised recommendations, alternatives, and solutions to customers' enquiries or problems, even very complex ones . We examined, in a banking services context, whether consumers preferred AI or Human online customer service applications using an experimental design across three field-based experiments. The results show that, in the case of low-complexity tasks, consumers considered the problem-solving ability of AI to be greater than that of human customer service and were more likely to use AI while, conversely, for high-complexity tasks, they viewed human customer service as superior and were more likely to use it than AI. Moreover, we found that perceived problem-solving ability mediated the effects of customers' service usage intentions (i.e., their preference for AI vs. Human) with task complexity serving as a boundary condition. Here we discuss our research and the results and conclude by offering practical suggestions for banks seeking to reach customers and engage with them more effectively by leveraging the distinctive features of AI customer service. (C) 2020 The Author(s). Published by Elsevier Ltd on behalf of Australian and New Zealand Marketing Academy.","Xu, YZ; Shieh, CH; van Esch, P; Ling, IL",Operational,10.1016/j.ausmj.2020.03.005,AI customer service; AI definition; Task complexity; Problem-solving ability; Usage intention,5.0,,60,5,SAGE PUBLICATIONS LTD,"The abstract discusses the evaluation of AI in customer service, particularly in banking, focusing on real-time service scenarios and consumer preferences in day-to-day operations. It emphasizes the practical application of AI for problem-solving in customer inquiries, which fits the operational level.",wos-ai,10,20,"AI customer service: Task complexity, problem-solving ability, and usage intention",2020
"Artificial intelligence (AI) recommendations are becoming increasingly prevalent, but consumers are often reluctant to trust them, in part due to the black-box nature of algorithm-facilitated recommendation agents. Despite the acknowledgment of the vital role of interpretability in consumer trust in AI recommendations, it remains unclear how to effectively increase interpretability perceptions and consequently enhance positive consumer responses. The current research addresses this issue by investigating the effects of the presence and type of post hoc explanations in boosting positive consumer responses to AI recommendations in different decision-making domains. Across four studies, the authors demonstrate that the presence of post hoc explanations increases interpretability perceptions, which in turn fosters positive consumer responses (e.g., trust, purchase intention, and click-through) to AI recommendations. Moreover, they show that the facilitating effect of post hoc explanations is stronger in the utilitarian (vs. hedonic) decision-making domain. Further, explanation type modulates the effectiveness of post hoc explanations such that attribute-based explanations are more effective in enhancing trust in the utilitarian decision-making domain, whereas user-based explanations are more effective in the hedonic decision-making domain.","Chen, CD; Tian, AD; Jiang, RC",Operational,10.1177/10949968231200221,AI recommendations; post hoc explanations; trust; consumer responses; interpretability perceptions; hedonic/utilitarian decision making,5.0,,60,0,SAGE PUBLICATIONS INC,"The abstract discusses how post hoc explanations in AI recommendations can enhance consumer trust and decision-making, which relates directly to the day-to-day operations of consumer interactions with AI systems.",wos-ai,10,25,When Post Hoc Explanation Knocks: Consumer Responses to Explainable AI Recommendations,2023
"There is little research on how consumers decide whether they want to use algorithmic advice or not. In this research, we show that consumers' lay beliefs about artificial intelligence (AI) serve as a heuristic cue to evaluate accuracy of algorithmic advice in different professional service domains. Three studies provide robust evidence that consumers who believe that AI is higher than human intelligence are more likely to adopt algorithmic advice. We also demonstrate that lay beliefs about AI only influence adoption of algorithmic advice when a decision task is perceived to be complex.","von Walter, B; Kremmel, D; Jäger, B",Operational,10.1007/s11002-021-09589-1,Algorithmic advice; Robo-advisors; Complexity; Artificial intelligence; Service automation; Professional services,5.0,,60,5,SPRINGER,"The abstract discusses how consumers make decisions regarding the use of algorithmic advice, which relates to day-to-day consumer behavior and decision-making processes influenced by AI. It specifically highlights consumer interactions with AI in decision tasks, which aligns more closely with operational decisions.",wos-ai,10,20,The impact of lay beliefs about AI on adoption of algorithmic advice,2022
"The precision of artificial intelligence (AI)-generated information has been suggested in the past as a method of nudging consumers' evaluations and intentions, but little is known about whether such effects are also context-sensitive. Based on four studies, we find a matched condition under which consumers are more likely to make a positive response when precise (imprecise) numbers presented by AI recommenders are used in a utilitarian (hedonic) consumption context (Study 1). Additionally, we show that consumer conceptual fluency also mediates this matching effect on consumer purchase decision-making (Studies 2). We further show the matching effect is moderated by the recommender type (Study 3) and consumer lay beliefs about the AI and human recommenders (Study 4). This study shows that when consumers' lay belief changes from AI performs objective tasks well and Human performs subjective tasks well to AI performs subjective tasks well and Human performs objective tasks well, it can change the difference in the matching relationship between human and AI recommenders.","Zhu, H; Zhu, ZM; Ou, YL; Yin, Y",Operational,10.1002/mar.21904,AI adoption; artificial intelligence; conceptual fluency; hedonic product; preciseness; recommendation; utilitarian product,5.0,,65,5,WILEY,"The abstract discusses the impact of AI-generated information on consumer decision-making, particularly in the context of recommendations and consumer preferences, which aligns with day-to-day operational decisions.",wos-ai,10,15,To be precise (imprecise) in utilitarian (hedonic) contexts: Examining the influence of numerical precision on consumer reactions to artificial intelligence-based recommendations,2023
"Voice shopping creates a novel shopping experience as it is prompted by human-AI interaction. It greatly reduces the time required in consumer decision-making, while it could impair consumers' autonomy. This study thus investigates how the social role of voice assistants and user autonomy affect consumers' relationships and buying decisions. Using media equation theory, two experimental studies examined the effects of social role and user autonomy on perceived human-likeness, trust, and purchase intention. Study 1 (86 participants) and Study 2 (112 participants) found that perceived human-likeness and trust serially mediated the relationship between user autonomy and purchase intention. This finding contributes to the media equation research by affirming the effectiveness of implicit anthropomorphism processing and highlights the importance of improving consumers' confidence via voice channels.","Huh, J; Whang, C; Kim, HY",Operational,10.1080/20932685.2022.2085603,Human-AI interaction; voice assistant; voice shopping; social role; user autonomy,10.0,,60,0,TAYLOR & FRANCIS LTD,"The abstract discusses the effects of voice shopping on consumer decision-making facilitated by AI assistants, indicating a focus on day-to-day activities and interactions between consumers and technology.",wos-ai,10,20,Building trust with voice assistants for apparel shopping: The effects of social role and user autonomy,2023
"Rapid development and adoption of AI, machine learning, and natural language processing applications challenge managers and policy makers to harness these transformative technologies. In this context, the authors provide evidence of a novel word-of-machine effect, the phenomenon by which utilitarian/hedonic attribute trade-offs determine preference for, or resistance to, AI-based recommendations compared with traditional word of mouth, or human-based recommendations. The word-of-machine effect stems from a lay belief that AI recommenders are more competent than human recommenders in the utilitarian realm and less competent than human recommenders in the hedonic realm. As a consequence, importance or salience of utilitarian attributes determine preference for AI recommenders over human ones, and importance or salience of hedonic attributes determine resistance to AI recommenders over human ones (Studies 1-4). The word-of machine effect is robust to attribute complexity, number of options considered, and transaction costs. The word-of-machine effect reverses for utilitarian goals if a recommendation needs matching to a person's unique preferences (Study 5) and is eliminated in the case of human-AI hybrid decision making (i.e., augmented rather than artificial intelligence; Study 6). An intervention based on the consider-the-opposite protocol attenuates the word-of-machine effect (Studies 7a-b).","Longoni, C; Cian, L",Operational,10.1177/0022242920957347,algorithms; artificial intelligence; augmented intelligence; hedonic and utilitarian consumption; recommendations; technology,5.0,,60,5,SAGE PUBLICATIONS INC,"The abstract discusses AI recommendations and consumer preferences, which are directly related to managing day-to-day activities in marketing and decision-making processes. It involves practical applications of AI in consumer interactions and preferences.",wos-ai,10,20,Artificial Intelligence in Utilitarian vs. Hedonic Contexts: The Word-of-Machine Effect,2022
"The emergence of artificial intelligence technologies, such as recommendation agents, presents new challenges and opportunities for marketing. Recommendation agents assist consumers in their online grocery shopping decisions by analyzing data on preferences and behaviors. This research highlights that while recommendation agents can reduce choice overload and make purchase decisions easier for consumers, they are also associated with higher uncertainty in decision-making. Three experimental studies confirmed that purchases aided by recommendation agents are perceived as more uncertain and reduced perceptions of control over the choices explain this outcome. Furthermore, lower choice satisfaction and purchase intentions are confirmed as consequences of perceived uncertainty. Personal characteristics such as risk aversion and maximization tendencies are considered boundary conditions for these effects.","Rohden, SF; Espartel, LB",Operational,10.1007/s10660-024-09808-7,Smart retailing; Artificial intelligence; Choice overload; Maximization tendencies; Risk perception,10.0,,60,0,SPRINGER,"The abstract discusses the use of recommendation agents in online grocery shopping, focusing on day-to-day consumer decision-making and the management of choices influenced by AI technology.",wos-artificial intelligence,10,20,Consumer reactions to technology in retail: choice uncertainty and reduced perceived control in decisions assisted by recommendation agents,2024
