Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Purpose: Over the past 20 years, partial least squares (PLS) has become a popular method in marketing research. At the same time, several methodological studies have demonstrated problems with the technique but have had little impact on its use in marketing research practice. This study aims to present some of these criticisms in a reader-friendly way for non-methodologists. Design/methodology/approach: Key critiques of PLS are summarized and demonstrated using existing data sets in easily replicated ways. Recommendations are made for assessing whether PLS is a useful method for a given research problem. Findings: PLS is fundamentally just a way of constructing scale scores for regression. PLS provides no clear benefits for marketing researchers and has disadvantages that are features of the original design and cannot be solved within the PLS framework itself. Unweighted sums of item scores provide a more robust way of creating scale scores. Research limitations/implications: The findings strongly suggest that researchers abandon the use of PLS in typical marketing studies. Practical implications: This paper provides concrete examples and techniques to practicing marketing and social science researchers regarding how to incorporate composites into their work, and how to make decisions regarding such. Originality/value: This work presents a novel perspective on PLS critiques by showing how researchers can use their own data to assess whether PLS (or another composite method) can provide any advantage over simple sum scores. A composite equivalence index is introduced for this purpose. © 2022, Mikko Rönkkö, Nick Lee, Joerg Evermann, Cameron McIntosh and John Antonakis.",Rönkkö M.; Lee N.; Evermann J.; McIntosh C.; Antonakis J.,Not identified,10.1108/EJM-02-2021-0099,Composites; Measurement; Model testing; Partial least squares; Structural equation models; Theory testing,70.0,,5,0,Emerald Publishing,"The abstract presents a critique of a specific statistical method (PLS) used in marketing research without making clear strategic, tactical, or operational implications. It primarily focuses on methodological issues rather than providing insights or decisions relevant to the defined categories.",scopus-recommendation,10,15,Marketing or methodology? Exposing the fallacies of PLS with simple demonstrations,2023
"First Nations peoples have the right to participate in all decisions affecting them. This includes food policy decision-making. In the Australian state of Victoria, the Food Policies for Aboriginal and Torres Strait Islander Health (FoodPATH) project aimed to determine the food policy actions that are likely to be effective and acceptable for Victorian Aboriginal Communities. Community-based workshops were held with six Aboriginal Community-Controlled Organisations (ACCOs) in urban and regional Victoria during 2022. A team of at least three Aboriginal and Torres Strait Islander facilitators guided participants (n = 53) through a series of workshop activities using group model building methods. Group model building is a participatory systems science research method which enables community stakeholders to develop a shared understanding of the system-level drivers of complex problems and co-design actions to address them. Workshop discussions coincided with real-time creation of a visual system map of the interconnected determinants of food choice. Participants used these maps to develop and prioritise actions for improving food environments and nutrition in the community. Participants identified a diverse array of interconnected factors influencing food choice and nutrition in Aboriginal Communities across Victoria. Food access and affordability, junk food marketing, food knowledge and skills and diet and disease were common themes across all sites, while access to junk food, growing local food, traditional Aboriginal foods, and family, Community and culture were key themes in most sites. Results informed a Community-driven agenda, comprising five Community-led actions and five government policy recommendations for improving food environments and nutrition for Victorian Aboriginal Communities. © 2024 The Author(s)","Browne J.; Walker (Yorta Yorta) T.; Hill (Torres Strait Islander) K.; Mitchell (Mununjali) F.; Beswick H.; Thow (Pennemuker, Ngāti Porou) S.; Ryan (Gunditjmara) J.; Sherriff (Wotjobaluk) S.; Rossignoli A.; Ropitini (Ngāti Kahungunu, Ngāti Maniapoto) A.; Johnstone M.; Paradies (Wakaya) Y.; Backholer K.; Allender S.; Brown A.D.",Not identified,10.1016/j.foodpol.2024.102676,Aboriginal and Torres Strait Islander; First Nations; Food environments; Food policy; Group model building; Systems thinking,50.0,,10,20,Elsevier Ltd,"The abstract discusses food policy actions and community engagement but does not align clearly with the definitions provided for strategic, tactical, or operational classifications. It focuses on community-driven initiatives rather than marketing-related strategies.",scopus-recommendation,10,10,Food policies for Aboriginal and Torres Strait Islander health (FoodPATH): A systems thinking approach,2024
"Despite being recognised as a lucrative segment by the industry, multigenerational family vacation remains an under-researched area. This study explores Korean multigenerational family vacation decision making (FVDM). Using a neo-Confucian epistemology, this study contributes to the existing family tourism literature, which has mainly researched Western nuclear family holidays, by investigating how Korean multigenerational families resolve conflicts during the FVDM process. Data were collected from 14 Korean multigenerational families using focus groups, interviews and visual methods. The study reveals the influence of neo-Confucianism on FVDM communication and the conflict resolution strategies. The vertical communication across generations was guided by filial piety while the horizontal communication within the second generation demonstrates seniority- and male- oriented values. Given the communication patterns, each generation adopted conflict resolution strategies to maintain family harmony, which is a core value of neo-Confucianism. Recommendations are provided to tourism practitioners to develop tourism products and marketing strategies. © 2020 Elsevier Ltd",Yang M.J.H.; Khoo-Lattimore C.; Yang E.C.L.,Not identified,10.1016/j.tourman.2020.104076,Asian epistemology; Communication pattern; Conflict resolution strategy; Family holiday; Family vacation decision making; Multigenerational family vacation; Neo-confucianism,40.0,,10,25,Elsevier Ltd,"The abstract discusses multigenerational family vacation decision making in a cultural context, which does not clearly fit into any of the provided classifications related to strategic, tactical, or operational marketing decisions. The focus is on family dynamics and cultural influences rather than marketing applications.",scopus-recommendation,10,15,Three generations on a holiday: Exploring the influence of Neo-Confucian values on Korean Multigenerational Family vacation decision making,2020
"Purpose: The purpose of this paper is to examine the use of e-resources by the Faculty of Law’s academic staff at the University of Namibia’s (UNAM’s) main campus. The study aimed to determine their level of awareness of electronic resources (e-resources) available to them, how useful and effective they found these e-resources, and the challenges they face in accessing them. Design/methodology/approach: A convenient sampling technique was used to select a sample of 12 law academics from the population of 17. The study used both qualitative and quantitative research methods using questionnaires and a semi-structured interview guide. Findings: Findings revealed that the majority of the law academics were aware of the e-resources subscribed by UNAM’s library, although some were not aware of the newly subscribed international law databases. The findings further revealed that the academics used e-resources for research, publications and teaching purposes, but irregular training, bandwidth problems and limited searching skills hindered their use of e-resources. Practical implications: Findings could be used to inform future collection-development decisions, realignment of information-literacy training and promotion and marketing of library services. Originality/value: This study has made a significant contribution in the understanding the use of electronic legal resources by law academics at UNAM. The findings and recommendations could also benefit similar academic institutions in developing countries like Namibia. © 2020, Emerald Publishing Limited.",Leonard A.; Hamutumwa N.M.; Mnubi-Mchombu C.,Not identified,10.1108/CC-06-2019-0017,Academic libraries; Electronic resources; Law faculty; Namibia; Online databases; Usage studies,20.0,,25,30,Emerald Group Holdings Ltd.,"The abstract discusses the use of e-resources by academic staff in a specific context without clear strategic, tactical, or operational implications related to marketing or organizational goals.",scopus-recommendation,10,15,Use of electronic resources by law academics: a case study from the University of Namibia,2020
"HIGHLIGHTS The family or household provides the major source of labour for undertaking silvicultural practices involved in tree growing. Gender division of labour characterizes silvicultural practices in private forestry. Gender-based allocation of labour is influenced by experience of a household member related to a particular activity as well as competing labour demand in a cropping season. Men play a key and dominant role in decision making on the allocation of labour and marketing of timber. Mere ownership of woodlots by women is not a feasible pathway to having control over income obtained from the sales of timber from their woodlots. SUMMARY This paper draws on a study conducted in the selected districts of Iringa and Njombe regions in the Southern Highlands of Tanzania where over the past decade Non-industrial Private Forestry (NIPF) has emerged involving village-based domestic investors. Data for the study were largely collected using focus group discussions (FGDs) of men and women tree growers. Data were analysed using content analysis focusing on the emerging themes, subthemes, and patterns. The paper shows that gender division of labour characterizes silvicultural practices in private forestry. Men play a key and dominant role in decision making on the allocation of labour and marketing of timber. We argue that, given this arrangement, as long as men continue to dominate the market sphere, mere ownership of woodlots by women is not a feasible pathway to having control over income obtained from the sales of timber from their woodlots. To address this, the paper comes up with some recommendations. © 2021 Commonwealth Forestry Association. All rights reserved.",Nsenga J.V.; Mwaseba D.L.,Not identified,10.1505/146554821832140349,intra-household gender relations; non-industrial private forestry; participation; Tanzania; women,50.0,,10,20,Commonwealth Forestry Association,"The abstract discusses gender roles in labor allocation and decision-making in forestry, which does not align clearly with the definitions of strategic, tactical, or operational classifications related to marketing.",scopus-recommendation,10,10,"Intra-Household Gender Relations and Women Participation in Non-Industrial Private Forestry in the Southern Highlands of Tanzania; [Relations entre sexes et participation des femmes au sein des foyers dans la foresterie privée non-industrielle des terres hautes du sud, en Tanzanie]",2021
"Sustainability in architecture engages a wide range of considerations in the light of the significant negative impact of buildings on the environment. One aspect of research in this parlance engages the technological and the social dimensions of building innovation, which promote the use of renewable technology as a mitigation strategy. The challenge, however, is that the end-users or building clients do not always have sufficient awareness and information regarding these technologies to guide their decision to accept it. Consequently, the diffusion of said innovations is slow, and the environmental or building problems they were invented to solve persist at the expense of both humanity and the environment. This study, therefore, focuses on a quantitative investigation to ascertain the level of awareness and interest of residents in the United Arab Emirates (UAE) on Building Integrated Photovoltaics (BIPV) as an example of renewable energy-based building technology. In this study, 289 residents participated, following the distribution of a questionnaire to demographically distinct individuals. This distinction was used in the analysis to highlight different groups such as, gender, generations, and occupational background of the respondents. The findings of the study show, firstly, that there is a high level of awareness of BIPV in the sample. The study also shows that comparing awareness with each of these demographic variables produced a second layer of findings. For example, the statistical analysis showed that there is no significant difference between the level of awareness and any of the demographic characteristics of the study participants. However, there is a significant statistical difference (p = 0.000) between awareness and interest in BIPV. In concluding this study, recommendations for further research that elaborates other statistical variables and tests, as well as a follow-up qualitative investigation are planned and outlined for future studies. The findings of this investigation may be of benefit to researchers, policy makers, as well as energy companies and marketing agencies within and outside the region. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Albattah M.; Attoye D.E.,Not identified,10.3390/su13126665,Awareness; Building integrated photovoltaics; Demographics; Questionnaire; Renewable energy; Sustainability; United Arab Emirates,20.0,,10,50,MDPI AG,"The abstract discusses sustainability in architecture and the awareness of Building Integrated Photovoltaics (BIPV), which does not fit neatly into the classifications of strategic, tactical, or operational decision-making in marketing. It primarily focuses on a research study rather than marketing implications.",scopus-recommendation,10,10,A quantitative investigation on awareness of renewable energy building technology in the United Arab Emirates,2021
"Background Philip Morris Products SA (PMPSA) submitted a premarket tobacco application (PMTA) to US Food and Drug Administration (FDA) seeking an order permitting it to market IQOS in the USA. US law requires FDA to deny marketing authorisation if applicants fail to demonstrate that their product is 'appropriate for the protection of the public health'. FDA issued a marketing order for IQOS in April 2019, which Philip Morris is using to promote IQOS outside the USA. Methods We analysed FDA's Technical Project Lead Review and marketing order for IQOS, relevant law and guidance on PMTAs and independent research on the health impacts of IQOS. Results FDA found that the evidence PMPSA submitted did not demonstrate reduction in long-term disease risks and that IQOS aerosol emits toxins with carcinogenic and genotoxic potential, some at higher levels than conventional cigarettes. PMPSA did not appropriately consider the health impacts of dual use, the product's attractiveness to youth or data showing that consumers do not accurately perceive the addiction risks of IQOS. Despite FDA's own scientists' recommendations and independent research showing that IQOS presents serious risks to users including cytotoxic, genotoxic, hepatotoxic, cardiovascular and pulmonary risks, FDA concluded that IQOS is 'appropriate for the protection of the public health'. Conclusion FDA's decision allowing IQOS to be marketed in the USA disregarded valid scientific evidence and misapplied the public health standard mandated by law. This decision may have important health impacts, influence marketing IQOS outside the USA and erode public confidence in FDA's future PMTA decisions.  © Author(s) (or their employer(s)) 2021. No commercial re-use. See rights and permissions. Published by BMJ.",Lempert L.K.; Glantz S.,Not identified,10.1136/tobaccocontrol-2019-055585,electronic nicotine delivery devices; non-cigarette tobacco products; public policy; tobacco industry,50.0,,10,20,BMJ Publishing Group,"The abstract discusses regulatory decisions regarding a tobacco product and their implications on public health, which does not fit neatly into the provided categories of strategic, tactical, or operational marketing decisions.",scopus-recommendation,10,10,Analysis of FDA's IQOS marketing authorisation and its policy impacts,2021
"Agriculture is highly sensitive to variations in both weather and climate. Farmers face uncertainty in the weather patterns over the short term, and climate over the longer term. The CGIAR Research Program on Climate Change, Agriculture and Food Security (CCAFS) has promoted a system of Local Technical Agro-Climatic Committees (LTACs)4 in two Colombian regions to explore means of creating dialogue between researchers and farmers that would provide farmers with options in the face of both short- and longer-term variations in climate. The article uses a case study approach to describe how the original LTACs were established, the benefits obtained from the LTAC system, and the expansion of the system to areas outside Colombia. The basic premise behind the LTAC approach is: If farmers and the local rural community at large can access and understand weather and climate forecasts and the responses of their crop production, processing, and marketing options under local conditions, they can make better decisions on how to manage their farms and businesses. There are six basic components that are required to implement the LTAC approach to bridging the gap between climate science and farmers: (i) Establishment of the LTAC with alignment of local parties interested in managing variation in the climate and definition of their roles; (ii) local climate and monthly climate forecast; (iii) crop modeling and understanding of climate variation on crop production, processing and marketing and the impact this will have on management; (iv) dialogue between scientists, experts, and farmers; (v) dissemination and socialization of the dialogue; and (vi) local capacity building, which cuts across all the other five components. The regular monthly meetings of the LTACs are the focal point of the overall process, bringing together information from various sources, organizing the ideas and thoughts, and then disseminating the information. A feature of the committees was their diversity. The committees required specific inputs, particularly on climate and the crop response before each meeting. Research organizations provided climate forecasts and crop response data. The forecasts proved closer to reality than long term means and the crops models that were used to predict crop response to changes in management and climate variation were relatively simple and unsophisticated. The committees gained confidence in these prognoses, which then formed the basis for dialogue on how best to manage climate variation. The production-side participants appreciated the opportunity to present their own points of view and the move from top-down recommendations, coming from the researchers and extension agents, towards a menu of options which they discussed. At the same time, it was evident in the early meetings that many of the participants came ill-prepared to grasp concepts related to managing climatic variation, thus highlighting the need for capacity building within the LTACs themselves. LTACs actively promulgated their findings through bulletins, social networks, extension services, farmers’ organizations radio, TV, and the press. In the dry El Niño year of 2015, many farmers used the information generated by the LTACs to better manage their crops, increasing yields, and reducing losses. More LTACs are now being established in Colombia, Honduras, Guatemala and Nicaragua. These countries have understood the value of creating mechanisms through which researches and farmers can exchange ideas, with the farmers choosing options to improve their management based on better weather and climate forecasts and an understanding of how the weather and climate affects their crops. © 2018 The Authors",Loboguerrero A.M.; Boshell F.; León G.; Martinez-Baron D.; Giraldo D.; Recaman Mejía L.; Díaz E.; Cock J.,Not identified,10.1016/j.crm.2018.08.001,Agro-climatic information; CCAFS; Climate risk; Colombia; Local communities; Participatory approach,80.0,,5,5,Elsevier B.V.,"The abstract discusses the implementation of Local Technical Agro-Climatic Committees (LTACs) to facilitate dialogue between farmers and researchers about climate variations and their impacts on agriculture. It does not clearly align with the definitions of strategic, tactical, or operational decision-making frameworks provided, nor does it fit the out of scope category.",scopus-recommendation,5,5,Bridging the gap between climate science and farmers in Colombia,2018
"The study examines the research methodology of more than 200 empirical investigations of ethics in personal selling and sales management between 1980 and 2010. The review discusses the sources and authorship of the sales ethics research. To better understand the drivers of empirical sales ethics research, the foundations used in business, marketing, and sales ethics are compared. The use of hypotheses, operationalization, measurement, population and sampling decisions, research design, and statistical analysis techniques were examined as part of theory development and testing. The review establishes a benchmark, assesses the status and direction of the sales ethics research methodology, and helps inform researchers who need to deal with increasing amounts of empirical research. The investigation identified changing sources of publication with the Journal of Business Ethics and the Journal of Personal Selling & Sales Management maintaining their position as the main conduit of high quality empirical sales ethics research. The results suggest that despite the use of theoretical models for empirical testing, a greater variety of moral frameworks and wider use of marketing exchange theory is needed. The review highlights many sound aspects about the empirical sales ethics research statistical methodology but also raises concerns about several areas. Ways in which these concerns might be addressed and recommendations for researchers are provided. © 2013, Springer Science+Business Media Dordrecht.",McClaren N.,Not identified,10.1007/s10551-013-1871-3,Empirical; Ethics; Management; Managers; Marketing; Methodology; Methods; Personal; Research; Review; Sales; Salespeople; Selling; Theory,70.0,,5,0,Kluwer Academic Publishers,"The abstract discusses the methodology of empirical sales ethics research, which doesn't clearly align with strategic, tactical, or operational classifications in a marketing context. It presents a review rather than actionable insights or decisions.",scopus-recommendation,10,15,The Methodology in Empirical Sales Ethics Research: 1980–2010,2015
"Health-related knowledge has been assumed to inform lifestyle choices for school-aged students. A ‘health-promoting school’ provides the conceptual framework for this intervention. A large boarding school developed, implemented and refined a Nutritional Symbol System for their dining hall. The effectiveness of this social marketing strategy and school-based Health Education Program was evaluated by interviewing students (n = 16) for nutritional knowledge and application of the Nutritional Symbol System (NSS) to food choices in a range of contexts within (for example, in the dining hall and canteen) and beyond the school. In-depth interview data were collected, recorded and analyzed manually and via the Leximancer text mining software. Results indicated that there was a lack of consistent and accurate student knowledge derived from the Health Education Programs. Recommendations include a greater alignment between the Nutritional Symbol System, the plate and all Health Education Program materials to enhance students' health literacy around informed nutrition-related decisions. © 2013 Australian Council for Health, Physical Education and Recreation.",Miller J.; Graham L.; Pennington J.,Not identified,10.1080/18377122.2013.836771,Children; Education effectiveness; Nutritional; Social marketing,40.0,,10,30,,"The abstract discusses health-related education and nutritional knowledge among students but does not clearly align with any of the defined categories of strategic, tactical, or operational marketing decisions. Its focus is more on educational interventions rather than marketing strategies.",scopus-recommendation,10,10,The nexus of knowledge and behavior for school-aged children: Implementation of health education programs and a nutritional symbol system,2013
"Indonesia has witnessed extreme weather conditions in various regions in recent times. In the early 2013, these conditions have caused flood in Karawang district. This extremity in climate conditions indicates that climate change has occurred. Climate change, in the form of high/low rainfall, erratic rainfall or changes in the rainy/dry season, has become problem to paddy farmers of Karawang district, who have faced increase in post-harvest losses of paddy. Technological capability of farmers is one of the main factors that play important role in tackling such conditions. Measurement of post-harvest technological capabilities of paddy farmers in dealing with climate change is carried out using six criteria, such as the production capability, investment capability, capability to make small changes, capability to make major changes, marketing capability, and capability to create network. The methods used to measure the technological capabilities are the Analytical Hierarchy Process (AHP) and Non-Numeric Multi Expert Multi Criteria Decision Making (MEMCDM). This paper studies the level of post-harvest technological capabilities of farmers in dealing with climate change and provides technology policy recommendation. © 2014 Inderscience Enterprises Ltd.",Anujuprana A.H.; Machfud; Sutrisno; Suryani A.,Not identified,10.1504/IJTPM.2014.060158,Climate change; Level of technological capabilities; Policy recommendation; Technological capability,15.0,,15,50,Inderscience Publishers,"The abstract discusses the impact of climate change on agricultural practices, specifically paddy farming in Indonesia, and focuses on measuring technological capabilities rather than marketing-related decisions.",scopus-recommendation,10,10,Model for measuring post-harvest technological capability of paddy farmers in dealing with climate change,2014
"Increasing shifts in population proportions have led to an increasing demand on education institutions to recruit Hispanics. A random and stratified national sample was used to answer the following questions: (1) What are the psychographic typologies that are likely to identify Hispanic students by their desire to pursue or not to pursue graduate education? (2) What relationship, if any, does income of the parents play in a Hispanic student's decision to pursue graduate education? (3) Is there a direct relationship between the parents' level of education and Hispanic students' decision to pursue graduate work? This paper attempts to dissolve myths about the variables associated with Hispanics' participation in graduate education, and to make recommendations for effective appeals to encourage Hispanic students to attend graduate programs. Copyright © 2005 by The Haworth Press, Inc. All rights reserved.",Adams R.; Kalliny M.; Saran A.; de los Santos G.,Not identified,10.1140/epje/e2005-00012-3,Demographic variables; Graduate studies; Higher education; Hispanics; Marketing; Psychographic variables; VALS,65.0,,10,5,,"The abstract discusses the recruitment of Hispanic students in graduate education and factors influencing their decisions, which does not align clearly with strategic, tactical, or operational marketing concepts. It also does not fall under out of scope as it pertains to education rather than marketing.",scopus-recommendation,10,10,Demographic and psychographic variables associated with Hispanic business majors intending to pursue graduate studies: Marketing implications,2005
"At-destination referrals from local experts play a critical and complementary role in information sourcing and venue decision strategies by visitors of a destination. This context-specific form of word-of-moulh communication is widely practiced, yet remains an under-researched phenomenon when taking into consideration the broad range of locals utilized by visitors when making at-destination decisions on travel-related services. Most word-of-mouth studies have examined its influence on consumer's purchase behavior, but few attempts have been made to investigate the local experts' perspective. This exploratory study attempts to contribute to the understanding of the phenomenon from the local experts' perspective from two aspects: (1) examining the nature and significance of at-destination recommendations; and (2) developing and testing a motivational construct of locals making recommendations. The results provide further evidence of a broad range of residents within a community being involved in the provision of venue information and direct property referrals. A test of motivational scale items reveals that five themes emerge as the underlying constructs driving the local experts' referral behavior. Discussion and implications are also provided based on the study results. © 2005 by The Haworth Press, Inc. All rights reserved.",Wang Y.; Severt D.; Rompf P.,Not identified,10.1300/J150v13n03_08,At-destination referrals/recommendations; Destination marketing; Referrer motivations; Tourism marketing; Word-of-mouth,35.0,,10,30,,"The abstract discusses the role of local experts in providing at-destination referrals and recommendations, which does not clearly fit into the strategic, tactical, or operational definitions provided. It also does not pertain to marketing applications as defined.",scopus-recommendation,10,15,Examining the nature and dynamics of At-destination recommendations: The local experts' perspective,2006
"Increasing shifts in population proportions have led to an increasing demand on education institutions to recruit Hispanics. A random and stratified national sample was used to answer the following questions: (1) What are the psychographic typologies that are likely to identify Hispanic students by their desire to pursue or not to pursue graduate education? (2) What relationship, if any, does income of the parents play in a Hispanic student's decision to pursue graduate education? (3) Is there a direct relationship between the parents' level of education and Hispanic students' decision to pursue graduate work? This paper attempts to dissolve myths about the variables associated with Hispanics' participation in graduate education, and to make recommendations for effective appeals to encourage Hispanic students to attend graduate programs. © 2005 Taylor and Francis Group, LLC.",Adams R.; Kalliny M.; Saran A.; Santos De G.L.,Not identified,10.1300/J050v15n01_05,Demographic variables; Graduate studies; Higher education; Hispanics; Marketing; Psychographic variables; Vals,40.0,,10,30,,"The abstract discusses research on factors influencing Hispanic students' decisions regarding graduate education, which does not clearly fit into any of the defined categories of strategic, tactical, or operational decisions in a marketing context.",scopus-recommendation,10,10,Demographic and psychographic variables associated with hispanic business majors intending to pursue graduate studies: Marketing implications,2005
"While many measures address, say, marketing ethics, relatively less attention has been paid to ethical dilemmas and decision-making specifically in project management. This paper presents results from the development of a multidimensional measure of ethical dilemmas and decision-making in project management. The investigator developed three vignettes representing ethical dilemmas that could be realistically found in three phases of most projects (the planning, execution, and termination phases). Each vignette is followed by Reidenbach and Robin's (Reidenbach RE, Robin DP. Toward the development of a multidimensional scale for improving evaluations in business ethics. Journal of Business Ethics 1990;9:639-653) 30-item response scale tapping five theories of ethics: Justice, Relativism, Egoism, Utilitarianism, and Deontology. Results from 247 management undergraduates doing project management validate the three vignettes and support this approach in stimulating heated class discussion on ethics. Recommendations are presented for trainers and project managers. © 2002 Elsevier Science Ltd and IPMA. All rights reserved.",Loo R.,Not identified,10.1016/S0263-7863(01)00056-4,Ethical decision-making; Ethical dilemmas; Ethical theories; Vignettes,50.0,,10,20,,"The content of the abstract discusses ethical dilemmas and decision-making in project management, which does not align clearly with the definitions and examples provided for strategic, tactical, operational, or out-of-scope categories. It focuses on ethics in project management rather than marketing-related applications.",scopus-recommendation,10,10,Tackling ethical dilemmas in project management using vignettes,2002
"The research confirms the coexistence of different images for hospitals, service centers within the same hospitals, and service programs offered by each of the service centers. The images of individual service centers are found not to be tied to the image of the host facility. Further, service centers and host facilities have differential rankings on the same service decision attributes. Managerial recommendations are offered for ''image differentiation'' between a hospital and its care centers.",Smith S.M.; Clark M.,Not identified,,,40.0,,10,30,,"The abstract discusses the images of hospitals and service centers and how they are perceived, which doesn't clearly fit into the strategic, tactical, or operational categories. It lacks a concrete application that aligns with the provided classifications.",scopus-recommendation,10,10,Hospital image and the positioning of service centers: An application in market analysis and strategy development,1990
"In the recently published paper [Gour Chandra Mahata and Sujit Kumar De, Supply chain inventory model for deteriorating items with maximum lifetime and partial trade credit to credit-risk customers, International Journal of Management Science and Engineering Management, 2017, DOI:10.1080/17509653.2015.1109482], a supplier-retailer supply chain model of a deteriorating item with maximum lifetime and partial trade credit to credit risk customers is studied. In their study, unfortunately the amount of the payable bank interest due to the deteriorated units is omitted in the retailer's profit function for making the marketing decision. Some other unrealistic studies are also found in the numerical section of the paper. In this study those non-trivial aws are identified and technically corrected. After correction, the theoretical existence of the optimal solutions of different scenarios are established and the solutions are derived using a soft computing technique. © 2019 American Institute of Mathematical Sciences.",Pramanik P.; Das S.M.; Maiti M.K.,Not identified,10.3934/jimo.2018096,Deterioration; EOQ model; Maximum lifetime; Partial trade credit; Supply chain,30.0,,20,25,American Institute of Mathematical Sciences,"The abstract discusses a supply chain inventory model for deteriorating items, focusing on theoretical corrections and optimization techniques, which do not clearly align with the definitions of strategic, tactical, or operational marketing decisions.",scopus-soft computing,10,15,Note on: Supply chain inventory model for deteriorating items with maximum lifetime and partial trade credit to credit risk customers,2019
"Artificial intelligence (AI) is an increasingly popular concept, although it is often used only as a marketing tool to label activities that are very far from AI. The purpose of this article is to show what artificial intelligence (AI) tools - expert systems - can actually be used for administrative decision in public administration. The end of the administrative decision must be justified in detail according to the legal regulations. Expert systems do this. The other large group of AI tools, solutions based on machine learning, act as black boxes, mapping input data to output data, so the reason for the solution is unknown. Therefore, these tools are not suitable for direct, administrative decision, but can support office work with expert systems. In this article, we present the operation of expert systems through examples.","Fejes, E; Futó, I",Not identified,10.35551/PFQ_2021_s_1_2,artificial intelligence; machine learning; expert system; public administration; administrative decision,10.0,,5,60,STATE AUDIT OFFICE HUNGARY,"The abstract discusses the use of AI, particularly expert systems, in the context of public administration rather than marketing or strategic decision-making, leading to ambiguity in classification.",wos-ai,15,10,Artificial Intelligence in Public Administration - Supporting Administrative Decisions,2021
"In this research, we investigate the behavior of Cronbach's coefficient alpha and its new standard error. We systematically analyze the effects of sample size, scale length, strength of item intercorrelations, and scale dimensionality. We demonstrate the beneficial effects of sample size on alpha's standard error and of scale length and the strengths of item intercorrelations (effects that are substitutes in their benefits) on both alpha and its standard error. Our findings also speak to this adage: Heterogeneity within the item covariance matrix (e.g., through multidimensionality or poor items) negatively impacts reliability by decreasing the precision of the estimation. We also examined the question of equilibrium scale length, showing the conditions for which it is optimal to add no items, or one, or multiple items to a scale. In terms of best practices, we recommend that researchers report a confidence interval or standard error along with the coefficient alpha point estimate.","Duhachek, A; Coughlan, AI; Iacobucci, D",Not identified,10.1287/mksc.1040.0097,measurement; survey research; reliability; coefficient alpha,35.0,,10,35,INFORMS,The abstract discusses statistical analysis and reliability measurement rather than marketing or strategic decision-making. It does not fit well into any of the defined categories.,wos-ai,10,10,Results on the standard error of the coefficient alpha index of reliability,2005
"Historically, the fields of Decision Support Systems and Expert Systems grew up from different backgrounds; Management Information Systems and Artificial Intelligence, respectively. As a result, many people still regard them as unrelated fields, although Operational Researchers are working in both of them. Expert Systems in particular have found it difficult to escape from an image of being isolated; not just from Decision Support Systems, but from all other types of computer system. Successful applications appeared to be confined to very well-defined tasks; either small systems for tasks of an operational nature, or large systems requiring expensive specialised computer support. The spread of Expert Systems into management and administrative applications from the scientific/technical domains of the early systems has been very slow. The view put forward in this paper is that for Expert Systems to be applied to problems in management or administration, the traditional 'closed-world' picture of an Expert System is usually inadequate. The real manifestation of the Expert System's role (and indeed that of the human expert) involves much more negotiation and interaction than in scientific/ technical domains. The consequences for the resulting system are that it looks much more like the traditional picture of a Decision Support System than a classic standalone Expert System. The argument will be illustrated by reference to examples of 'Expert System' developments, including systems for production control, crime pattern analysis, telephone marketing, and the drawing up of contracts.","EDWARDS, JS",Not identified,10.1016/0377-2217(92)90273-C,DECISION SUPPORT SYSTEMS; EXPERT SYSTEMS; MANAGEMENT; PRACTICE,15.0,,10,50,ELSEVIER SCIENCE BV,"The abstract discusses the interplay between Expert Systems and Decision Support Systems, focusing on their historical development and application challenges rather than a specific marketing context.",wos-artificial intelligence,15,10,EXPERT SYSTEMS IN MANAGEMENT AND ADMINISTRATION - ARE THEY REALLY DIFFERENT FROM DECISION SUPPORT SYSTEMS,1992
"This research challenges the notion that autonomy is beneficial for consumers in every situation. Specifically, this research demonstrates across two experiments and one field study that autonomy can lead to pleasure only when risk is low. Importantly, these studies also identify personal control as a mechanism that explains why autonomy makes the consumption experience more or less pleasurable, depending on risk perceptions. In Study 1, we demonstrate that perceived risk moderates the effect that autonomy may have on making the experience pleasurable, with a lack of risk making autonomy increase personal control. Study 2 replicates this moderating effect of risk in a field study. To test if the effects replicate using another type of perceived risk, Study 3 manipulates social risk and replicates its moderating effect on the relationship between autonomy and personal control on the pleasure observed in Studies 1 and 2. Collectively, this research draws attention to the need to consider risk when making consumers autonomous, and it offers novel contributions to the work on consumer autonomy.","Lunardo, R; Saintives, C",Not identified,10.1177/2051570719828674,autonomy; personal control; pleasure; risk,70.0,,5,0,SAGE PUBLICATIONS INC,"The abstract discusses the effects of autonomy on consumer pleasure in relation to perceived risk, which does not align clearly with any specific classification level. It presents research findings but lacks a direct application to strategic, tactical, or operational marketing frameworks.",wos-autonomous,10,15,How autonomy makes an experience pleasurable: The roles of risk perception and personal control,2020
