Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Objective: Conflicts of interests resulting from interactions with pharmaceutical companies are pervasive in medicine and can result in an undue influence on physicians’ decision-making. The objective of this systematic review is to analyze published and scientifically evaluated curricula for medical students and residents regarding such conflicts of interest. We begin by describing the covered topics and teaching methods; afterwards we analyze the quality of the curricula using the published data on their evaluations and comparing the content with content recommended for such curricula. Methods: We searched Pubmed, Psyclnfo, EMBASE, OECD, WISO, SOWI and googlescholar up to and including the 5th of September 2016. Publications describing curricula for residents or medical students on the topic of conflicts of interest in medicine and evaluating them for their effects on the participants’ learning were included. We analyzed the covered topics and the teaching methods used and compared them with recommendations by the American Medical Students’ Association (AMSA) and Health Action International (HAI). Results: The literature search resulted in 20 publications that fulfilled our search criteria. In five trials, a control group was used, in no trial the participants were randomized to intervention or control group. 16/20 published curricula primarily covered marketing strategies by pharmaceutical companies, especially the interaction with pharmaceutical sales representatives (PSRs). Most curricula only covered a limited number of topics recommended by AMSA/HAI. The most frequent teaching method was a group discussion, which was used in 18/20 curricula; all curricula used at least one interactive teaching method. The evaluation of the curricula was heterogeneous in results as well as design. Some publications described a change of attitudes toward a stronger skepticism regarding interactions with pharmaceutical companies. Four publications described improved knowledge, one publication described a change in behavior toward a reduction of the acceptance of gifts. Conclusion: The trials conducted to this date regarding curricula on conflicts of interests are methodologically flawed and the described curricula lack important topics beyond marketing strategies of pharmaceutical companies. In addition, there are no data so far on the sustainability of the courses’ effects on participants* behavior. It is therefore necessary to develop a model curriculum that covers a broader variety of topics and to evaluate it using a well thought-out methodology to create a foundation for the further improvement of teaching conflicts of interest in medicine. © 2017 Weißkircher et al.",Weißkircher J.; Koch C.; Dreimüller N.; Lieb K.,Out of scope,10.3205/zma001114,Advertising as topic; Conflict of interest; Curriculum; Drug industry; Medical education; Medical/psychology students,,0.0,0,100,Gesellschaft fur Medizinische Ausbildung,"The abstract discusses conflicts of interest in medical education regarding pharmaceutical companies, which is not related to marketing in the context specified. It focuses on medical curricula and their evaluation rather than marketing strategies or decisions.",scopus-recommendation,0,0,Conflicts of interest in medicine. A systematic review of published and scientifically evaluated curricula; [Interessenkonflikte in der Medizin. Eine systematische Übersichtsarbeit zu publizierten und wissenschaftlich evaluierten Lehrangeboten],2017
"The purpose of this research involves understanding individual motivations for volunteering in clinical trials and/or health-related product tests. Identifying the reasons leading to participation in clinical studies also ensures researchers are in a position to outline projects that benefit patients as well as predicting eventual barriers that might otherwise constrain their involvement. In this context, the paper seeks to reinforce the importance of marketing strategies for recruiting and retaining volunteers as well as gasping the most effective kind of approach (promotional, communicational, economic incentives, among others). This study is based on exploratory research, deploying a deductive method, bailing up statistical methods in order to identify the motivations influencing volunteers over healthcare related product test participation. The results reveal that participants attach high importance to health professional recommendations within the scope of their motivations for participating in clinical trials. The motivations related to logistical factors (such as time and location) prove relevant to helping in the process of clinical trial participation decision making as well as deciding on the preferred alternative incentives (discount coupons, vouchers, etc.). Participants consider that information provided in hospitals, clinics, and health centers encourages interest in clinical trial participation taking into account that these are studies in the health area and the information provided by these institutions, therefore, probably receives correspondingly greater credibility. © 2015 The Author(s).",Paco A.; Ferreira M.; Leal J.,Out of scope,10.1177/1745790416650602,Clinical trials; Communication strategies; Health-related product testing; Marketing strategies; Motivations,,0.0,0,100,SAGE Publications Ltd,"The abstract focuses on motivations for volunteering in clinical trials and health-related product tests, which are related to healthcare rather than marketing.",scopus-recommendation,0,0,Motivations for participating in clinical trials and health-related product testing,2015
"The assessment of health care service quality is considered one of the important indicators utilized by decision makers in the process of enhancing and developing the quality of the health care services provided through hospitals. This study aims at assessing patients' perception towards the quality of health care services provided at the public hospitals affiliated to the Syrian ministry of health in Damascus. The results of (677) valid questionnaires revealed that patients had perceived positively the three dimensions of health care service quality which are: ""Health Care"", ""Health Personnel"", and ""Health Facilities"". It was also found that female lower educated patient would hold less positive perceived quality for the health care services than other categories of patients do. Recommendations are discussed later. © EuroJournals, Inc. 2012.",Al-Khalil A.; Mahmoud A.B.,Out of scope,,Health care service Perceived Quality; Health Marketing; Quality,0.0,,0,100,,"The abstract discusses the assessment of healthcare service quality in public hospitals, which is not related to marketing or the defined classifications of strategic, tactical, or operational decision-making in marketing contexts.",scopus-recommendation,0,0,The role of demographics in patients' perceptions towards the quality of health care services provided at public hospitals in Damascus,2012
"Infant mortality and morbidity risk is linked to formula usage. The proportion of Filipino infant formula users rose 6% between 2003 and 2008. It is hypothesized this rise resulted from aggressive formula industry marketing.We conducted a household survey between April and December 2006 and focus groups in April-May 2007 in The Philippines to examine the association between mothers' exposure to advertising and other information sources and formula feeding decisions. Sixteen barangays (communities) were randomly selected from three purposively selected disadvantaged rural, urban and mixed municipalities. A total of 345 households had children under 24-months age: 114, 142 and 89 households from the rural, urban and mixed municipalities, respectively. In addition 38 respondents participated in 3 focus groups of 10-15 participants each, from three selected barangays.After adjusting for education and economic indicators logistic regression analysis showed that, children were more likely to be given formula if their mother recalled advertising messages, or a doctor, or mother or relative recommended it. Those using formula were 6.4 (1.8-23.1) times more likely to stop breastfeeding before 12 months. The focus groups described how television advertisements, doctors and medical representatives enticed them to use formula. We conclude that two factors were strongly associated with the decision to formula feed: self-reported advertising exposure, and physicians' recommendations. © 2011 Elsevier Ltd.",Sobel H.L.; Iellamo A.; Raya R.R.; Padilla A.A.; Olivé J.-M.; Nyunt-U S.,Out of scope,10.1016/j.socscimed.2011.08.029,Breast milk substitutes; Breastfeeding; Formula feeding; International code; Marketing; The Philippines,,0.0,0,100,,"The abstract discusses infant formula usage and its association with advertising and physician recommendations, which falls under healthcare rather than marketing.",scopus-recommendation,0,0,Is unimpeded marketing for breast milk substitutes responsible for the decline in breastfeeding in the Philippines? An exploratory survey and focus group analysis,2011
"Motivation is a subject that is constantly discussed in the field of education. Teachers are taught not only to teach their students, but to motivate them to want to learn. As students get older, intrinsic motivation tends to decrease; therefore it becomes more difficult for teachers to motivate students (Ryan and Deci, 2000a). According to self-determination theory (Ryan and Deci, 2000a, 2000b), students' needs for autonomy, competence and relatedness must be met in order to experience positive social development and growth. When these needs are met, students experience high levels of self-motivation. Offering choice in the classroom is one way to increase student motivation by appealing to students' needs for autonomy and competence. In the fields of marketing, economics and social psychology, decision-making research is examined as a way to shape consumers' preferences. This literature review will aim to utilise and possibly translate some of these findings to an educational setting. By examining the aspect of choice in separate fields, it can be seen that there is still much to be researched in the field of education. Recommendations for future research on choice in the field of education are made. © 2015 NASEN.",Thompson M.; Beymer P.,Out of scope,10.1111/1467-9604.12086,Autonomy; Choice; Competence; Motivation; Self-determination,,0.0,0,100,,"The abstract discusses motivation in education and relates concepts from self-determination theory and decision-making research, which are not directly related to marketing or its applications.",scopus-recommendation,0,0,The effects of choice in the classroom: Is there too little or too much choice?,2015
"Purpose: The purpose of this study was to identify the most important influencing factors in choosing a hospital by a patient. Design/methodology/approach: This study involved a mixed research design. Focus groups and in-depth individual interviews were conducted with patients to explore reasons for choosing a hospital. In addition, this study involved survey-based research on the patient choice. Findings: Type of the hospital, type of the service, word of mouth, cost of services, the health insurance programme, location, physical environment, facilities, providers' expertise and interpersonal behaviour, and reputation of the hospital influenced patients' choice of a hospital. Doctor recommendations and health insurance programme were the main reasons for choosing a hospital for inpatients and outpatients respectively. Practical implications: Identifying and understanding key factors that influence a patient choice of a healthcare setting helps managers and policy makers invest their resources in those critical areas and improve those aspects of their services to attract more patients. Originality/value: This article contributes to healthcare theory and practice by developing a conceptual framework for understanding the factors that influence a patient choice of a healthcare setting. © Emerald Group Publishing Limited.",Mosadeghrad A.M.,Out of scope,10.1108/IJHCQA-11-2012-0119,Customer; Patient perception,,0.0,0,100,Emerald Group Publishing Ltd.,"The abstract discusses factors influencing patient choice of hospitals, which falls outside the marketing-related applications defined in the classifications.",scopus-recommendation,0,0,Patient choice of a hospital: Implications for health policy and management,2014
"The use of evidence-based medical practice has become the standard for health care decision-making. Thus, it has become increasingly important for medical device manufactures to provide evidence for the efficacy of their products. As new products, services, and solutions are developed, it is important to perform a stakeholder analysis to assess clinical evidence needs. As evidenced by the variety of stakeholders in clinical trials, we expect that each has different interests in how clinical trials are developed, conducted, and promoted to the general public. This analysis of the stakeholders' concerns provides recommendations for marketing professionals on meeting the needs of these stakeholders. © 2014 Copyright Taylor & Francis Group, LLC.",Droms C.M.; Ferguson M.; Giuliano K.,Out of scope,10.1080/07359683.2014.876884,clinical trials; communication strategy; decision making; health care; stakeholder analysis,,0.0,0,100,,"The abstract focuses on evidence-based medical practice and stakeholder analysis in the healthcare domain, which is not related to marketing.",scopus-recommendation,0,0,The Stakeholder Approach: A New Perspective on Developing and Marketing Clinical Trials,2014
"Background: New oral anticoagulants have similar efficacy and lower bleeding rates compared with warfarin. However, in case of bleeding there is no specific antidote to reverse their effects. We evaluated the preferences and values of anticoagulants of patients at risk of atrial fibrillation and those who have already made a decision regarding anticoagulation. Methods: We conducted a cross-sectional study of Veterans in the primary care clinics and the international normalized ratio (INR) laboratory. We developed an instrument with patient and physician input to measure patient values and preferences. The survey contained a hypothetical scenario of the risk of atrial fibrillation and the attributes of each anticoagulant. After the scenario, we asked participants to choose the option that best fits their preferences. The options were: 1) has better efficacy at reducing risk of stroke; 2) has been in the market for a long period of time; 3) has an antidote to reverse the rare case of bleeding; 4) has better quality of life profile with no required frequent laboratory tests; or 5) I want to follow physician recommendations. We stratified our results by those patients who are currently exposed to anticoagulants and those who are not exposed but are at risk of atrial fibrillation. Results: We approached 173 Veterans and completed 137 surveys (79% response rate). Ninety subjects were not exposed to anticoagulants, 46 reported being on warfarin, and one reported being on dabigatran at the time of the survey. Ninety-eight percent of subjects stated they would like to participate in the decision-making process of selecting an anticoagulant. Thirty-six percent of those exposed and 37% of those unexposed to anticoagulants reported that they would select a medication that has an antidote even if the risk of bleeding was very small. Twenty-three percent of the unexposed and 22% of the exposed groups reported that they would prefer the medication that gives the best quality of life. Conclusion: Our study found that patients who may be exposed to an anticoagulation decision prefer to actively participate in the decision-making process, and have individual values for making a decision that cannot be predicted or assumed by anyone in the health care system. © 2015 Palacio et al.",Palacio A.M.; Kirolos I.; Tamariz L.,Out of scope,10.2147/PPA.S64295,Atrial fibrillation; Bleeding risk; Medication selection; Oral anticoagulant; Patient decision making; Warfarin,,0.0,0,100,Dove Medical Press Ltd.,"The abstract discusses patient preferences regarding anticoagulant choices in a healthcare context, which does not relate to marketing.",scopus-recommendation,0,0,Patient values and preferences when choosing anticoagulants,2015
"Based on a realist conceptualization of interests, this paper explores how commercial and scientific priorities appear to have converged and diverged during the development of the antidepressant Zelmid. The drug represents the first of the selective serotonin reuptake inhibitors (SSRIs) to reach the market. Zelmid was synthesized in 1971 and launched by the Swedish firm Astra in 1982, but subsequently withdrawn the next year because of adverse neurological effects. This paper draws on in-depth interviews with scientists representing both industry and academia who had high-level involvement in various phases of the project (experimental, pre-clinical and clinical), as well as on textual sources such as scientific articles and memoirs. Zelmid was a product of mechanism-based or ""rational"" drug discovery from the early 1960s and the associated intermingling of science and commerce. It is argued that both scientists and the pharmaceutical company shared an interest in embracing mechanism-based drug discovery because it simultaneously promised medico-scientific advances and profits. However, the intermingling of science and commerce also strained the relationship between scientific and commercial priorities further along the trajectory of the drug; for example, concerning issues such as dosage strategy and drug use in primary care, where corporate management allegedly took decisions contrary to the recommendations of both academic and company scientists. On such occasions the asymmetry in power became apparent in scientists' narratives: commercial considerations trumped those of science since, ultimately, decisions rest with management, not with scientists. In addition, temporality appears to be associated with the divergence of commercial and scientific priorities. While rare during experimental and pre-clinical phases, divergence was concentrated downstream to the clinical testing and post-marketing phases. It is hypothesized that a similar pattern of convergence and divergence of commercial and scientific priorities may exist in the trajectory of other drugs. © 2015 The Author.",Mulinari S.,Out of scope,10.1016/j.socscimed.2015.06.020,Antidepressant; Drug development; History; Interests; Pharmaceutical industry; Psychiatry; SSRI; Sweden,0.0,,0,100,Elsevier Ltd,"The content of the abstract focuses on the development of a pharmaceutical drug and the interplay between scientific and commercial interests, which does not relate to marketing applications.",scopus-recommendation,0,0,"Divergence and convergence of commercial and scientific priorities in drug development: The case of Zelmid, the first SSRI antidepressant",2015
"Genetic testing is currently subject to little oversight, despite the significant ethical issues involved. Repeated recommendations for increased regulation of the genetic testing market have led to little progress in the policy arena. A 2005 Internet search identified 13 websites offering health-related genetic testing for direct purchase by the consumer. Further examination of these sites showed that overall, biotech companies are not providing enough information for consumers to make well-informed decisions; they are not consistently offering genetic counseling services; and some sites even offer tests with little evidence of clinical value. This article aims to raise company and consumer awareness about the ethical concerns surrounding the direct-to-consumer marketing of health-related genetic tests. It also suggests ways that biotech companies can bring their services to the public in an ethically responsible manner, without increased regulatory oversight. © 2007 Springer Science+Business Media B.V.",Berg C.; Fryer-Edwards K.,Out of scope,10.1007/s10551-006-9298-8,Direct-to-consumer marketing; Direct-to-consumer sales; DNA test; Genetic test; Internet; Marketing ethics,0.0,,0,100,,"The abstract discusses genetic testing and its ethical implications, which are not related to marketing but rather to healthcare and regulatory issues.",scopus-recommendation,0,0,The ethical challenges of direct-to-consumer genetic testing,2008
"Forest management in Central and Eastern Europe, under direct or indirect Soviet influence, for a long time followed different management objectives and strategies as compared to the forest management in countries with market economies in Western Europe located in the same biogeographic zones. In the light of the appearing paradigms of natural disturbance regimes and ecosystem-based forest management we evaluate forest management in the former Soviet Union and Sweden with respect to conservation of riparian forest ecotones. We studied the site and forest age class distribution both along watercourses and at randomly selected locations in the surrounding terrain in managed landscapes in Sweden and the former Soviet Union, respectively. Along watercourses in the former Soviet Union 20% of the overall forest cover was classified as old-growth compared with 6% in the surrounding landscape. By contrast, although the proportion of site type distribution was similar, such forests were neither found along watercourses nor in the surrounding landscape in Sweden. The results hence show that the Soviet management policy resulted in better conditions from the biodiversity conservation perspective. We conclude that the forestry decision-making environment does matter for practical forest conservation. We also make the following recommendations to forest and environmental planners and decision-makers: (1) protect existing and restore and re-create riparian corridors in general; (2) maintain riparian forests along streams of all orders, because small rivers are as important for conservation of biodiversity as large rivers; (3) designate riparian corridors for protection not focusing on a single width, but rather based on vegetation site type appropriate for stand types with a continuous forest cover. © 2003 Elsevier B.V. All rights reserved.",Lazdinis M.; Angelstam P.,Out of scope,10.1016/S1389-9341(03)00069-8,Forest management; Land use history; Riparian ecotones,,0.0,0,100,,"The abstract discusses forest management practices and biodiversity conservation strategies, which are not related to marketing or any marketing-related decisions.",scopus-recommendation,0,0,Functionality of riparian forest ecotones in the context of former Soviet Union and Swedish forest management histories,2005
"With the introduction of the Australian Organ Donation Register, responsibility regarding organ donation decisions primarily rests with the individual. However, family members can be instrumental in facilitating or hindering the rate of organ donation by objecting to or confirming the individual's wishes. Attitudes and beliefs of family members have been shown to be a strong influence on people's intentions to donate. Numerous studies have also demonstrated that family communication about organ donation can improve the rate of organ donation. We surveyed 23 matched pairs of undergraduate university students and their parents and found that attitudes to organ donation were positive and that there was a tendency for these dyads to give concordant responses regarding attitudes, level of family communication, and intent to donate. These findings have implications for improving Australia's organ donation rate, and recommendations for messages promoting organ donation are discussed.",Jones S.C.; Reis S.L.; Andrews K.L.,Out of scope,10.1080/15245000902894040,,,0.0,0,100,,"The abstract discusses organ donation and the influences on decision-making regarding it, which falls outside the realm of marketing applications.",scopus-recommendation,0,0,Communication about organ donation intentions: Formative research for a social marketing program targeting families,2009
"This research investigated the issues and methods of analysis considered by executives when managing biotechnology drug candidates within the research and development (R&D) pipeline. A mail survey was developed to assess: (1) factors considered during clinical trials; (2) sources of funding for R&D; (3) analytic tools used in decision-making; and (4) the use and application of pharmacoeconomics, and targeted primarily Chief Financial Officers (CFO) within 396 biotechnology firms in the United States (US). Consistent with prior research on CFOs, a response rate of 7.5 per cent was achieved and respondents generally represented smaller biotechnology companies valued below US$100m. Findings indicated that regulatory and capital requirements as well as investor expectations were important factors throughout clinical phase trials. Venture capital and capital/securities markets were the most commonly used sources of R&D capital. The most frequently cited decision-making techniques used included prior experience/intuition/ human judgment, net present value (NPV), and internal rate of return (IRR). Pharmacoeconomic methods were utilised at every stage of R&D and applied to the management of R&D pipelines in addition to aspects of product pricing and reimbursement. Overall, these results reflect the nature of risk and uncertainty associated with pharmaceutical and biotechnology R&D. Although the use of past experience/intuition/human judgment was most common for decision-making, methods based upon discounted cash flow (DCF) approaches were also employed frequently, as was the use of pharmacoeconomics. The implications of this work should seek to catalyse the development and utilisation of robust methods to manage drug pipelines such that senior executives are afforded optimal recommendations when attempting to hedge risk and maximise return.",Skrepnek G.H.; Sarnowski J.J.,Out of scope,10.1057/palgrave.jcb.3050040,,0.0,,0,100,,"The abstract primarily discusses issues related to biotechnology drug candidates and R&D management, which is not related to marketing activities.",scopus-recommendation,0,0,Decision-making associated with drug candidates in the biotechnology research and development (R&D) pipeline,2007
"Extensive shooting and angling causes, indirectly, fatal lead poisoning of birds. European Union policy on this major source of pollution is inconsistent with its laws regulating other forms of lead in the environment. Only three countries have banned the use of lead shot completely in the European Union, despite availability of substitutes and evidence that their use is a major contributor to bird conservation. The European Commission uses the criterion of amount of lead deposited and corroded, and the concentration of lead in water and soil, as the basis of their decisions. The USA and Canada used the prevalence of lead poisoning among birds as the basis of policy and law allowing them to reduce lead use at the continental level. The EU and North American policies and law on lead reduction are compared in this study, on the basis of which recommendations are developed indicating how the EU could revise its approach and resolve this environmental problem. Reluctance to act on lead reduction by the European Parliament and its member states refl ects the current vested interests of the sporting communities. Companies in eight European countries already produce non-toxic materials for hunting and shooting, and are not the limiting factor in this issue. Copyright © 2009 John Wiley & Sons, Ltd and ERP Environment.",Thomas V.G.; Guitart R.,Out of scope,10.1002/eet.527,EU; Fishing; Lead poisoning; Marketing; Non-toxic substitutes; Policy; Shooting; US legislation,,0.0,0,100,,"The abstract discusses environmental policy and lead poisoning in birds, which is unrelated to marketing or business strategies.",scopus-recommendation,0,0,Limitations of European Union policy and law for regulating use of lead shot and sinkers: Comparisons with North American regulation,2010
"Organ donation consent rates have stagnated at about 50%, while the need for transplantable organs continues to increase. This article focuses on consent rates of families who make a donation decision for a deceased loved one, and how social marketing efforts to increase organ donation can be enhanced by better understanding the decision-making process these families use. Three categories of factors bear significantly on that decision which, if not addressed properly, will very likely result in a refusal to donate. These deal breaker categories include (1) family predisposition and family care, (2) requestor characteristics, and (3) request dynamics. Recommendations are made toward developing best practices protocols which roughly parallel promotion activities and the selling process utilized in commercial marketing for overcoming these barriers.",Aldridge A.; Guy B.S.,Out of scope,10.1080/07359680802131509,Consent barriers; Consent rates; Organ donation; Request process; Transplantation,,0.0,0,100,,"The abstract discusses organ donation consent rates and factors influencing family decisions, which are primarily related to healthcare rather than marketing.",scopus-recommendation,0,0,Deal breakers in the organ donation request process,2008
"The report card concept does not connote a single instrument used for a single purpose, or for all instances of outcomes data reporting. Uniquely defined report cards can be useful to organizations and their stakeholders. Health care executives competing for marketshare in an era of negotiated prices and payor-controlled access to healthcare services must provide information about clinical outcomes, cost-effectiveness, and organizational performance to those who are responsible for selecting health providers or health plans. The organization's leaders must view the reporting process as important from a strategic perspective, and establish processes and allocate resources to produce a report in an efficient and cost-effective manner that will meet the information needs of key stakeholders. Developing useful outcomes report cards will require collaboration among many individuals in an organization, and perhaps collaboration among organizations in a market area. Expected benefits to the organization include improvement in stakeholder relationships, which might be measured through increased market share. The proposed implementation model is based on a synthesis of processes and recommendations reported in the literature extended by information from an in-depth case study. Problematic issues with outcomes data and public reporting have been considered. Although the model is derived from a conceptual and research base, it is both pragmatic in design, and solution- centered. Research questions for future empirical research might include the following: Which stakeholders are appropriate recipients of what types of information? How do different stakeholders evaluate the relative importance of each type of information? Which reporting formats are more appropriate for which stakeholders? What effect does a truncated decision-making process (such as the one described here) have on the effectiveness of the decision- making process? How effective are report cards in marketing the institution's services (i.e., to what degree to stakeholders respond to the data)?.",Slovensky D.J.; Fottler M.D.; Houser H.W.,Out of scope,10.1097/00115514-199801000-00005,,0.0,,0,100,Foundation of the American College of Healthcare Executives,"The abstract discusses healthcare report cards and outcomes data reporting, which are not related to marketing but rather to healthcare management and organizational performance. Thus, it falls outside the defined scope.",scopus-recommendation,0,0,Developing an outcomes report card for hospitals: A case study and implementation guidelines,1998
"This paper presents the results of an exploratory study designed to examine influential information sources and decision factors in the selection of plastic surgeons for cosmetic versus medical procedures. Physician referrals were found to be the most influential sources of information for both groups. Word-of-mouth and magazine and newspaper articles were also important information sources for cosmetic patients. Primary selection factors were significantly different between groups, with board certification the most influential for cosmetic patients and recommendation by physician most influential for medical patients. [Article copies available for a fee from The Haworth Document Delivery Service: 1-800-342-9678. E-mail address: Getinfo@haworthpressinc.com]. © 1998 by The Haworth Press, Inc. All rights reserved.",Nowak L.I.; Washburn J.H.,Out of scope,10.1300/J026v15n04_03,,0.0,,0,100,,"The abstract discusses the selection factors and information sources for plastic surgeons, which is related to healthcare rather than marketing.",scopus-recommendation,0,0,Patient sources of information and decision factors in selecting cosmetic surgeons,1998
The location decision for a magnetic resonance imaging (MRI) services facility is evaluated through marginal analysis. Both population-based and referral-based data are applied. The results provide input for a series of practical recommendations for MRI service providers.,Colburn C.B.; LaTour M.S.; Johnson K.A.,Out of scope,,,0.0,,0,100,,"The abstract discusses the evaluation of a location decision for MRI services, which is related to healthcare rather than marketing. Therefore, it falls outside the defined scope of marketing-related applications.",scopus-recommendation,0,0,Locating MRIs through marginal analysis,1992
"For a couple of years now, the Stiftung Warentest and its magazine test have informed the FRG consumer about groups of drugs primarily administered through self-medication (Over-The-Counter drugs = OTC). These reports are based on descriptions and assessments of drugs available on the market. test's ongoing effort in this field is unique on the European consumer scene. So far 500 - primarily OTC - drugs related to 24 fields of application were discussed in test. Only less than half of the drugs received the positive recommendation ""suitable for therapy."" The enclosed package leaflet was examined with respect to the comprehensiveness and intelligibility of the statements made. The results obtained were similar. The reports are a permanent reminder of the regulatory deficit of the German Federal Health Office (Bundesgesundheitsamt = BGA) whose decisions frequently show no evidence of an active stance in favour of consumer interests. Another aim is to reduce the drug producers' information and marketing monopoly. Basically, the test reports constitute an attempt to introduce more rationality into the drug area and thereby to improve the consumer's drug safety. © 1989 Kluwer Academic Publishers.",Glaeske G.,Out of scope,10.1007/BF00412141,,0.0,,0,100,Kluwer Academic Publishers,"The abstract discusses the evaluation and reporting of Over-The-Counter drugs, which is related to consumer health and safety rather than marketing strategies or applications.",scopus-recommendation,0,0,Stiftung Warentest and the pharmaceutical market,1989
"During the past several years, there has been a myriad of recommendations for strategies to control internal parasites of beef cattle. The problem is not so much that many approaches exist but that management strategies for beef cattle vary dramatically throughout North America. The variations in climate, forages, classes of cattle raised, seasonally of breeding, calving, and marketing all contribute to management decisions made by the livestock producer and veterinarian. Thus, no one approach best serves the needs of all livestock producers. In this column, geography and climate, class of cattle raised, and general management schemes are used as the basis for developing guidelines for rational parasite control programs for cattle. The selection of anthelmintic varies based on a number of considerations. The primary species of parasite and the stage of development are the most important criteria. In older cows that have acquired immunity, the relative efficacy of a drug is not as important as it is in naive replacement heifers. The ease of administration, cost of the drugs, and additional benefits (such as ectoparasite control) may aid in determining the best choice of anthelmintic for a particular situation. Controlling Ostertagia ostertagi should be the focus of a beef cattle parasite control program. Other important gastrointestinal nematodes are Cooperia species and Haemonchus. These gastrointestinal nematodes plus the lungworm Dictyocaulus and liver flukes are the most economically important parasites of cattle in North America.",Craig T.M.,Out of scope,,,0.0,,0,100,,"The abstract discusses strategies for controlling internal parasites in beef cattle, which falls outside the realm of marketing-related AI applications.",scopus-recommendation,0,0,"Deworm in winter, spring, summer, or fall? Developing successful internal parasite control programs",1997
"In this article, a model is developed of the determinants of elderly health care choice between the options of informal care (i.e., provided by family and friends) and formal care (i.e., care provided via the market). These determinants are: Expertise Capacity, Resource Capacity, Time Capacity, Economic Rewards, Psychic Rewards, Trust, and Control. This model is based on the theoretical work of Lusch, Brown, and Brunswick (1992) in the marketing literature and a variety of empirical findings in health care literature. The Lusch et al. (1992) framework models the general determinants of an entity's choice between fulfilling needs on their own (i.e., internal exchange or self-production) or going to the market to fulfill their needs (i.e., external exchange). The goal of this article is to develop understanding of formal care and informal care use decisions, and to create managerial recommendations based on a sound theoretical understanding of the issues. © 1997 Taylor & Francis Group, LLC.",Mundt J.; Lusch R.F.,Out of scope,10.1300/J026v14n03_05,,0.0,,0,100,,"The abstract discusses health care choices for the elderly, focusing on informal vs. formal care, which is not related to marketing applications.",scopus-recommendation,0,0,Informal and formal care for the elderly: Decision determinants and their implications,1997
"This study explored the rather rapid adoption of a new surgical device - the da Vinci robot - in the Netherlands despite the high costs and its controversial clinical benefits. We used the concept 'affordances' as a conceptual-analytic tool to refer to the perceived promises, symbolic meanings, and utility values of an innovation constructed in the wider social context of use. This concept helps us empirically understand robot adoption. Data from 28 in-depth interviews with diverse purposively-sampled stakeholders, and from medical literature, policy documents, Health Technology Assessment reports, congress websites and patients' weblogs/forums between April 2009 and February 2014 were systematically analysed from the perspective of affordances. We distinguished five interrelated affordances of the robot that accounted for shaping and fulfilling its rapid adoption: 'characteristics-related' affordances such as smart nomenclature and novelty, symbolising high-tech clinical excellence; 'research-related' affordances offering medical-technical scientific excellence; 'entrepreneurship-related' affordances for performing better-than-the-competition; 'policy-related' affordances indicating the robot's liberalised provision and its reduced financial risks; and 'communication-related' affordances of the robot in shaping patients' choices and the public's expectations by resonating promising discourses while pushing uncertainties into the background. These affordances make the take-up and use of the da Vinci robot sound perfectly rational and inevitable. This Dutch case study demonstrates the fruitfulness of the affordances approach to empirically capturing the contextual dynamics of technology adoption in health care: exploring in-depth actors' interaction with the technology while considering the interpretative spaces created in situations of use. This approach can best elicit real-life value of innovations, values as defined through the eyes of (potential) users. © 2014 Elsevier Ltd.",Abrishami P.; Boer A.; Horstman K.,Out of scope,10.1016/j.socscimed.2014.07.046,"Affordance; Da Vinci robot; Decision-making; Qualitative ethnographic evaluation; Science, technology and society studies; Surgical device; Technology adoption; The Netherlands",,0.0,0,100,Elsevier Ltd,"The abstract discusses the adoption of a surgical device in healthcare, which is not related to marketing.",scopus-robot,0,0,Understanding the adoption dynamics of medical innovations: Affordances of the da Vinci robot in the Netherlands,2014
"Drawing on evidence from in-depth interviews and a household survey, the paper provides evidence on the farmers’ challenges in production, marketing and prices as well as how farmers perceive and deal with climate change impacts on coffee production in the Fero-two Peasant Association (PA) of the Wensho district of the Sidama region in southern Ethiopia. This includes prolonged dry season, erratic and insufficient rainfall, too early and too late rains and temperature rise. Unexpected heavy rains and snow events as well as weather change-driven pests and diseases negatively affect not only the volume of coffee production and quality but also the prices. The effects of climate change risks add pressure on the existing challenges such as land shortage and fragmentation, declining soil fertility and weeds. Lack of participation in decision-making and corruption are additional challenges for the coffee growers. Although the farmers rely on multiple production-related adaptation responses, most of the deployed strategies to the changing environment are less effective and short-term. The paper concluded that policy interventions should better comprehend the local vulnerability to build resilience and to undertake sustainable agricultural practices for improving the farmers’ adaptive capacity to deal with the effects of climate change. © 2020, Springer Nature B.V.",Abebe G.,Out of scope,10.1007/s10708-020-10210-7,Adaptation strategies; Climate change impacts; Coffee production challenges; Fero-two PA; Southern Ethiopia; Sustainable agricultural practices; Wensho district,,0.0,0,100,Springer Science and Business Media Deutschland GmbH,"The abstract discusses challenges faced by coffee farmers in Ethiopia related to climate change and agricultural practices, which do not align with marketing-related decision-making or strategies.",scopus-robot,0,0,"Dealing with climate change and other stressors: small-scale coffee farmers in the Fero-two Peasant Association in the Wensho district, southern Ethiopia",2021
