Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Travel and hospitality industry are adopting high end technology to reach out their customers. New levels of disruption are being introduced using Artificial Intelligence and Machine Learning techniques of research. In the realm of physical and tangible aspects of service, since this sector have vast amounts of data available application of these techniques are being tested to explore various aspect of the customer experience. Data analysis algorithms like machine learning have been used by firms across the world to analyze these data and understand various facets of customer experience. However, these algorithms suffer from blackbox issues where businesses do not know how the outcome was achieved and if the analysis is biased in some way. In this study, we utilize an explainable machine learning approach on Airbnb data to understand solve two challenges associated with large-scale marketing data. First, we identify and prioritize the customer experience factors like bedrooms, host status, host response rate etc. that have an impact on product pricing. Secondly, we build and test an explainable predictive model on the same. Our research has significant implications for academia and industry in identifying applications of explainable algorithms in decision-making. © 2021 The Author(s)",Sharma R.; Kumar A.; Chuah C.,Tactical,10.1016/j.jjimei.2021.100050,Artificial intelligence; Customer experience; Explainable AI; Machine learning; Tourism,5.0,,15,0,Elsevier Ltd,"The study focuses on applying explainable machine learning techniques to analyze customer experience factors in the travel and hospitality industry, which aligns with tactical decision-making aimed at optimizing marketing efforts and understanding customer preferences.",scopus-ai,15,65,Turning the blackbox into a glassbox: An explainable machine learning approach for understanding hospitality customer,2021
"Marketing is all about finding out what your customers want and need. The information is used to create the model and improve the quality of products and services to satisfy customers. There are two major parts to a sale's planning: containing sales tactics and sales strategy. To aid in business decision-making, a data warehouse (DW) for sales collects and organizes relevant and historical data. DW is also a method for combining data from various heterogeneous databases (DB) and other sources of information for analysis. In this paper, Information analysis for dynamic Sale planning by AI Decision support process was done. Particle Swarm Optimization (PSO) and Quantum Particle Swarm Optimization (QPSO) algorithms have been used to find optimal MVs for sale planning since several authors prove that these algorithms are better than other existing algorithms. MVs selection is based on three factors: time running of MVs, area of MVs, and access frequency of MVs by manipulating the selection result using a weighted combination of each factor as needed by the designer. For PSO, the most cost of frequency was 1.924 for View (V) 11, while for QPSO, it was 1.722 for V11. For PSO, the most cost of time was 1.931 for V2, while for QPSO, it was 1.221 for V22. For PSO, the most cost of the area was 1.800 for V17, while for QPSO, it was 1.071 for V17. The results revealed that Quantum Particle Swarm Optimization is much more accurate than Particle Swarm Optimization. © 2023 Elsevier Ltd",Wang F.; Luan Y.; Badawi A.N.; Ayad A.; Abdallah A.F.; Ali M.; Ahmad Z.; Jiang W.,Tactical,10.1016/j.ipm.2023.103319,Artificial intelligence AI; Database management system; Decision support process; Information analysis; Particle swarm optimization; Sale planning,5.0,,15,0,Elsevier Ltd,"The abstract discusses specific algorithms (PSO and QPSO) used for optimizing sales planning, which aligns with tactical decision-making in interpreting strategic goals into actionable targets in marketing. It involves structured approaches to improve sales through analysis and data-driven decisions.",scopus-ai,20,60,Information analysis for dynamic sale planning by AI decision support process,2023
"The digital transformation led by disruptive technologies can help organizations address numerous challenges and deliver better customer value through innovative technologies in all business areas. Artificial intelligence (AI) is finding its application in various business disciplines and is expected to be one of the most important technological tools used in marketing in the years to come. The paper addresses the expected role of artificial intelligence solutions in marketing decision-making throughout the five steps of the marketing process. The study provides a systematic review of the research articles addressing the application of AI for marketing decision-making published in the period from 2020 to 2022. Identified applications are then mapped to five steps of the marketing process: analysis, strategy, tactics, customer relations, and value proposition creation. The findings indicate that most of the current AI applications are utilized in the first stage of the marketing process related to understanding and predicting customer behaviour and in the tactical stage of creating a marketing mix. The paper concludes with recommendations for marketing practitioners and recommendations for further research. © 2022 Nikolina Ljepava; published by UIKTEN.",Ljepava N.,Tactical,10.18421/TEM113-40,Ai marketing; Decision-making; Machine learning; Marketing process,5.0,,15,0,UIKTEN - Association for Information Communication Technology Education and Science,"The abstract discusses the application of AI in marketing decision-making, particularly focusing on the tactical stages of the marketing process, such as creating a marketing mix and understanding customer behavior.",scopus-ai,10,70,AI-Enabled Marketing Solutions in Marketing Decision Making: AI Application in Different Stages of Marketing Process,2022
"Understanding how to increase satisfaction and loyalty is of interest to retailers since it has been demonstrated that loyal customers are more profitable than non-loyal ones. The extant literature demonstrated that marketing mix components can affect the satisfaction and loyalty to the retailer. These levers can be divided into two groups: micro (price differentiation, fidelity cards) and macro (price, assortment, private label, services) levers. Among macro ones, price seems to be the most important variable able to influence the selection of a retailer, the level of satisfaction and loyalty. However, customers are not able to judge the real value for money, so it is very important to analyze the perceived price image and to identify the variables on which it depends on. Previous studies have demonstrated that our perceptions, judgments and even preferences are influenced by the way decision problems are framed, so how pricing strategies are communicated is a critical element. This is true, not only for companies that face with final customers but also for wholesalers and, specifically, for Cash and Carry wholesalers, which face with final customers, restaurants and retailers. But, if on one hand, price communication has been deeply investigated in the retailing sector, the same cannot be said for what concerns wholesalers and, in particular, Cash and Carry format. For these reasons, the present work aims to analyze the impact of different ways of price communication can affect customers’ satisfaction and loyalty in the Cash and Carry format, through focus groups methodology, given the novelty of the topic. Findings could help wholesalers to more optimally communicate price promotions in order to better meet the needs of different types of customers and increase the level of satisfaction. © 2019 Societa Editrice Il Mulino. All rights reserved.",Cristini G.; Cardinali M.G.; Grandi B.,Tactical,10.1431/93966,cash and carry; communication; framing; price promotion; Wholesaler,5.0,,15,0,Societa Editrice Il Mulino,The abstract discusses how different pricing communication strategies can impact customer satisfaction and loyalty in the Cash and Carry format. This aligns with tactical decision-making as it translates strategic goals into specific actions aimed at optimizing marketing practices.,scopus-ai,10,70,Framing the communication: The effectiveness of price promotion in the Cash&Carry format; [La comunicazione del pricing di breve e di lungo periodo ai fini della costruzione dell’immagine di convenienza nel Cash&Carry],2019
"Artificial intelligence (AI) applications have proliferated, garnering significant interest among information systems (IS) scholars. AI-powered analytics, promising effective and low-cost decision augmentation, has become a ubiquitous aspect of contemporary organisations. Unlike traditional decision support systems (DSS) designed to support decisionmakers with fixed decision rules and models that often generate stable outcomes and rely on human agentic primacy, AI systems learn, adapt, and act autonomously, demanding recognition of IS agency within AI-augmented decision making (AIADM) systems. Given this fundamental shift in DSS; its influence on autonomy, responsibility, and accountability in decision making within organisations; the increasing regulatory and ethical concerns about AI use; and the corresponding risks of stochastic outputs, the extrapolation of prescriptive design knowledge from conventional DSS to AIADM is problematic. Hence, novel design principles incorporating contextual idiosyncrasies and practice-based domain knowledge are needed to overcome unprecedented challenges when adopting AIADM. To this end, we conduct an action design research (ADR) study within an e-commerce company specialising in producing and selling clothing. We develop an AIADM system to support marketing, consumer engagement, and product design decisions. Our work contributes to theory and practice with a set of actionable design principles to guide AIADM system design and deployment. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",Herath Pathirannehelage S.; Shrestha Y.R.; von Krogh G.,Tactical,10.1080/0960085X.2024.2330402,action design research; AI-augmented decision making; artificial intelligence; decision support systems; design principles,5.0,,15,0,Taylor and Francis Ltd.,"The abstract discusses the development of an AI-augmented decision making system specifically designed to support marketing, consumer engagement, and product design decisions. This aligns with the tactical level, which interprets strategic goals into more structured targets and decisions.",scopus-ai,20,60,Design principles for artificial intelligence-augmented decision making: An action design research study,2024
"Artificial intelligence (AI) has proven to be useful in many applications from automating cars to providing customer service responses. However, though many firms want to take advantage of AI to improve marketing, they lack a process by which to execute a Marketing AI project. This article discusses the use of AI to provide support for marketing decisions. Based on the established Cross-Industry Standard Process for Data Mining (CRISP-DM) framework, it creates a process for managers to use when executing a Marketing AI project and discusses issues that might arise. It explores how this framework was used to develop three cutting-edge Marketing AI applications. © The Regents of the University of California 2019.",Overgoor G.; Chica M.; Rand W.; Weishampel A.,Tactical,10.1177/0008125619859318,Analytics; Artificial intelligence; Marketing; Social media; Social networks,5.0,,15,0,SAGE Publications Ltd,"The abstract discusses a process for executing a Marketing AI project based on the CRISP-DM framework, which aligns with tactical decision-making to implement strategic goals into actionable marketing initiatives.",scopus-ai,20,60,Letting the computers take over: Using Ai to solve marketing problems,2019
"The exponential growth of data in the digital age has led to a significant demand for innovative approaches to assess data in a manner that is both effective and efficient. Machine Learning as a Service (MLaaS) is a category of services that offers considerable potential for organisations to extract valuable insights from their data while reducing the requirement for heavy technical expertise. This article explores the use of MLaaS within the realm of marketing applications. In this study, we provide a comprehensive analysis of MLaaS implementations and their benefits within the domain of marketing. Furthermore, we present a platform that possesses the capability to be customised and expanded to address marketing’s unique requirements. Three modules are introduced: Churn Prediction, One-2-One Product Recommendation, and Send Frequency Prediction. When applied to marketing, the proposed MLaaS system exhibits considerable promise for use in applications such as automated detection of client churn prior to its occurrence, individualised product recommendations, and send time optimisation. Our study revealed that AI-driven campaigns can improve both the Open Rate and Click Rate. This approach has the potential to enhance customer engagement and retention for businesses while enabling well-informed decisions by leveraging insights derived from consumer data. This work contributes to the existing body of research on MLaaS in marketing and offers practical insights for businesses seeking to utilise this approach to enhance their competitive edge in the contemporary data-oriented marketplace. © 2024 by the authors.",Pereira I.; Madureira A.; Bettencourt N.; Coelho D.; Rebelo M.Â.; Araújo C.; de Oliveira D.A.,Tactical,10.3390/informatics11020019,churn prediction; machine learning; marketing; MLaaS; product recommendation; send frequency; service,5.0,,15,0,Multidisciplinary Digital Publishing Institute (MDPI),"The abstract discusses the implementation of Machine Learning as a Service (MLaaS) in marketing applications, focusing on specific modules like Churn Prediction and Product Recommendation, which are tactical decisions aimed at improving marketing effectiveness.",scopus-ai,10,70,A Machine Learning as a Service (MLaaS) Approach to Improve Marketing Success,2024
"The authors develop a multimodal social listening analysis (MSLA) approach as a framework for managers to understand how meaning is constructed in social media posts using both text and other media. The research adds to AI and text analysis approaches by considering the whole meaning of a post rather than an analysis of subsets of information in text and other media. The use of MSLA is validated across the social media platforms of Facebook, Twitter and Instagram. The findings show that MSLA helps (i) reveal structures in what appear to be unstructured multimodal posts; (ii) identify all the sentiment items in a post; (iii) identify implicit meanings, such as irony, humour and sarcasm; and (iv) further identify emotions and judgements in multimodal communication. Importantly, this paper explains how decisions and opinions are made online and how marketing strategies can be tailored towards meanings derived from multimodal communication in social media. © 2022 Westburn Publishers Ltd.",Mehmet M.I.; D’Alessandro S.,Tactical,10.1080/0267257X.2022.2105933,consumer sentiment; inter-coder reliability; Multimodal social listening; qualitative research; social media; social networking,5.0,,20,0,Routledge,"The abstract discusses a framework for understanding social media communication, which aligns with tactical decision-making in marketing strategies. The focus on analyzing sentiment, implicit meanings, and emotions provides insights that can directly influence marketing campaigns and user engagement.",scopus-ai,15,60,More than words can say: a multimodal approach to understanding meaning and sentiment in social media,2022
"In recent months, Generative AI-based systems have become increasingly prevalent for public use. Traditionally, people use Google and other search platforms to research a product before purchasing. However, with the integration of ChatGPT into Bing and Google’s announcement of BARD, these models have the potential to impact how customers search for and discover products significantly. This article aims to understand whether people will shift from traditional to Generative AI-based search engines. The research examines the factors influencing purchase decisions and the likelihood of individuals using ChatGPT instead of traditional search engines and other sources. The results indicate that gender, product knowledge, and preference for online or retail store purchases can help predict their inclination to switch to ChatGPT. The paper also discusses people’s trust in Generative AI and the influence of demographic features on their attitude toward these machine learning systems. © 2023 International Association for Computer Information Systems.",Gude V.,Tactical,10.1080/08874417.2023.2280918,Digital marketing; generative AI; product research,5.0,,15,0,Taylor and Francis Ltd.,"The abstract discusses factors influencing consumer behavior regarding the use of Generative AI-based systems for product search, indicating a focus on decision-making processes that are structured and related to marketing strategies.",scopus-ai,10,70,Factors Influencing ChatGpt Adoption for Product Research and Information Retrieval,2023
"In today’s competitive business landscape, both business-to-business and business-to-consumer marketers are seeking insights from their marketing initiatives to see what is working and what is not. The faster these insights are acted upon, the faster companies can gain a competitive edge. Companies are also delving into the customer journey in order to optimise the user experience. Those yet to do so must start implementing the type of marketing analytics that will take them and their business to the next level. They need to be provided with the actionable insights that will empower them to make business decisions seamlessly. This paper analyses how the emergence of artificial intelligence and machine learning in the marketing sphere is sure to give marketing management the necessary power to shine. © Henry Stewart Publications.",Even A.,Tactical,,Actionable insights; Artificial intelligence (AI); Machine learning (ML); Marketing; Marketing analytics; User journey,5.0,,5,0,Henry Stewart Publications,"The abstract discusses the implementation of marketing analytics and the application of AI and machine learning for actionable insights, which aligns with tactical decision-making in marketing. It focuses on optimizing user experience and gaining competitive edge, indicative of structured decisions related to marketing strategies.",scopus-ai,20,70,Analytics: Turning data into management gold,2019
